NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=6881>	1001	10		56380	97858	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		55384	99971	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		75425	121894	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		73577	120812	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		72472	118327	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		72903	114852	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		74322	112122	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		76182	111505	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		77976	112935	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		78852	114856	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		78380	119487	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		76861	121644	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		74658	119518	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		77179	119151	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		74761	114349	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		77288	113957	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		75790	117232	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		28205	74882	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		28659	70187	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		24400	74148	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26011	77067	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		25085	75870	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		29146	76765	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26952	77951	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26014	70072	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		24821	71673	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		25975	75207	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		27168	69850	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		30022	74153	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		28137	77568	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		28303	72387	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26303	72560	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		39202	88895	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37878	88441	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		36624	84502	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37361	82630	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38784	81506	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		39926	81426	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		41211	81039	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		42409	82859	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		42307	84904	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		41652	86823	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		40762	88789	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38403	86448	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		41036	85817	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38347	84226	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		41062	83534	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		69075	78615	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		68105	77501	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		67813	75610	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		67941	73806	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		69279	72443	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		70697	72861	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		72182	72962	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		72764	74450	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73020	75914	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		72625	77722	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		69613	76796	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71226	76814	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		69788	74183	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71589	74100	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79805	95772	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78142	94968	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77161	93123	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77571	90478	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78474	88509	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79843	88244	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82044	89300	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82459	91614	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82251	93433	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81360	95109	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78680	93463	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		80925	93113	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78886	89941	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81049	89912	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		80008	91842	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96093	92811	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		94219	92887	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		92813	92252	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		92217	89645	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		92784	87239	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		93783	85400	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		95243	85060	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		97215	85491	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		98045	87491	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		98502	89654	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		93511	91119	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96784	90950	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		93931	86861	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96451	86896	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		95184	88599	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		87140	83677	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85489	83359	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		84311	81877	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		83720	79620	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		84588	77683	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86064	76200	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		87680	76396	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		88856	77224	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89430	81210	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		88612	82861	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85671	81271	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		87740	81459	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85715	78572	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		87943	77836	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86906	79699	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		60476	54471	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59460	53326	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58328	51705	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58333	49354	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59367	47076	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61096	46536	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		62527	46962	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63431	48909	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63461	51136	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63308	52758	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61999	54261	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59933	52448	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		62345	51903	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		60121	48326	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		62322	48110	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77189	56956	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		75042	55766	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73929	53855	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73697	51482	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		74380	49267	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		75517	48006	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78806	48532	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79598	50464	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79893	52982	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79294	55258	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		75212	54219	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78228	54318	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		75560	50086	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78353	50099	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77157	51835	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		12737	61165	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		11714	59799	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		11366	57756	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		11835	55551	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		12976	54230	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		14569	53851	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		16507	54400	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		16491	58351	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		15580	60695	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		12712	59002	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		15319	58818	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		13013	55776	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		15209	55387	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		14305	57023	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26463	53491	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25261	53211	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23127	50509	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23728	45392	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25142	44439	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26541	43687	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23108	47655	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24038	52731	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28294	46640	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28371	49283	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28349	51045	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24696	50745	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26689	50785	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24692	46779	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26697	46488	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		36968	45402	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35198	45500	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		33475	44737	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		32609	43074	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		32408	41010	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		33564	38643	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35346	37638	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37147	38395	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37992	39793	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		38570	41650	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37896	43888	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		34332	43414	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		36744	43165	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		36568	39981	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		34579	40282	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		36851	15065	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35456	18870	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		34465	17951	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		33943	15497	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		34278	12843	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35966	11781	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37670	11717	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		39227	12871	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		39106	16987	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37003	19191	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35722	17028	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		38487	18924	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		35661	13546	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		39386	15062	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37813	16796	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		50078	28395	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		48079	28603	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		46767	25232	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		47203	22605	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		48875	21172	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		50311	21318	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		51750	22222	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		52264	24286	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		52361	26160	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		51421	28595	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		48357	26808	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		50763	26456	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		48443	23294	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		50784	23391	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		49668	24652	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		67091	22194	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		65969	21041	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		65704	19014	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		65631	17234	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		66380	15478	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		67523	14962	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		68955	14878	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		70031	15930	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		70340	17758	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		70358	19802	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		67319	19815	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		68782	19435	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		67195	17454	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		68850	17285	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		76636	34007	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		75599	32900	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		75028	30747	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		75215	28243	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		76640	25532	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		77884	25387	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		79171	26032	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		80017	28275	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		80087	30025	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		79792	32287	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		78924	33178	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		76614	31159	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		78394	31635	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		76529	27751	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		79098	28073	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		85999	23912	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		84778	23781	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		83802	22927	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		82972	20689	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		83214	18981	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87194	17626	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87934	19638	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		85796	20227	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		86191	16684	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		84467	17520	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87215	23351	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87809	21723	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		84932	18679	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		86723	18765	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		86569	21771	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99527	27002	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		96476	26719	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		97846	27560	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		95685	25353	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		95558	22794	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		96478	20772	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99733	20314	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		100477	22001	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		100791	23521	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		100490	25459	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		96917	24738	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99425	25135	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		97156	21834	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99575	22104	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		98169	23529	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		91349	54158	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		88460	54487	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87168	52585	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87206	49359	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		87822	46388	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		89832	45956	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		91568	46445	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		92302	48280	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		92282	52574	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		92585	50518	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		88135	52687	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		91100	52617	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		88757	47696	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		90969	47626	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		90088	50032	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		103012	64871	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99856	67279	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		97801	64792	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		98688	66194	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		97249	62947	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		97997	60824	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99194	59574	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		100684	59668	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		101911	60145	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		102860	61337	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99269	64715	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		101313	64676	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		99389	61518	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		101585	61381	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		101771	66979	0	0	191	-1	0	0			1		
<i18n=3432>	12085	1		79608	135681	0	0	191	-1	0	0					
<i18n=6881>	1001	10		79006	117214	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		52708	98769	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		48291	116843	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		36398	86899	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		30033	71839	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81027	88061	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71729	78781	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89487	79110	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		97762	91824	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61164	50295	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77204	47660	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		103107	63113	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		89857	54969	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		98202	19910	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		84732	21904	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		77993	33974	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		70079	21334	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		16969	56792	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		27749	44466	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		37933	13286	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		46899	27409	0	0	191	-1	0	0			1		
<i18n=42293>	7412	10		38381	52328	0	0	160	-1	0	0			1		
