NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType
<i18n=1630>	9227	80		91503	127541	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		87978	122961	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		86443	123143	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		84776	124385	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		89833	123759	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		66331	74914	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		65169	75934	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		62882	75608	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		64572	69140	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		66784	68478	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		64440	74434	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		63091	73731	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		65530	73666	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		64500	71352	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		65086	67746	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		62667	71653	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		63619	67935	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		61621	73968	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		61383	70317	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		62292	68656	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		59288	134485	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		60554	132656	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		65641	131918	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		52767	139791	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		64816	135468	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		65329	130159	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		64084	129012	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		62699	128897	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		64088	130743	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		63685	136098	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		65506	134018	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		59068	131592	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		62557	131036	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		61157	128772	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		62533	134693	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		28247	133497	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		25332	135643	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		23917	132221	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		24277	136589	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		28732	135356	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		26064	133589	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		29410	136981	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		47337	143183	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		49198	144501	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		50498	144932	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		48048	145089	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		50749	140816	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		53069	145278	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		60918	134451	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		64600	132195	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		59726	135785	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		61162	136309	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		59913	130007	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		62259	136738	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		63872	133980	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		61273	130510	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		80264	97992	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		82265	94759	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		83646	94612	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		86865	97693	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		84053	101762	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		81181	93554	0	0	191	-1	0	0			1
<i18n=7163>	9225	80		80828	99869	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		28312	98125	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		25616	96362	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		24013	95689	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		24722	91799	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		28508	96503	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		27142	94245	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		34269	70460	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		34120	72612	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		37892	70435	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		33389	69433	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		36681	72711	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		36706	74543	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		33947	74676	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		42147	59749	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		39869	59121	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		38587	55998	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		39248	54004	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		44870	56155	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		43296	59491	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		44163	58130	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		42652	51735	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		56635	42491	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		59471	49896	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		60428	45887	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		56216	44518	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		53981	47223	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		57442	44390	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		86505	36292	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		88481	34864	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		88453	32672	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		86939	34339	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		90013	30749	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		90053	34809	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		91521	33743	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		61137	72153	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		63138	69765	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		65761	69862	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		64051	76087	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		66203	71841	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		67183	70947	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		67106	73129	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		84013	58746	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		85581	58950	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		85944	54360	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		79130	53217	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		83365	50916	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		84370	60660	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		82688	53059	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		102152	45278	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		100006	43172	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		100951	42812	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		100712	44551	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		105609	41026	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		104979	36910	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		104120	38399	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		116514	61434	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		114793	61184	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		113248	61393	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		115091	56476	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		116611	56198	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		118722	58953	0	0	191	-1	0	0			1
<i18n=14516>	9226	80		119794	57959	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		109593	89070	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		109330	97554	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		107935	96807	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		109334	95432	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		107510	94816	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		109350	92537	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		110777	86944	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		107510	87429	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		89476	130072	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		88816	131849	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		90599	130986	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		87794	127673	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		85887	129260	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		84418	127633	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		89427	125628	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		107034	139406	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		108712	136068	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		108561	139056	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		105321	134634	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		103053	137261	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		107420	137447	0	0	191	-1	0	0			1
<i18n=1630>	9227	80		101492	136160	0	0	191	-1	0	0			1
<i18n=11797>	9228	80		55842	48391	0	0	191	-1	0	0			
<i18n=11797>	9228	80		57283	48617	0	0	191	-1	0	0			
<i18n=11797>	9228	80		57288	46442	0	0	191	-1	0	0			
<i18n=11797>	9228	80		58766	48617	0	0	191	-1	0	0			
<i18n=11797>	9228	80		59419	46744	0	0	191	-1	0	0			
