NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=10476>	9156	30		39059	76696	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		38892	79208	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		44361	78454	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		43053	76484	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		44162	76089	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		43062	74773	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		29246	42282	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		28994	45095	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		30314	43756	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		27350	46998	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		27936	40165	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		26417	40334	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		26489	42202	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		25326	42591	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		29897	45710	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		30468	41230	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		27856	43707	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		25304	44778	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		13494	29229	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14714	28285	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		15354	23962	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		12867	21807	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		13877	23951	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10156	26084	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10236	23815	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11679	29139	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11926	27012	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		12128	23842	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11352	22267	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		15451	26503	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11734	14122	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		13264	16635	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14906	16145	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14928	10171	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		12629	9271	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11248	9745	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14294	13931	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		15583	14456	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		12038	16374	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		15772	11939	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		11681	11543	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		42630	40868	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		41023	43493	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		44419	43733	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		45185	37547	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		43390	36739	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		41748	37188	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		40408	38391	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		39667	40327	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		41565	42071	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		45172	41882	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		43887	39223	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		41415	38866	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		55029	55261	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		56798	55687	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		59375	53347	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		59036	49808	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		56007	49158	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		54257	51670	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		58394	55311	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		59371	50993	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		55721	51020	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48557	29670	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		50032	31068	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		51884	30947	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		53300	29914	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		53801	27606	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		53003	23635	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		53683	24923	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		51544	23267	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48001	28111	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48029	25980	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		50948	26666	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		50377	23070	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		49577	25351	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		50615	15380	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48990	15320	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		52688	9324	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		49729	8577	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		49100	10738	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		47667	11843	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		52783	13360	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		50423	12072	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		51898	10792	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		63945	44037	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		66832	44231	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		68707	41892	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		66752	37857	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		65504	45153	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		62883	42273	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		64816	42404	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		65434	37782	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		63797	38278	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		64507	39758	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		80778	61022	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		83413	61414	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		81760	62132	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		84490	60728	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		85196	56562	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		84027	55342	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		82866	58314	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		82653	54454	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		79842	57366	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		80952	58467	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		84073	58471	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		85141	58921	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		81037	55790	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		82735	56150	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64900	92613	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64545	94439	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63677	93731	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		65116	95928	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		65537	93593	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		60368	91661	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		60752	89654	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		62439	92837	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		62767	95321	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		62168	91351	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		61546	94009	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		54981	81895	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		57228	80125	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		53877	76263	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		57677	76011	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		53633	74308	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		52464	75938	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		52516	80180	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		55834	79329	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		56862	74212	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		75945	96163	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		79434	95686	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		81062	95461	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		80996	93082	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		76823	92547	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		78767	90604	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		76930	97294	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		75410	92453	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		75016	94507	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		76885	95371	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		76612	90855	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		78728	97523	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		69994	86814	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		72801	87353	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		74076	84705	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		72612	80424	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		71306	79995	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		69745	81934	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		67835	83962	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		69529	85110	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		72690	81991	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		71056	83609	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		68252	81892	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		65871	63662	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		66565	67119	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		68192	63920	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		67111	60585	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		66054	60085	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64309	60384	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63358	61978	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63558	65974	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		67755	66033	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		68296	61858	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		67257	62142	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		13840	26945	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10714	28202	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14454	22448	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10986	15546	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10300	13817	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		14509	11500	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		13752	9686	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		25942	46353	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		26643	45183	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		29471	40134	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		28906	46919	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		43696	42131	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		39704	42353	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		45687	39338	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		42700	44117	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		55598	53551	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		58129	53576	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		57666	49236	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		58008	50845	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		56769	52177	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		55308	49838	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		54326	53782	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		12277	87559	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		16842	87048	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		17493	85262	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		13029	86054	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		11503	85994	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		11716	83190	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		14492	84740	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		12046	71622	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		13352	71610	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		15514	71759	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		17152	69808	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		15861	68227	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		17278	67234	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		24887	56957	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		20594	60612	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		20148	61823	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		23945	55290	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		23997	61152	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		35393	68730	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		31371	72184	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		34671	72948	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		30646	73226	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		29669	69449	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		40405	79625	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		40469	76513	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		41672	74529	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		43925	80237	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		42818	79737	0	0	191	-1	0	0			1		maplevel130
<i18n=10476>	9156	30		39595	81409	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		49617	28335	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		52304	24966	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		52106	28712	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48955	23855	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		49050	13598	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		52070	15036	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		51716	13540	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		51448	8747	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		48386	9640	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		47727	13670	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		66924	39582	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		67069	41754	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		62731	40270	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		68244	38153	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		68765	39971	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		68022	43501	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		80007	59647	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		82253	60340	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64743	67112	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		67178	65237	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64534	62275	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		64666	65192	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63069	64167	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		53542	81322	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		53610	79305	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		56230	81598	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		57955	78000	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		56047	76168	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		52062	78147	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63662	95427	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		66100	95167	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		60199	93161	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		59487	89998	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		63928	91742	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		68430	85536	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		71447	86905	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		69899	80082	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		72495	85012	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		73951	82024	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		79764	92404	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		78136	94105	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		80044	97195	0	0	191	-1	0	0			1		maplevel130
<i18n=15134>	9157	30		10016	11235	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		53063	11277	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		80515	91167	0	0	191	-1	0	0			1		maplevel130
<i18n=1262>	9159	30		55284	73852	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		77806	53352	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		73830	56246	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		76272	54272	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		77959	50898	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		76848	49426	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		76378	51101	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		75242	52917	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		76705	55480	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		75563	56203	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		73793	54357	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		74125	51127	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		75431	49220	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		74033	49656	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		72379	53046	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		72744	50634	0	0	191	-1	0	0			1		maplevel130
<i18n=4762>	9158	30		72734	55272	0	0	191	-1	0	0			1		maplevel130
<i18n=5498>	3120	35	5	28815	6664	0	0	191	-1	0	0					
<i18n=10609>	3121	35	5	40208	29443	0	0	191	-1	0	0					
<i18n=10533>	3122	35	5	44283	19104	0	0	191	-1	0	0					
<i18n=13759>	3123	35	5	73927	22662	0	0	191	-1	0	0					
<i18n=7222>	3124	35	5	80133	20902	0	0	191	-1	0	0					
<i18n=12716>	3125	35	5	81002	81212	0	0	191	-1	0	0					
<i18n=12140>	3126	35	5	55646	67137	0	0	191	-1	0	0					
<i18n=13963>	3127	35	5	48320	69716	0	0	191	-1	0	0					
<i18n=5521>	3128	35	5	20306	77611	0	0	191	-1	0	0					
<i18n=6790>	3129	35	5	32431	37683	0	0	191	-1	0	0					
<i18n=10141>	3130	35	5	18122	58420	0	0	191	-1	0	0					
<i18n=9794>	3131	35	5	9954	69231	0	0	191	-1	0	0					
<i18n=10476>	9156	30		17086	71817	0	0	191	-1	0	0			1		maplevel130
