NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType
<i18n=1263>	110	1		20387	41408	0	0	191	-1	0	0			
<i18n=1263>	110	1		21264	42391	0	0	191	-1	0	0			
<i18n=1263>	110	1		20537	43607	0	0	191	-1	0	0			
<i18n=1263>	110	1		19759	44421	0	0	191	-1	0	0			
<i18n=1263>	110	1		18975	43601	0	0	191	-1	0	0			
<i18n=1263>	110	1		19544	42534	0	0	191	-1	0	0			
<i18n=1263>	110	1		26158	51669	0	0	191	-1	0	0			
<i18n=1263>	110	1		27883	53648	0	0	191	-1	0	0			
<i18n=1263>	110	1		29675	53878	0	0	191	-1	0	0			
<i18n=1263>	110	1		30442	55060	0	0	191	-1	0	0			
<i18n=1263>	110	1		30007	55720	0	0	191	-1	0	0			
<i18n=1263>	110	1		29038	54596	0	0	191	-1	0	0			
<i18n=1263>	110	1		27007	52511	0	0	191	-1	0	0			
<i18n=1263>	110	1		26967	50738	0	0	191	-1	0	0			
<i18n=1263>	110	1		27737	49831	0	0	191	-1	0	0			
<i18n=1263>	110	1		28403	49149	0	0	191	-1	0	0			
<i18n=1263>	110	1		25542	52557	0	0	191	-1	0	0			
<i18n=1263>	110	1		26395	53546	0	0	191	-1	0	0			
<i18n=1263>	110	1		27510	54371	0	0	191	-1	0	0			
<i18n=1263>	110	1		28394	55586	0	0	191	-1	0	0			
<i18n=1263>	110	1		29383	56629	0	0	191	-1	0	0			
<i18n=1263>	110	1		28599	52605	0	0	191	-1	0	0			
<i18n=1263>	110	1		27731	51589	0	0	191	-1	0	0			
<i18n=1263>	110	1		29326	51544	0	0	191	-1	0	0			
<i18n=1263>	110	1		28443	50831	0	0	191	-1	0	0			
<i18n=1263>	110	1		30198	52884	0	0	191	-1	0	0			
<i18n=1263>	110	1		31168	53873	0	0	191	-1	0	0			
<i18n=1263>	110	1		31780	52997	0	0	191	-1	0	0			
<i18n=1263>	110	1		30946	51737	0	0	191	-1	0	0			
<i18n=1263>	110	1		30018	50753	0	0	191	-1	0	0			
<i18n=1263>	110	1		29033	50000	0	0	191	-1	0	0			
<i18n=1263>	110	1		29836	48914	0	0	191	-1	0	0			
<i18n=1263>	110	1		30744	49706	0	0	191	-1	0	0			
<i18n=1263>	110	1		31768	50792	0	0	191	-1	0	0			
<i18n=1263>	110	1		32087	13887	0	0	191	-1	0	0			
<i18n=1263>	110	1		29845	13607	0	0	191	-1	0	0			
<i18n=1263>	110	1		30498	14367	0	0	191	-1	0	0			
<i18n=1263>	110	1		27235	10845	0	0	191	-1	0	0			
<i18n=1263>	110	1		29623	11434	0	0	191	-1	0	0			
<i18n=1263>	110	1		28001	9832	0	0	191	-1	0	0			
<i18n=1263>	110	1		47291	30479	0	0	191	-1	0	0			
<i18n=1263>	110	1		48202	29325	0	0	191	-1	0	0			
<i18n=1263>	110	1		49201	28019	0	0	191	-1	0	0			
<i18n=1263>	110	1		50898	27584	0	0	191	-1	0	0			
<i18n=1263>	110	1		52789	29951	0	0	191	-1	0	0			
<i18n=1263>	110	1		53507	31050	0	0	191	-1	0	0			
<i18n=1263>	110	1		52568	32300	0	0	191	-1	0	0			
<i18n=1263>	110	1		51638	33427	0	0	191	-1	0	0			
<i18n=1263>	110	1		50168	33887	0	0	191	-1	0	0			
<i18n=1263>	110	1		48941	32344	0	0	191	-1	0	0			
<i18n=1263>	110	1		48164	31761	0	0	191	-1	0	0			
<i18n=1263>	110	1		48877	30365	0	0	191	-1	0	0			
<i18n=1263>	110	1		49809	28844	0	0	191	-1	0	0			
<i18n=1263>	110	1		51434	28284	0	0	191	-1	0	0			
<i18n=1263>	110	1		52205	29159	0	0	191	-1	0	0			
<i18n=1263>	110	1		53780	28712	0	0	191	-1	0	0			
<i18n=1263>	110	1		50937	32643	0	0	191	-1	0	0			
<i18n=1263>	110	1		54477	29867	0	0	191	-1	0	0			
<i18n=1263>	110	1		50246	31720	0	0	191	-1	0	0			
<i18n=1263>	110	1		49581	31027	0	0	191	-1	0	0			
<i18n=1263>	110	1		50432	29611	0	0	191	-1	0	0			
<i18n=1263>	110	1		51203	30365	0	0	191	-1	0	0			
<i18n=1263>	110	1		50149	26720	0	0	191	-1	0	0			
<i18n=1263>	110	1		51867	31264	0	0	191	-1	0	0			
<i18n=5806>	34	1		14291	18364	0	0	191	-1	0	0			
<i18n=1263>	110	1		7223	32985	0	0	191	-1	0	0			
<i18n=1263>	110	1		8028	34188	0	0	191	-1	0	0			
<i18n=1263>	110	1		8880	35183	0	0	191	-1	0	0			
<i18n=1263>	110	1		9483	35941	0	0	191	-1	0	0			
<i18n=1263>	110	1		10347	36636	0	0	191	-1	0	0			
<i18n=1263>	110	1		10346	35178	0	0	191	-1	0	0			
<i18n=1263>	110	1		9662	34307	0	0	191	-1	0	0			
<i18n=1263>	110	1		9040	33668	0	0	191	-1	0	0			
<i18n=1263>	110	1		8412	33012	0	0	191	-1	0	0			
<i18n=1263>	110	1		7808	31909	0	0	191	-1	0	0			
<i18n=1263>	110	1		8624	30868	0	0	191	-1	0	0			
<i18n=1263>	110	1		9395	29783	0	0	191	-1	0	0			
<i18n=1263>	110	1		10137	30869	0	0	191	-1	0	0			
<i18n=1263>	110	1		9439	31904	0	0	191	-1	0	0			
<i18n=1263>	110	1		10205	32934	0	0	191	-1	0	0			
<i18n=1263>	110	1		11824	30624	0	0	191	-1	0	0			
<i18n=1263>	110	1		11049	33956	0	0	191	-1	0	0			
<i18n=1263>	110	1		11765	34692	0	0	191	-1	0	0			
<i18n=1263>	110	1		10999	35676	0	0	191	-1	0	0			
<i18n=1263>	110	1		12644	33544	0	0	191	-1	0	0			
<i18n=1263>	110	1		11976	32995	0	0	191	-1	0	0			
<i18n=1263>	110	1		11378	32299	0	0	191	-1	0	0			
<i18n=1263>	110	1		10724	31604	0	0	191	-1	0	0			
<i18n=1263>	110	1		12645	31279	0	0	191	-1	0	0			
<i18n=1263>	110	1		13318	32027	0	0	191	-1	0	0			
<i18n=1263>	110	1		10970	29709	0	0	191	-1	0	0			
<i18n=1263>	110	1		10147	28600	0	0	191	-1	0	0			
<i18n=1263>	110	1		28027	11750	0	0	191	-1	0	0			
<i18n=1263>	110	1		28850	10664	0	0	191	-1	0	0			
<i18n=1263>	110	1		31293	15238	0	0	191	-1	0	0			
<i18n=1263>	110	1		28988	12663	0	0	191	-1	0	0			
<i18n=1263>	110	1		31197	13130	0	0	191	-1	0	0			
<i18n=1263>	110	1		30433	12253	0	0	191	-1	0	0			
<i18n=1263>	110	1		25550	21454	0	0	191	-1	0	0			
<i18n=1263>	110	1		28543	24756	0	0	191	-1	0	0			
<i18n=1263>	110	1		30674	30854	0	0	191	-1	0	0			
<i18n=1263>	110	1		32228	28820	0	0	191	-1	0	0			
<i18n=1263>	110	1		31151	38575	0	0	191	-1	0	0			
<i18n=1263>	110	1		32949	36575	0	0	191	-1	0	0			
<i18n=1263>	110	1		34507	34576	0	0	191	-1	0	0			
<i18n=1263>	110	1		36190	32514	0	0	191	-1	0	0			
<i18n=1263>	110	1		35168	42515	0	0	191	-1	0	0			
<i18n=1263>	110	1		36801	40312	0	0	191	-1	0	0			
<i18n=1263>	110	1		38371	38375	0	0	191	-1	0	0			
<i18n=1263>	110	1		39747	36590	0	0	191	-1	0	0			
<i18n=1263>	110	1		37300	20365	0	0	191	-1	0	0			
<i18n=1263>	110	1		38225	21436	0	0	191	-1	0	0			
<i18n=1263>	110	1		39195	22165	0	0	191	-1	0	0			
<i18n=1263>	110	1		41343	15372	0	0	191	-1	0	0			
<i18n=1263>	110	1		40053	23238	0	0	191	-1	0	0			
<i18n=1263>	110	1		40037	20455	0	0	191	-1	0	0			
<i18n=1263>	110	1		39161	19670	0	0	191	-1	0	0			
<i18n=1263>	110	1		40860	21577	0	0	191	-1	0	0			
<i18n=1263>	110	1		41721	22274	0	0	191	-1	0	0			
<i18n=1263>	110	1		41540	24550	0	0	191	-1	0	0			
<i18n=1263>	110	1		40744	23860	0	0	191	-1	0	0			
<i18n=1263>	110	1		44480	20728	0	0	191	-1	0	0			
<i18n=1263>	110	1		42820	21063	0	0	191	-1	0	0			
<i18n=1263>	110	1		39462	17637	0	0	191	-1	0	0			
<i18n=1263>	110	1		40981	19017	0	0	191	-1	0	0			
<i18n=1263>	110	1		40230	18397	0	0	191	-1	0	0			
<i18n=1263>	110	1		41872	17903	0	0	191	-1	0	0			
<i18n=1263>	110	1		41257	17101	0	0	191	-1	0	0			
<i18n=1263>	110	1		41738	19883	0	0	191	-1	0	0			
<i18n=1263>	110	1		40441	16461	0	0	191	-1	0	0			
<i18n=1263>	110	1		43785	19579	0	0	191	-1	0	0			
<i18n=1263>	110	1		42831	18824	0	0	191	-1	0	0			
<i18n=1263>	110	1		50869	34715	0	0	191	-1	0	0			
<i18n=1263>	110	1		49641	33068	0	0	191	-1	0	0			
<i18n=1263>	110	1		52457	26985	0	0	191	-1	0	0			
<i18n=1263>	110	1		53099	27680	0	0	191	-1	0	0			
<i18n=1263>	110	1		51997	26179	0	0	191	-1	0	0			
<i18n=1263>	110	1		51358	25373	0	0	191	-1	0	0			
<i18n=1263>	110	1		43398	21847	0	0	191	-1	0	0			
<i18n=1263>	110	1		42446	23349	0	0	191	-1	0	0			
<i18n=1263>	110	1		38508	18943	0	0	191	-1	0	0			
<i18n=1263>	110	1		42775	16735	0	0	191	-1	0	0			
<i18n=1263>	110	1		43638	17631	0	0	191	-1	0	0			
<i18n=1263>	110	1		44435	18436	0	0	191	-1	0	0			
<i18n=1263>	110	1		45214	19394	0	0	191	-1	0	0			
<i18n=1263>	110	1		42127	16117	0	0	191	-1	0	0			
<i18n=1263>	110	1		29084	8570	0	0	191	-1	0	0			
<i18n=1263>	110	1		29884	9402	0	0	191	-1	0	0			
<i18n=1263>	110	1		30668	10402	0	0	191	-1	0	0			
<i18n=1263>	110	1		31357	11195	0	0	191	-1	0	0			
<i18n=1263>	110	1		32157	12049	0	0	191	-1	0	0			
<i18n=1263>	110	1		32992	12714	0	0	191	-1	0	0			
<i18n=1263>	110	1		30134	7204	0	0	191	-1	0	0			
<i18n=1263>	110	1		30934	8036	0	0	191	-1	0	0			
<i18n=1263>	110	1		31641	9220	0	0	191	-1	0	0			
<i18n=1263>	110	1		32385	9875	0	0	191	-1	0	0			
<i18n=1263>	110	1		33207	10683	0	0	191	-1	0	0			
<i18n=1263>	110	1		34042	11348	0	0	191	-1	0	0			
<i18n=1263>	110	1		31236	5674	0	0	191	-1	0	0			
<i18n=1263>	110	1		31948	6598	0	0	191	-1	0	0			
<i18n=1263>	110	1		32721	7621	0	0	191	-1	0	0			
<i18n=1263>	110	1		33421	8391	0	0	191	-1	0	0			
<i18n=1263>	110	1		34221	9222	0	0	191	-1	0	0			
<i18n=1263>	110	1		35045	9910	0	0	191	-1	0	0			
