NpcName	ShowName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	LevelSettingKey
火儿赤		12258	110		62234	39925	0	0	191	-1	0	0				
火儿赤		12258	110		61602	38125	0	0	191	-1	0	0				
火儿赤		12258	110		60976	36230	0	0	191	-1	0	0				
火儿赤		12258	110		62231	41686	0	0	191	-1	0	0				
火儿赤		12258	110		58795	39875	0	0	191	-1	0	0				
火儿赤		12258	110		62767	38134	0	0	191	-1	0	0				
火儿赤		12258	110		62205	36202	0	0	191	-1	0	0				
火儿赤		12258	110		61009	39895	0	0	191	-1	0	0				
蒙古守卫		12259	110		13593	17212	0	0	191	-1	0	0				
蒙古守卫		12259	110		13354	15903	0	0	191	-1	0	0				
蒙古守卫		12259	110		14471	16478	0	0	191	-1	0	0				
蒙古守卫		12259	110		11555	22584	0	0	191	-1	0	0				
蒙古守卫		12259	110		10753	21256	0	0	191	-1	0	0				
蒙古守卫		12259	110		10458	17361	0	0	191	-1	0	0				
蒙古守卫		12259	110		80450	83686	0	0	191	-1	0	0				
蒙古守卫		12259	110		83394	87479	0	0	191	-1	0	0				
蒙古守卫		12259	110		82777	85586	0	0	191	-1	0	0				
蒙古守卫		12259	110		83995	83705	0	0	191	-1	0	0				
火儿赤		12258	110		59842	41755	0	0	191	-1	0	0				
火儿赤		12258	110		61012	41717	0	0	191	-1	0	0				
火儿赤		12258	110		59837	36219	0	0	191	-1	0	0				
火儿赤		12258	110		63349	36150	0	0	191	-1	0	0				
昌宁流户		12257	110		40143	77261	0	0	191	-1	0	0				
昌宁流户		12257	110		41326	77241	0	0	191	-1	0	0				
昌宁流户		12257	110		42543	69708	0	0	191	-1	0	0				
昌宁流户		12257	110		43675	71585	0	0	191	-1	0	0				
昌宁流户		12257	110		41380	69739	0	0	191	-1	0	0				
昌宁流户		12257	110		40267	69734	0	0	191	-1	0	0				
昌宁流户		12257	110		37968	71453	0	0	191	-1	0	0				
昌宁流户		12257	110		39082	71450	0	0	191	-1	0	0				
蒙古守卫		12259	110		85099	89295	0	0	191	-1	0	0				
蒙古守卫		12259	110		79270	89340	0	0	191	-1	0	0				
蒙古守卫		12259	110		84590	87459	0	0	191	-1	0	0				
蒙古守卫		12259	110		81628	83715	0	0	191	-1	0	0				
蒙古守卫		12259	110		14927	17427	0	0	191	-1	0	0				
蒙古守卫		12259	110		9649	21920	0	0	191	-1	0	0				
蒙古守卫		12259	110		10643	22398	0	0	191	-1	0	0				
蒙古守卫		12259	110		82772	83656	0	0	191	-1	0	0				
蒙古守卫		12259	110		66727	86994	0	0	191	-1	0	0				
蒙古守卫		12259	110		67926	86937	0	0	191	-1	0	0				
蒙古守卫		12259	110		69112	86985	0	0	191	-1	0	0				
蒙古守卫		12259	110		70299	86942	0	0	191	-1	0	0				
蒙古守卫		12259	110		65592	85210	0	0	191	-1	0	0				
蒙古守卫		12259	110		66703	85287	0	0	191	-1	0	0				
蒙古守卫		12259	110		67922	85230	0	0	191	-1	0	0				
蒙古守卫		12259	110		69092	85231	0	0	191	-1	0	0				
蒙古守卫		12259	110		70300	85160	0	0	191	-1	0	0				
蒙古守卫		12259	110		71421	85165	0	0	191	-1	0	0				
蒙古守卫		12259	110		70912	83329	0	0	191	-1	0	0				
蒙古守卫		12259	110		69716	83349	0	0	191	-1	0	0				
蒙古守卫		12259	110		68530	83384	0	0	191	-1	0	0				
蒙古守卫		12259	110		67370	83322	0	0	191	-1	0	0				
蒙古守卫		12259	110		66184	83303	0	0	191	-1	0	0				
蒙古守卫		12259	110		65622	81477	0	0	191	-1	0	0				
蒙古守卫		12259	110		66756	81460	0	0	191	-1	0	0				
蒙古守卫		12259	110		67933	81447	0	0	191	-1	0	0				
蒙古守卫		12259	110		69099	81456	0	0	191	-1	0	0				
蒙古守卫		12259	110		70327	81463	0	0	191	-1	0	0				
蒙古守卫		12259	110		71489	81370	0	0	191	-1	0	0				
蒙古守卫		12259	110		70317	79575	0	0	191	-1	0	0				
蒙古守卫		12259	110		69094	79526	0	0	191	-1	0	0				
蒙古守卫		12259	110		67950	79585	0	0	191	-1	0	0				
蒙古守卫		12259	110		66772	79556	0	0	191	-1	0	0				
蒙古守卫		12259	110		60695	98426	0	0	191	-1	0	0				
蒙古守卫		12259	110		61894	98369	0	0	191	-1	0	0				
蒙古守卫		12259	110		63080	98417	0	0	191	-1	0	0				
蒙古守卫		12259	110		64267	98374	0	0	191	-1	0	0				
蒙古守卫		12259	110		59560	96642	0	0	191	-1	0	0				
蒙古守卫		12259	110		60671	96719	0	0	191	-1	0	0				
蒙古守卫		12259	110		61890	96662	0	0	191	-1	0	0				
蒙古守卫		12259	110		63060	96663	0	0	191	-1	0	0				
蒙古守卫		12259	110		64268	96592	0	0	191	-1	0	0				
蒙古守卫		12259	110		65389	96597	0	0	191	-1	0	0				
蒙古守卫		12259	110		64880	94761	0	0	191	-1	0	0				
蒙古守卫		12259	110		63684	94781	0	0	191	-1	0	0				
蒙古守卫		12259	110		62498	94816	0	0	191	-1	0	0				
蒙古守卫		12259	110		61338	94754	0	0	191	-1	0	0				
蒙古守卫		12259	110		60152	94735	0	0	191	-1	0	0				
蒙古守卫		12259	110		59590	92909	0	0	191	-1	0	0				
蒙古守卫		12259	110		60724	92892	0	0	191	-1	0	0				
蒙古守卫		12259	110		61901	92879	0	0	191	-1	0	0				
蒙古守卫		12259	110		63067	92888	0	0	191	-1	0	0				
蒙古守卫		12259	110		64295	92895	0	0	191	-1	0	0				
蒙古守卫		12259	110		65457	92802	0	0	191	-1	0	0				
蒙古守卫		12259	110		64285	91007	0	0	191	-1	0	0				
蒙古守卫		12259	110		63062	90958	0	0	191	-1	0	0				
蒙古守卫		12259	110		61918	91017	0	0	191	-1	0	0				
蒙古守卫		12259	110		60740	90988	0	0	191	-1	0	0				
蒙古守卫		12259	110		72767	70718	0	0	191	-1	0	0				
蒙古守卫		12259	110		73966	70661	0	0	191	-1	0	0				
蒙古守卫		12259	110		75152	70709	0	0	191	-1	0	0				
蒙古守卫		12259	110		76339	70666	0	0	191	-1	0	0				
蒙古守卫		12259	110		71632	68934	0	0	191	-1	0	0				
蒙古守卫		12259	110		72743	69011	0	0	191	-1	0	0				
蒙古守卫		12259	110		73962	68954	0	0	191	-1	0	0				
蒙古守卫		12259	110		75132	68955	0	0	191	-1	0	0				
蒙古守卫		12259	110		76340	68884	0	0	191	-1	0	0				
蒙古守卫		12259	110		77461	68889	0	0	191	-1	0	0				
蒙古守卫		12259	110		76935	67053	0	0	191	-1	0	0				
蒙古守卫		12259	110		75756	67073	0	0	191	-1	0	0				
蒙古守卫		12259	110		74570	67108	0	0	191	-1	0	0				
蒙古守卫		12259	110		73410	67046	0	0	191	-1	0	0				
蒙古守卫		12259	110		72224	67027	0	0	191	-1	0	0				
蒙古守卫		12259	110		71645	65201	0	0	191	-1	0	0				
蒙古守卫		12259	110		72779	65184	0	0	191	-1	0	0				
蒙古守卫		12259	110		73956	65171	0	0	191	-1	0	0				
蒙古守卫		12259	110		75122	65180	0	0	191	-1	0	0				
蒙古守卫		12259	110		76350	65187	0	0	191	-1	0	0				
蒙古守卫		12259	110		77512	65094	0	0	191	-1	0	0				
蒙古守卫		12259	110		76340	63299	0	0	191	-1	0	0				
蒙古守卫		12259	110		75117	63250	0	0	191	-1	0	0				
蒙古守卫		12259	110		73973	63309	0	0	191	-1	0	0				
蒙古守卫		12259	110		72795	63280	0	0	191	-1	0	0				
蒙古守卫		12259	110		32887	57513	0	0	191	-1	0	0				
蒙古守卫		12259	110		34086	57456	0	0	191	-1	0	0				
蒙古守卫		12259	110		35272	57504	0	0	191	-1	0	0				
蒙古守卫		12259	110		36459	57461	0	0	191	-1	0	0				
蒙古守卫		12259	110		37581	55684	0	0	191	-1	0	0				
蒙古守卫		12259	110		36460	55679	0	0	191	-1	0	0				
蒙古守卫		12259	110		35252	55750	0	0	191	-1	0	0				
蒙古守卫		12259	110		34082	55749	0	0	191	-1	0	0				
蒙古守卫		12259	110		32863	55806	0	0	191	-1	0	0				
蒙古守卫		12259	110		31752	55729	0	0	191	-1	0	0				
蒙古守卫		12259	110		32344	53822	0	0	191	-1	0	0				
蒙古守卫		12259	110		33530	53841	0	0	191	-1	0	0				
蒙古守卫		12259	110		34690	53903	0	0	191	-1	0	0				
蒙古守卫		12259	110		35876	53868	0	0	191	-1	0	0				
蒙古守卫		12259	110		37055	53848	0	0	191	-1	0	0				
蒙古守卫		12259	110		37632	51889	0	0	191	-1	0	0				
蒙古守卫		12259	110		36470	51982	0	0	191	-1	0	0				
蒙古守卫		12259	110		35242	51975	0	0	191	-1	0	0				
蒙古守卫		12259	110		34076	51966	0	0	191	-1	0	0				
蒙古守卫		12259	110		32899	51979	0	0	191	-1	0	0				
蒙古守卫		12259	110		31765	51996	0	0	191	-1	0	0				
蒙古守卫		12259	110		32915	50075	0	0	191	-1	0	0				
蒙古守卫		12259	110		34093	50104	0	0	191	-1	0	0				
蒙古守卫		12259	110		35237	50045	0	0	191	-1	0	0				
蒙古守卫		12259	110		36460	50094	0	0	191	-1	0	0				
蒙古守卫		12259	110		31391	35196	0	0	191	-1	0	0				
蒙古守卫		12259	110		32590	35139	0	0	191	-1	0	0				
蒙古守卫		12259	110		33776	35187	0	0	191	-1	0	0				
蒙古守卫		12259	110		34963	35144	0	0	191	-1	0	0				
蒙古守卫		12259	110		36085	33367	0	0	191	-1	0	0				
蒙古守卫		12259	110		34964	33362	0	0	191	-1	0	0				
蒙古守卫		12259	110		33756	33433	0	0	191	-1	0	0				
蒙古守卫		12259	110		32586	33432	0	0	191	-1	0	0				
蒙古守卫		12259	110		31367	33489	0	0	191	-1	0	0				
蒙古守卫		12259	110		30256	33412	0	0	191	-1	0	0				
蒙古守卫		12259	110		30848	31505	0	0	191	-1	0	0				
蒙古守卫		12259	110		32034	31524	0	0	191	-1	0	0				
蒙古守卫		12259	110		33194	31586	0	0	191	-1	0	0				
蒙古守卫		12259	110		34380	31551	0	0	191	-1	0	0				
蒙古守卫		12259	110		35559	31531	0	0	191	-1	0	0				
蒙古守卫		12259	110		36136	29572	0	0	191	-1	0	0				
蒙古守卫		12259	110		34974	29665	0	0	191	-1	0	0				
蒙古守卫		12259	110		33746	29658	0	0	191	-1	0	0				
蒙古守卫		12259	110		32580	29649	0	0	191	-1	0	0				
蒙古守卫		12259	110		31403	29662	0	0	191	-1	0	0				
蒙古守卫		12259	110		30269	29679	0	0	191	-1	0	0				
蒙古守卫		12259	110		31419	27758	0	0	191	-1	0	0				
蒙古守卫		12259	110		32597	27787	0	0	191	-1	0	0				
蒙古守卫		12259	110		33741	27728	0	0	191	-1	0	0				
蒙古守卫		12259	110		34964	27777	0	0	191	-1	0	0				
蒙古守卫		12259	110		41924	42157	0	0	191	-1	0	0				
蒙古守卫		12259	110		43123	42100	0	0	191	-1	0	0				
蒙古守卫		12259	110		44309	42148	0	0	191	-1	0	0				
蒙古守卫		12259	110		45496	42105	0	0	191	-1	0	0				
蒙古守卫		12259	110		46618	40328	0	0	191	-1	0	0				
蒙古守卫		12259	110		45497	40323	0	0	191	-1	0	0				
蒙古守卫		12259	110		44289	40394	0	0	191	-1	0	0				
蒙古守卫		12259	110		43119	40393	0	0	191	-1	0	0				
蒙古守卫		12259	110		41900	40450	0	0	191	-1	0	0				
蒙古守卫		12259	110		40789	40373	0	0	191	-1	0	0				
蒙古守卫		12259	110		41381	38466	0	0	191	-1	0	0				
蒙古守卫		12259	110		42567	38485	0	0	191	-1	0	0				
蒙古守卫		12259	110		43727	38547	0	0	191	-1	0	0				
蒙古守卫		12259	110		44913	38512	0	0	191	-1	0	0				
蒙古守卫		12259	110		46092	38492	0	0	191	-1	0	0				
蒙古守卫		12259	110		46669	36533	0	0	191	-1	0	0				
蒙古守卫		12259	110		45507	36626	0	0	191	-1	0	0				
蒙古守卫		12259	110		44279	36619	0	0	191	-1	0	0				
蒙古守卫		12259	110		43113	36610	0	0	191	-1	0	0				
蒙古守卫		12259	110		41936	36623	0	0	191	-1	0	0				
蒙古守卫		12259	110		40802	36640	0	0	191	-1	0	0				
蒙古守卫		12259	110		41952	34719	0	0	191	-1	0	0				
蒙古守卫		12259	110		43130	34748	0	0	191	-1	0	0				
蒙古守卫		12259	110		44274	34689	0	0	191	-1	0	0				
蒙古守卫		12259	110		45497	34738	0	0	191	-1	0	0				
火儿赤		12258	110		64393	36249	0	0	191	-1	0	0				
火儿赤		12258	110		59810	34422	0	0	191	-1	0	0				
火儿赤		12258	110		60980	34426	0	0	191	-1	0	0				
火儿赤		12258	110		62189	34422	0	0	191	-1	0	0				
火儿赤		12258	110		63337	34420	0	0	191	-1	0	0				
火儿赤		12258	110		65194	57438	0	0	191	-1	0	0				
火儿赤		12258	110		66364	57400	0	0	191	-1	0	0				
火儿赤		12258	110		67583	57369	0	0	191	-1	0	0				
火儿赤		12258	110		68731	57340	0	0	191	-1	0	0				
火儿赤		12258	110		69753	55654	0	0	191	-1	0	0				
火儿赤		12258	110		68707	55632	0	0	191	-1	0	0				
火儿赤		12258	110		67586	55608	0	0	191	-1	0	0				
火儿赤		12258	110		66361	55578	0	0	191	-1	0	0				
火儿赤		12258	110		65215	55587	0	0	191	-1	0	0				
火儿赤		12258	110		64147	55558	0	0	191	-1	0	0				
火儿赤		12258	110		64702	53859	0	0	191	-1	0	0				
火儿赤		12258	110		65802	53818	0	0	191	-1	0	0				
火儿赤		12258	110		66954	53808	0	0	191	-1	0	0				
火儿赤		12258	110		68119	53817	0	0	191	-1	0	0				
火儿赤		12258	110		69272	53806	0	0	191	-1	0	0				
火儿赤		12258	110		69745	51932	0	0	191	-1	0	0				
火儿赤		12258	110		68701	51833	0	0	191	-1	0	0				
火儿赤		12258	110		67557	51885	0	0	191	-1	0	0				
火儿赤		12258	110		66328	51913	0	0	191	-1	0	0				
火儿赤		12258	110		65189	51902	0	0	191	-1	0	0				
火儿赤		12258	110		64131	51887	0	0	191	-1	0	0				
火儿赤		12258	110		65162	50105	0	0	191	-1	0	0				
火儿赤		12258	110		66332	50109	0	0	191	-1	0	0				
火儿赤		12258	110		67541	50105	0	0	191	-1	0	0				
火儿赤		12258	110		68689	50103	0	0	191	-1	0	0				
火儿赤		12258	110		77637	54985	0	0	191	-1	0	0				
火儿赤		12258	110		78807	54947	0	0	191	-1	0	0				
火儿赤		12258	110		80026	54916	0	0	191	-1	0	0				
火儿赤		12258	110		81174	54887	0	0	191	-1	0	0				
火儿赤		12258	110		82196	53201	0	0	191	-1	0	0				
火儿赤		12258	110		81150	53179	0	0	191	-1	0	0				
火儿赤		12258	110		80029	53155	0	0	191	-1	0	0				
火儿赤		12258	110		78804	53125	0	0	191	-1	0	0				
火儿赤		12258	110		77658	53134	0	0	191	-1	0	0				
火儿赤		12258	110		76590	53105	0	0	191	-1	0	0				
火儿赤		12258	110		77145	51406	0	0	191	-1	0	0				
火儿赤		12258	110		78245	51365	0	0	191	-1	0	0				
火儿赤		12258	110		79397	51355	0	0	191	-1	0	0				
火儿赤		12258	110		80562	51364	0	0	191	-1	0	0				
火儿赤		12258	110		81715	51353	0	0	191	-1	0	0				
火儿赤		12258	110		82188	49479	0	0	191	-1	0	0				
火儿赤		12258	110		81144	49380	0	0	191	-1	0	0				
火儿赤		12258	110		80000	49432	0	0	191	-1	0	0				
火儿赤		12258	110		78771	49460	0	0	191	-1	0	0				
火儿赤		12258	110		77632	49449	0	0	191	-1	0	0				
火儿赤		12258	110		76574	49434	0	0	191	-1	0	0				
火儿赤		12258	110		77605	47652	0	0	191	-1	0	0				
火儿赤		12258	110		78775	47656	0	0	191	-1	0	0				
火儿赤		12258	110		79984	47652	0	0	191	-1	0	0				
火儿赤		12258	110		81132	47650	0	0	191	-1	0	0				
火儿赤		12258	110		52632	24187	0	0	191	-1	0	0				
火儿赤		12258	110		53802	24149	0	0	191	-1	0	0				
火儿赤		12258	110		55021	24118	0	0	191	-1	0	0				
火儿赤		12258	110		56169	24089	0	0	191	-1	0	0				
火儿赤		12258	110		57191	22403	0	0	191	-1	0	0				
火儿赤		12258	110		56145	22381	0	0	191	-1	0	0				
火儿赤		12258	110		55024	22357	0	0	191	-1	0	0				
火儿赤		12258	110		53799	22327	0	0	191	-1	0	0				
火儿赤		12258	110		52653	22336	0	0	191	-1	0	0				
火儿赤		12258	110		51585	22307	0	0	191	-1	0	0				
火儿赤		12258	110		52140	20608	0	0	191	-1	0	0				
火儿赤		12258	110		53240	20567	0	0	191	-1	0	0				
火儿赤		12258	110		54392	20557	0	0	191	-1	0	0				
火儿赤		12258	110		55557	20566	0	0	191	-1	0	0				
火儿赤		12258	110		56710	20555	0	0	191	-1	0	0				
火儿赤		12258	110		57183	18681	0	0	191	-1	0	0				
火儿赤		12258	110		56139	18582	0	0	191	-1	0	0				
火儿赤		12258	110		54995	18634	0	0	191	-1	0	0				
火儿赤		12258	110		53766	18662	0	0	191	-1	0	0				
火儿赤		12258	110		52627	18651	0	0	191	-1	0	0				
火儿赤		12258	110		51569	18636	0	0	191	-1	0	0				
火儿赤		12258	110		52600	16854	0	0	191	-1	0	0				
火儿赤		12258	110		53770	16858	0	0	191	-1	0	0				
火儿赤		12258	110		54979	16854	0	0	191	-1	0	0				
火儿赤		12258	110		56127	16852	0	0	191	-1	0	0				
火儿赤		12258	110		86696	31542	0	0	191	-1	0	0				
火儿赤		12258	110		87866	31504	0	0	191	-1	0	0				
火儿赤		12258	110		89085	31473	0	0	191	-1	0	0				
火儿赤		12258	110		90233	31444	0	0	191	-1	0	0				
火儿赤		12258	110		91255	29758	0	0	191	-1	0	0				
火儿赤		12258	110		90209	29736	0	0	191	-1	0	0				
火儿赤		12258	110		89088	29712	0	0	191	-1	0	0				
火儿赤		12258	110		87863	29682	0	0	191	-1	0	0				
火儿赤		12258	110		86717	29691	0	0	191	-1	0	0				
火儿赤		12258	110		85649	29662	0	0	191	-1	0	0				
火儿赤		12258	110		86204	27963	0	0	191	-1	0	0				
火儿赤		12258	110		87304	27922	0	0	191	-1	0	0				
火儿赤		12258	110		88445	27765	0	0	191	-1	0	0				
火儿赤		12258	110		89621	27921	0	0	191	-1	0	0				
火儿赤		12258	110		90774	27910	0	0	191	-1	0	0				
火儿赤		12258	110		91247	26036	0	0	191	-1	0	0				
火儿赤		12258	110		90203	25937	0	0	191	-1	0	0				
火儿赤		12258	110		89059	25989	0	0	191	-1	0	0				
火儿赤		12258	110		87830	26017	0	0	191	-1	0	0				
火儿赤		12258	110		86691	26006	0	0	191	-1	0	0				
火儿赤		12258	110		85633	25991	0	0	191	-1	0	0				
火儿赤		12258	110		86664	24209	0	0	191	-1	0	0				
火儿赤		12258	110		87834	24213	0	0	191	-1	0	0				
火儿赤		12258	110		89043	24209	0	0	191	-1	0	0				
火儿赤		12258	110		90191	24207	0	0	191	-1	0	0				
火儿赤		12258	110		49530	81646	0	0	191	-1	0	0				
火儿赤		12258	110		50700	81608	0	0	191	-1	0	0				
火儿赤		12258	110		51919	81577	0	0	191	-1	0	0				
火儿赤		12258	110		53067	81548	0	0	191	-1	0	0				
火儿赤		12258	110		54089	79862	0	0	191	-1	0	0				
火儿赤		12258	110		53043	79840	0	0	191	-1	0	0				
火儿赤		12258	110		51922	79816	0	0	191	-1	0	0				
火儿赤		12258	110		50697	79786	0	0	191	-1	0	0				
火儿赤		12258	110		49551	79795	0	0	191	-1	0	0				
火儿赤		12258	110		54639	78027	0	0	191	-1	0	0				
火儿赤		12258	110		49038	78067	0	0	191	-1	0	0				
火儿赤		12258	110		50138	78026	0	0	191	-1	0	0				
火儿赤		12258	110		51279	77869	0	0	191	-1	0	0				
火儿赤		12258	110		52455	78025	0	0	191	-1	0	0				
火儿赤		12258	110		53608	78014	0	0	191	-1	0	0				
火儿赤		12258	110		54081	76140	0	0	191	-1	0	0				
火儿赤		12258	110		53037	76041	0	0	191	-1	0	0				
火儿赤		12258	110		51893	76093	0	0	191	-1	0	0				
火儿赤		12258	110		50664	76121	0	0	191	-1	0	0				
火儿赤		12258	110		49525	76110	0	0	191	-1	0	0				
火儿赤		12258	110		48467	76095	0	0	191	-1	0	0				
火儿赤		12258	110		49498	74313	0	0	191	-1	0	0				
火儿赤		12258	110		50668	74317	0	0	191	-1	0	0				
火儿赤		12258	110		51877	74313	0	0	191	-1	0	0				
火儿赤		12258	110		53025	74311	0	0	191	-1	0	0				
昌宁流户		12257	110		39105	69780	0	0	191	-1	0	0				
昌宁流户		12257	110		31104	90537	0	0	191	-1	0	0				
昌宁流户		12257	110		32048	90515	0	0	191	-1	0	0				
昌宁流户		12257	110		33231	90495	0	0	191	-1	0	0				
昌宁流户		12257	110		29202	86507	0	0	191	-1	0	0				
昌宁流户		12257	110		35557	88440	0	0	191	-1	0	0				
昌宁流户		12257	110		34425	88512	0	0	191	-1	0	0				
昌宁流户		12257	110		33255	88505	0	0	191	-1	0	0				
昌宁流户		12257	110		32058	88424	0	0	191	-1	0	0				
昌宁流户		12257	110		30918	88395	0	0	191	-1	0	0				
昌宁流户		12257	110		29783	88410	0	0	191	-1	0	0				
昌宁流户		12257	110		30373	86594	0	0	191	-1	0	0				
昌宁流户		12257	110		31505	86606	0	0	191	-1	0	0				
昌宁流户		12257	110		32705	86616	0	0	191	-1	0	0				
昌宁流户		12257	110		33859	86700	0	0	191	-1	0	0				
昌宁流户		12257	110		35017	86683	0	0	191	-1	0	0				
昌宁流户		12257	110		35580	84839	0	0	191	-1	0	0				
昌宁流户		12257	110		34450	84846	0	0	191	-1	0	0				
昌宁流户		12257	110		33271	84850	0	0	191	-1	0	0				
昌宁流户		12257	110		32127	84811	0	0	191	-1	0	0				
昌宁流户		12257	110		30987	84704	0	0	191	-1	0	0				
昌宁流户		12257	110		29873	84707	0	0	191	-1	0	0				
昌宁流户		12257	110		31010	83034	0	0	191	-1	0	0				
昌宁流户		12257	110		32172	82988	0	0	191	-1	0	0				
昌宁流户		12257	110		33285	82993	0	0	191	-1	0	0				
昌宁流户		12257	110		34448	82962	0	0	191	-1	0	0				
昌宁流户		12257	110		39129	103581	0	0	191	-1	0	0				
昌宁流户		12257	110		40073	103559	0	0	191	-1	0	0				
昌宁流户		12257	110		41256	103539	0	0	191	-1	0	0				
昌宁流户		12257	110		42427	103503	0	0	191	-1	0	0				
昌宁流户		12257	110		43582	101484	0	0	191	-1	0	0				
昌宁流户		12257	110		42450	101556	0	0	191	-1	0	0				
昌宁流户		12257	110		41280	101549	0	0	191	-1	0	0				
昌宁流户		12257	110		40083	101468	0	0	191	-1	0	0				
昌宁流户		12257	110		38943	101439	0	0	191	-1	0	0				
昌宁流户		12257	110		37808	101454	0	0	191	-1	0	0				
昌宁流户		12257	110		38398	99638	0	0	191	-1	0	0				
昌宁流户		12257	110		39530	99650	0	0	191	-1	0	0				
昌宁流户		12257	110		40730	99660	0	0	191	-1	0	0				
昌宁流户		12257	110		41884	99744	0	0	191	-1	0	0				
昌宁流户		12257	110		43042	99727	0	0	191	-1	0	0				
昌宁流户		12257	110		43605	97883	0	0	191	-1	0	0				
昌宁流户		12257	110		42475	97890	0	0	191	-1	0	0				
昌宁流户		12257	110		41296	97894	0	0	191	-1	0	0				
昌宁流户		12257	110		40152	97855	0	0	191	-1	0	0				
昌宁流户		12257	110		39012	97748	0	0	191	-1	0	0				
昌宁流户		12257	110		37898	97751	0	0	191	-1	0	0				
昌宁流户		12257	110		39035	96078	0	0	191	-1	0	0				
昌宁流户		12257	110		40197	96032	0	0	191	-1	0	0				
昌宁流户		12257	110		41310	96037	0	0	191	-1	0	0				
昌宁流户		12257	110		42473	96006	0	0	191	-1	0	0				
昌宁流户		12257	110		17435	81306	0	0	191	-1	0	0				
昌宁流户		12257	110		18379	81284	0	0	191	-1	0	0				
昌宁流户		12257	110		19562	81264	0	0	191	-1	0	0				
