NpcName	ShowName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	LevelSettingKey
<i18n=24718>		12265	110		37115	59716	0	0	191	-1	0	0				
<i18n=24718>		12265	110		35816	66730	0	0	191	-1	0	0				
<i18n=24718>		12265	110		35849	65056	0	0	191	-1	0	0				
<i18n=24718>		12265	110		34744	63214	0	0	191	-1	0	0				
<i18n=24718>		12265	110		34778	61651	0	0	191	-1	0	0				
<i18n=24709>		12264	110		39804	82347	0	0	191	-1	0	0				
<i18n=24709>		12264	110		40989	82351	0	0	191	-1	0	0				
<i18n=24709>		12264	110		42224	82330	0	0	191	-1	0	0				
<i18n=24709>		12264	110		43397	80636	0	0	191	-1	0	0				
<i18n=24709>		12264	110		42220	80672	0	0	191	-1	0	0				
<i18n=24709>		12264	110		40991	80660	0	0	191	-1	0	0				
<i18n=24709>		12264	110		39790	80691	0	0	191	-1	0	0				
<i18n=24709>		12264	110		38473	80691	0	0	191	-1	0	0				
<i18n=24709>		12264	110		38509	78894	0	0	191	-1	0	0				
<i18n=24709>		12264	110		39799	78857	0	0	191	-1	0	0				
<i18n=24709>		12264	110		40997	78945	0	0	191	-1	0	0				
<i18n=24709>		12264	110		42260	78882	0	0	191	-1	0	0				
<i18n=24709>		12264	110		43403	78757	0	0	191	-1	0	0				
<i18n=24709>		12264	110		43401	77200	0	0	191	-1	0	0				
<i18n=24709>		12264	110		42254	77255	0	0	191	-1	0	0				
<i18n=24709>		12264	110		41014	77264	0	0	191	-1	0	0				
<i18n=24709>		12264	110		39810	77178	0	0	191	-1	0	0				
<i18n=24709>		12264	110		38523	77155	0	0	191	-1	0	0				
<i18n=24709>		12264	110		39829	75361	0	0	191	-1	0	0				
<i18n=24709>		12264	110		41010	75325	0	0	191	-1	0	0				
<i18n=24709>		12264	110		42261	75416	0	0	191	-1	0	0				
<i18n=24709>		12264	110		61689	60101	0	0	191	-1	0	0				
<i18n=24709>		12264	110		62874	60105	0	0	191	-1	0	0				
<i18n=24709>		12264	110		64109	60084	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65282	58390	0	0	191	-1	0	0				
<i18n=24709>		12264	110		64105	58426	0	0	191	-1	0	0				
<i18n=24709>		12264	110		62876	58414	0	0	191	-1	0	0				
<i18n=24709>		12264	110		61675	58445	0	0	191	-1	0	0				
<i18n=24709>		12264	110		60358	58445	0	0	191	-1	0	0				
<i18n=24709>		12264	110		60394	56648	0	0	191	-1	0	0				
<i18n=24709>		12264	110		61684	56611	0	0	191	-1	0	0				
<i18n=24709>		12264	110		62882	56699	0	0	191	-1	0	0				
<i18n=24709>		12264	110		64145	56636	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65288	56511	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65286	54954	0	0	191	-1	0	0				
<i18n=24709>		12264	110		64139	55009	0	0	191	-1	0	0				
<i18n=24709>		12264	110		62899	55018	0	0	191	-1	0	0				
<i18n=24709>		12264	110		61695	54932	0	0	191	-1	0	0				
<i18n=24709>		12264	110		60408	54943	0	0	191	-1	0	0				
<i18n=24709>		12264	110		61714	53149	0	0	191	-1	0	0				
<i18n=24709>		12264	110		62895	53113	0	0	191	-1	0	0				
<i18n=24709>		12264	110		64146	53204	0	0	191	-1	0	0				
<i18n=24709>		12264	110		86551	78828	0	0	191	-1	0	0				
<i18n=24709>		12264	110		88971	78811	0	0	191	-1	0	0				
<i18n=24709>		12264	110		90144	77117	0	0	191	-1	0	0				
<i18n=24709>		12264	110		88967	77153	0	0	191	-1	0	0				
<i18n=24709>		12264	110		87738	77141	0	0	191	-1	0	0				
<i18n=24709>		12264	110		86537	77172	0	0	191	-1	0	0				
<i18n=24709>		12264	110		85220	77172	0	0	191	-1	0	0				
<i18n=24709>		12264	110		85256	75375	0	0	191	-1	0	0				
<i18n=24709>		12264	110		86546	75338	0	0	191	-1	0	0				
<i18n=24709>		12264	110		87744	75426	0	0	191	-1	0	0				
<i18n=24709>		12264	110		89007	75363	0	0	191	-1	0	0				
<i18n=24709>		12264	110		90150	75238	0	0	191	-1	0	0				
<i18n=24709>		12264	110		90148	73681	0	0	191	-1	0	0				
<i18n=24709>		12264	110		89001	73736	0	0	191	-1	0	0				
<i18n=24709>		12264	110		87761	73745	0	0	191	-1	0	0				
<i18n=24709>		12264	110		86557	73659	0	0	191	-1	0	0				
<i18n=24709>		12264	110		85270	73636	0	0	191	-1	0	0				
<i18n=24709>		12264	110		86576	71842	0	0	191	-1	0	0				
<i18n=24709>		12264	110		87757	71806	0	0	191	-1	0	0				
<i18n=24709>		12264	110		89008	71897	0	0	191	-1	0	0				
<i18n=24709>		12264	110		87758	78748	0	0	191	-1	0	0				
<i18n=24709>		12264	110		66950	38773	0	0	191	-1	0	0				
<i18n=24709>		12264	110		68135	38777	0	0	191	-1	0	0				
<i18n=24709>		12264	110		69370	38756	0	0	191	-1	0	0				
<i18n=24709>		12264	110		70543	37062	0	0	191	-1	0	0				
<i18n=24709>		12264	110		70549	35183	0	0	191	-1	0	0				
<i18n=24709>		12264	110		70547	33626	0	0	191	-1	0	0				
<i18n=24709>		12264	110		69400	33681	0	0	191	-1	0	0				
<i18n=24709>		12264	110		69406	35308	0	0	191	-1	0	0				
<i18n=24709>		12264	110		69366	37098	0	0	191	-1	0	0				
<i18n=24709>		12264	110		68137	37086	0	0	191	-1	0	0				
<i18n=24709>		12264	110		68143	35371	0	0	191	-1	0	0				
<i18n=24709>		12264	110		68160	33690	0	0	191	-1	0	0				
<i18n=24709>		12264	110		66956	33604	0	0	191	-1	0	0				
<i18n=24709>		12264	110		66945	35283	0	0	191	-1	0	0				
<i18n=24709>		12264	110		66936	37117	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65619	37117	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65655	35320	0	0	191	-1	0	0				
<i18n=24709>		12264	110		65669	33615	0	0	191	-1	0	0				
<i18n=24709>		12264	110		66975	31821	0	0	191	-1	0	0				
<i18n=24709>		12264	110		68156	31785	0	0	191	-1	0	0				
<i18n=24709>		12264	110		69407	31876	0	0	191	-1	0	0				
<i18n=24709>		12264	110		101106	60502	0	0	191	-1	0	0				
<i18n=24709>		12264	110		102291	60506	0	0	191	-1	0	0				
<i18n=24709>		12264	110		103526	60485	0	0	191	-1	0	0				
<i18n=24709>		12264	110		104699	58791	0	0	191	-1	0	0				
<i18n=24709>		12264	110		104705	56912	0	0	191	-1	0	0				
<i18n=24709>		12264	110		104703	55355	0	0	191	-1	0	0				
<i18n=24709>		12264	110		103556	55410	0	0	191	-1	0	0				
<i18n=24709>		12264	110		103562	57037	0	0	191	-1	0	0				
<i18n=24709>		12264	110		103522	58827	0	0	191	-1	0	0				
<i18n=24709>		12264	110		102293	58815	0	0	191	-1	0	0				
<i18n=24709>		12264	110		102299	57100	0	0	191	-1	0	0				
<i18n=24709>		12264	110		102316	55419	0	0	191	-1	0	0				
<i18n=24709>		12264	110		101112	55333	0	0	191	-1	0	0				
<i18n=24709>		12264	110		101101	57012	0	0	191	-1	0	0				
<i18n=24709>		12264	110		101092	58846	0	0	191	-1	0	0				
<i18n=24709>		12264	110		99775	58846	0	0	191	-1	0	0				
<i18n=24709>		12264	110		99811	57049	0	0	191	-1	0	0				
<i18n=24709>		12264	110		99825	55344	0	0	191	-1	0	0				
<i18n=24709>		12264	110		102312	53514	0	0	191	-1	0	0				
<i18n=24709>		12264	110		103563	53605	0	0	191	-1	0	0				
<i18n=24709>		12264	110		101125	53530	0	0	191	-1	0	0				
<i18n=24708>		12263	110		33690	106419	0	0	191	-1	0	0				
<i18n=24708>		12263	110		34933	106483	0	0	191	-1	0	0				
<i18n=24708>		12263	110		36116	106461	0	0	191	-1	0	0				
<i18n=24708>		12263	110		37253	104718	0	0	191	-1	0	0				
<i18n=24708>		12263	110		36128	104723	0	0	191	-1	0	0				
<i18n=24708>		12263	110		34905	104696	0	0	191	-1	0	0				
<i18n=24708>		12263	110		33684	104715	0	0	191	-1	0	0				
<i18n=24708>		12263	110		32518	104741	0	0	191	-1	0	0				
<i18n=24708>		12263	110		32559	103032	0	0	191	-1	0	0				
<i18n=24708>		12263	110		33676	103028	0	0	191	-1	0	0				
<i18n=24708>		12263	110		34940	103062	0	0	191	-1	0	0				
<i18n=24708>		12263	110		36137	103036	0	0	191	-1	0	0				
<i18n=24708>		12263	110		37238	103061	0	0	191	-1	0	0				
<i18n=24708>		12263	110		37257	101364	0	0	191	-1	0	0				
<i18n=24708>		12263	110		36212	101293	0	0	191	-1	0	0				
<i18n=24708>		12263	110		34951	101291	0	0	191	-1	0	0				
<i18n=24708>		12263	110		33704	101285	0	0	191	-1	0	0				
<i18n=24708>		12263	110		32606	101341	0	0	191	-1	0	0				
<i18n=24708>		12263	110		33732	99460	0	0	191	-1	0	0				
<i18n=24708>		12263	110		34973	99443	0	0	191	-1	0	0				
<i18n=24708>		12263	110		32663	99561	0	0	191	-1	0	0				
<i18n=24708>		12263	110		21727	90905	0	0	191	-1	0	0				
<i18n=24708>		12263	110		22970	90937	0	0	191	-1	0	0				
<i18n=24708>		12263	110		24153	90915	0	0	191	-1	0	0				
<i18n=24708>		12263	110		25290	89204	0	0	191	-1	0	0				
<i18n=24708>		12263	110		24165	89209	0	0	191	-1	0	0				
<i18n=24708>		12263	110		22942	89182	0	0	191	-1	0	0				
<i18n=24708>		12263	110		21721	89201	0	0	191	-1	0	0				
<i18n=24708>		12263	110		20555	89227	0	0	191	-1	0	0				
<i18n=24708>		12263	110		20596	87550	0	0	191	-1	0	0				
<i18n=24708>		12263	110		21713	87546	0	0	191	-1	0	0				
<i18n=24708>		12263	110		22977	87580	0	0	191	-1	0	0				
<i18n=24708>		12263	110		24174	87554	0	0	191	-1	0	0				
<i18n=24708>		12263	110		25275	87547	0	0	191	-1	0	0				
<i18n=24708>		12263	110		25294	85850	0	0	191	-1	0	0				
<i18n=24708>		12263	110		24249	85811	0	0	191	-1	0	0				
<i18n=24708>		12263	110		22988	85809	0	0	191	-1	0	0				
<i18n=24708>		12263	110		21741	85803	0	0	191	-1	0	0				
<i18n=24708>		12263	110		20643	85859	0	0	191	-1	0	0				
<i18n=24708>		12263	110		21769	83978	0	0	191	-1	0	0				
<i18n=24708>		12263	110		23010	83961	0	0	191	-1	0	0				
<i18n=24708>		12263	110		24305	84015	0	0	191	-1	0	0				
<i18n=24708>		12263	110		73200	132186	0	0	191	-1	0	0				
<i18n=24708>		12263	110		74443	132218	0	0	191	-1	0	0				
<i18n=24708>		12263	110		75626	132196	0	0	191	-1	0	0				
<i18n=24708>		12263	110		76763	130485	0	0	191	-1	0	0				
<i18n=24708>		12263	110		75638	130490	0	0	191	-1	0	0				
<i18n=24708>		12263	110		74415	130463	0	0	191	-1	0	0				
<i18n=24708>		12263	110		73194	130482	0	0	191	-1	0	0				
<i18n=24708>		12263	110		72028	130508	0	0	191	-1	0	0				
<i18n=24708>		12263	110		72069	128831	0	0	191	-1	0	0				
<i18n=24708>		12263	110		73186	128827	0	0	191	-1	0	0				
<i18n=24708>		12263	110		74450	128861	0	0	191	-1	0	0				
<i18n=24708>		12263	110		75647	128835	0	0	191	-1	0	0				
<i18n=24708>		12263	110		76748	128828	0	0	191	-1	0	0				
<i18n=24708>		12263	110		76767	127131	0	0	191	-1	0	0				
<i18n=24708>		12263	110		75722	127092	0	0	191	-1	0	0				
<i18n=24708>		12263	110		74461	127090	0	0	191	-1	0	0				
<i18n=24708>		12263	110		73214	127084	0	0	191	-1	0	0				
<i18n=24708>		12263	110		72116	127140	0	0	191	-1	0	0				
<i18n=24708>		12263	110		73242	125259	0	0	191	-1	0	0				
<i18n=24708>		12263	110		74483	125242	0	0	191	-1	0	0				
<i18n=24708>		12263	110		75778	125296	0	0	191	-1	0	0				
<i18n=24708>		12263	110		89045	119504	0	0	191	-1	0	0				
<i18n=24708>		12263	110		90288	119536	0	0	191	-1	0	0				
<i18n=24708>		12263	110		91471	119514	0	0	191	-1	0	0				
<i18n=24708>		12263	110		92608	117803	0	0	191	-1	0	0				
<i18n=24708>		12263	110		91483	117808	0	0	191	-1	0	0				
<i18n=24708>		12263	110		90260	117781	0	0	191	-1	0	0				
<i18n=24708>		12263	110		89039	117800	0	0	191	-1	0	0				
<i18n=24708>		12263	110		87873	117826	0	0	191	-1	0	0				
<i18n=24708>		12263	110		87914	116149	0	0	191	-1	0	0				
<i18n=24708>		12263	110		89031	116145	0	0	191	-1	0	0				
<i18n=24708>		12263	110		90295	116179	0	0	191	-1	0	0				
<i18n=24708>		12263	110		91492	116153	0	0	191	-1	0	0				
<i18n=24708>		12263	110		92593	116146	0	0	191	-1	0	0				
<i18n=24708>		12263	110		92612	114449	0	0	191	-1	0	0				
<i18n=24708>		12263	110		91567	114410	0	0	191	-1	0	0				
<i18n=24708>		12263	110		90306	114408	0	0	191	-1	0	0				
<i18n=24708>		12263	110		89059	114402	0	0	191	-1	0	0				
<i18n=24708>		12263	110		87961	114458	0	0	191	-1	0	0				
<i18n=24708>		12263	110		89087	112577	0	0	191	-1	0	0				
<i18n=24708>		12263	110		90328	112560	0	0	191	-1	0	0				
<i18n=24708>		12263	110		91623	112614	0	0	191	-1	0	0				
<i18n=24708>		12263	110		99418	105301	0	0	191	-1	0	0				
<i18n=24708>		12263	110		100661	105333	0	0	191	-1	0	0				
<i18n=24708>		12263	110		101844	105311	0	0	191	-1	0	0				
<i18n=24708>		12263	110		102981	103600	0	0	191	-1	0	0				
<i18n=24708>		12263	110		101856	103605	0	0	191	-1	0	0				
<i18n=24708>		12263	110		100633	103578	0	0	191	-1	0	0				
<i18n=24708>		12263	110		99412	103597	0	0	191	-1	0	0				
<i18n=24708>		12263	110		98246	103623	0	0	191	-1	0	0				
<i18n=24708>		12263	110		98287	101946	0	0	191	-1	0	0				
<i18n=24708>		12263	110		99404	101942	0	0	191	-1	0	0				
<i18n=24708>		12263	110		100668	101976	0	0	191	-1	0	0				
<i18n=24708>		12263	110		101865	101950	0	0	191	-1	0	0				
<i18n=24708>		12263	110		102966	101943	0	0	191	-1	0	0				
<i18n=24708>		12263	110		102985	100246	0	0	191	-1	0	0				
<i18n=24708>		12263	110		101940	100207	0	0	191	-1	0	0				
<i18n=24708>		12263	110		100679	100205	0	0	191	-1	0	0				
<i18n=24708>		12263	110		99432	100199	0	0	191	-1	0	0				
<i18n=24708>		12263	110		98334	100255	0	0	191	-1	0	0				
<i18n=24708>		12263	110		99460	98374	0	0	191	-1	0	0				
<i18n=24708>		12263	110		100701	98357	0	0	191	-1	0	0				
<i18n=24708>		12263	110		101996	98411	0	0	191	-1	0	0				
<i18n=24718>		12265	110		16812	70168	0	0	191	-1	0	0				
<i18n=24718>		12265	110		18068	70140	0	0	191	-1	0	0				
<i18n=24718>		12265	110		19348	70134	0	0	191	-1	0	0				
<i18n=24718>		12265	110		20609	68478	0	0	191	-1	0	0				
<i18n=24718>		12265	110		19349	68487	0	0	191	-1	0	0				
<i18n=24718>		12265	110		18073	68477	0	0	191	-1	0	0				
<i18n=24718>		12265	110		16845	68494	0	0	191	-1	0	0				
<i18n=24718>		12265	110		15708	68541	0	0	191	-1	0	0				
<i18n=24718>		12265	110		15740	66652	0	0	191	-1	0	0				
<i18n=24718>		12265	110		16902	66677	0	0	191	-1	0	0				
<i18n=24718>		12265	110		18066	66647	0	0	191	-1	0	0				
<i18n=24718>		12265	110		19356	66560	0	0	191	-1	0	0				
<i18n=24718>		12265	110		20598	66592	0	0	191	-1	0	0				
<i18n=24718>		12265	110		20617	64992	0	0	191	-1	0	0				
<i18n=24718>		12265	110		19359	65020	0	0	191	-1	0	0				
<i18n=24718>		12265	110		18104	65013	0	0	191	-1	0	0				
<i18n=24718>		12265	110		16901	64981	0	0	191	-1	0	0				
<i18n=24718>		12265	110		15774	65089	0	0	191	-1	0	0				
<i18n=24718>		12265	110		16968	63208	0	0	191	-1	0	0				
<i18n=24718>		12265	110		18111	63154	0	0	191	-1	0	0				
<i18n=24718>		12265	110		19405	63247	0	0	191	-1	0	0				
<i18n=24718>		12265	110		26639	41645	0	0	191	-1	0	0				
<i18n=24718>		12265	110		27895	41617	0	0	191	-1	0	0				
<i18n=24718>		12265	110		29175	41611	0	0	191	-1	0	0				
<i18n=24718>		12265	110		30436	39934	0	0	191	-1	0	0				
<i18n=24718>		12265	110		29176	39943	0	0	191	-1	0	0				
<i18n=24718>		12265	110		27920	39912	0	0	191	-1	0	0				
<i18n=24718>		12265	110		26692	39929	0	0	191	-1	0	0				
<i18n=24718>		12265	110		25555	39976	0	0	191	-1	0	0				
<i18n=24718>		12265	110		25577	38192	0	0	191	-1	0	0				
<i18n=24718>		12265	110		26718	38310	0	0	191	-1	0	0				
<i18n=24718>		12265	110		27882	38280	0	0	191	-1	0	0				
<i18n=24718>		12265	110		29203	38024	0	0	191	-1	0	0				
<i18n=24718>		12265	110		30425	38077	0	0	191	-1	0	0				
<i18n=24718>		12265	110		30444	36477	0	0	191	-1	0	0				
<i18n=24718>		12265	110		29206	36505	0	0	191	-1	0	0				
<i18n=24718>		12265	110		27920	36646	0	0	191	-1	0	0				
<i18n=24718>		12265	110		26717	36635	0	0	191	-1	0	0				
<i18n=24718>		12265	110		25590	36714	0	0	191	-1	0	0				
<i18n=24718>		12265	110		26784	34841	0	0	191	-1	0	0				
<i18n=24718>		12265	110		27927	34787	0	0	191	-1	0	0				
<i18n=24718>		12265	110		29221	34859	0	0	191	-1	0	0				
<i18n=24718>		12265	110		56463	29314	0	0	191	-1	0	0				
<i18n=24718>		12265	110		57719	29286	0	0	191	-1	0	0				
<i18n=24718>		12265	110		58999	29280	0	0	191	-1	0	0				
<i18n=24718>		12265	110		60260	27624	0	0	191	-1	0	0				
<i18n=24718>		12265	110		59000	27633	0	0	191	-1	0	0				
<i18n=24718>		12265	110		57724	27623	0	0	191	-1	0	0				
<i18n=24718>		12265	110		56496	27640	0	0	191	-1	0	0				
<i18n=24718>		12265	110		55359	27687	0	0	191	-1	0	0				
<i18n=24718>		12265	110		55391	25798	0	0	191	-1	0	0				
<i18n=24718>		12265	110		56553	25823	0	0	191	-1	0	0				
<i18n=24718>		12265	110		57717	25793	0	0	191	-1	0	0				
<i18n=24718>		12265	110		59007	25706	0	0	191	-1	0	0				
<i18n=24718>		12265	110		60249	25738	0	0	191	-1	0	0				
<i18n=24718>		12265	110		60268	24138	0	0	191	-1	0	0				
<i18n=24718>		12265	110		59010	24166	0	0	191	-1	0	0				
<i18n=24718>		12265	110		57755	24159	0	0	191	-1	0	0				
<i18n=24718>		12265	110		56552	24127	0	0	191	-1	0	0				
<i18n=24718>		12265	110		55425	24235	0	0	191	-1	0	0				
<i18n=24718>		12265	110		56619	22354	0	0	191	-1	0	0				
<i18n=24718>		12265	110		57762	22300	0	0	191	-1	0	0				
<i18n=24718>		12265	110		59056	22393	0	0	191	-1	0	0				
<i18n=24718>		12265	110		81111	51738	0	0	191	-1	0	0				
<i18n=24718>		12265	110		82337	51710	0	0	191	-1	0	0				
<i18n=24718>		12265	110		83647	51704	0	0	191	-1	0	0				
<i18n=24718>		12265	110		84908	50048	0	0	191	-1	0	0				
<i18n=24718>		12265	110		83648	50057	0	0	191	-1	0	0				
<i18n=24718>		12265	110		82372	50047	0	0	191	-1	0	0				
<i18n=24718>		12265	110		81144	50064	0	0	191	-1	0	0				
<i18n=24718>		12265	110		80007	50111	0	0	191	-1	0	0				
<i18n=24718>		12265	110		80039	48222	0	0	191	-1	0	0				
<i18n=24718>		12265	110		81201	48247	0	0	191	-1	0	0				
<i18n=24718>		12265	110		82365	48217	0	0	191	-1	0	0				
<i18n=24718>		12265	110		83655	48130	0	0	191	-1	0	0				
<i18n=24718>		12265	110		84897	48162	0	0	191	-1	0	0				
<i18n=24718>		12265	110		84916	46562	0	0	191	-1	0	0				
<i18n=24718>		12265	110		83658	46590	0	0	191	-1	0	0				
<i18n=24718>		12265	110		82403	46583	0	0	191	-1	0	0				
<i18n=24718>		12265	110		81200	46551	0	0	191	-1	0	0				
<i18n=24718>		12265	110		80073	46659	0	0	191	-1	0	0				
<i18n=24718>		12265	110		81267	44778	0	0	191	-1	0	0				
<i18n=24718>		12265	110		82410	44724	0	0	191	-1	0	0				
<i18n=24718>		12265	110		83704	44817	0	0	191	-1	0	0				
<i18n=24718>		12265	110		38299	39264	0	0	191	-1	0	0				
<i18n=24718>		12265	110		39555	39236	0	0	191	-1	0	0				
<i18n=24718>		12265	110		40835	39230	0	0	191	-1	0	0				
<i18n=24718>		12265	110		40836	37562	0	0	191	-1	0	0				
<i18n=24718>		12265	110		42096	37553	0	0	191	-1	0	0				
<i18n=24718>		12265	110		42085	35667	0	0	191	-1	0	0				
<i18n=24718>		12265	110		42104	34067	0	0	191	-1	0	0				
<i18n=24718>		12265	110		40866	34095	0	0	191	-1	0	0				
<i18n=24718>		12265	110		40863	35614	0	0	191	-1	0	0				
<i18n=24718>		12265	110		39580	37531	0	0	191	-1	0	0				
<i18n=24718>		12265	110		38352	37548	0	0	191	-1	0	0				
<i18n=24718>		12265	110		37215	37595	0	0	191	-1	0	0				
<i18n=24718>		12265	110		37237	35811	0	0	191	-1	0	0				
<i18n=24718>		12265	110		38378	35900	0	0	191	-1	0	0				
<i18n=24718>		12265	110		39542	35870	0	0	191	-1	0	0				
<i18n=24718>		12265	110		37250	34333	0	0	191	-1	0	0				
<i18n=24718>		12265	110		38377	34225	0	0	191	-1	0	0				
<i18n=24718>		12265	110		39580	34236	0	0	191	-1	0	0				
<i18n=24718>		12265	110		38444	32431	0	0	191	-1	0	0				
<i18n=24718>		12265	110		39587	32377	0	0	191	-1	0	0				
<i18n=24718>		12265	110		40881	32449	0	0	191	-1	0	0				
