szTimeFrame	nIndex	nBossIndex	nTempMapId	nBossId	Desc	nDifficulty	BossNum	nBossLevel	nBelongAwardId	nBelongAwardKey	nAssistAwardId	nAssistAwardKey	nShowAwardId	nShowAwardKey	nBossPosX	nBossPosY	nPlayerPosX	nPlayerPosY	nTimeMonsterRez	nOpenLevelDay	nFBMaxPlayerCnt	nPlayerOpenLevel	nRealHonorLevelLimit
OpenLevel119	4	64	398	13700	<i18n=80494>	5	1	110	1290	3004	1290	5001	1290	4004	20753	28684	18619	27502	1800	1	5		9
OpenLevel119	5	65	398	13664	<i18n=76392>	4	1	110	1290	3003	1290	5001	1290	4003	20753	28684	18619	27502	900	1	5		9
OpenLevel119	6	66	398	13665	<i18n=76392>	4	1	110	1290	3003	1290	5001	1290	4003	20753	28684	18619	27502	900	1	5		9
OpenLevel119	7	67	398	13666	<i18n=76392>	4	1	110	1290	3003	1290	5001	1290	4003	20753	28684	18619	27502	900	1	5		9
OpenLevel119	8	68	398	13701	<i18n=76392>	4	1	110	1290	3003	1290	5001	1290	4003	20753	28684	18619	27502	900	1	5		9
OpenLevel119	9	69	398	13667	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	10	70	398	13668	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	11	71	398	13669	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	12	72	398	13702	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	13	73	398	13703	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	14	74	398	13704	<i18n=21283>	3	1	110	1290	3002	1290	5001	1290	4002	20753	28684	18619	27502	300	1	5		8
OpenLevel119	15	75	398	13670	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel119	16	76	398	13671	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel119	17	77	398	13672	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel119	18	78	398	13705	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel119	19	79	398	13706	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel119	20	80	398	13707	<i18n=21098>	2	1	110	1290	3001	1290	5001	1290	4001	20753	28684	18619	27502	60	1	5		1
OpenLevel129	1	81	398	13661	<i18n=80494>	5	1	120	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel129	2	82	398	13662	<i18n=80494>	5	1	120	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel129	3	83	398	13663	<i18n=80494>	5	1	120	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel129	4	84	398	13700	<i18n=80494>	5	1	120	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel129	5	85	398	13664	<i18n=76392>	4	1	120	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel129	6	86	398	13665	<i18n=76392>	4	1	120	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel129	7	87	398	13666	<i18n=76392>	4	1	120	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel129	8	88	398	13701	<i18n=76392>	4	1	120	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel129	9	89	398	13667	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	10	90	398	13668	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	11	91	398	13669	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	12	92	398	13702	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	13	93	398	13703	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	14	94	398	13704	<i18n=21283>	3	1	120	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel129	15	95	398	13670	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel129	16	96	398	13671	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel129	17	97	398	13672	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel129	18	98	398	13705	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel129	19	99	398	13706	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel129	20	100	398	13707	<i18n=21098>	2	1	120	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	1	101	398	13661	<i18n=80494>	5	1	130	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel139	2	102	398	13662	<i18n=80494>	5	1	130	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel139	3	103	398	13663	<i18n=80494>	5	1	130	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel139	4	104	398	13700	<i18n=80494>	5	1	130	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		10
OpenLevel139	5	105	398	13664	<i18n=76392>	4	1	130	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel139	6	106	398	13665	<i18n=76392>	4	1	130	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel139	7	107	398	13666	<i18n=76392>	4	1	130	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel139	8	108	398	13701	<i18n=76392>	4	1	130	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		10
OpenLevel139	9	109	398	13667	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	10	110	398	13668	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	11	111	398	13669	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	12	112	398	13702	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	13	113	398	13703	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	14	114	398	13704	<i18n=21283>	3	1	130	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		9
OpenLevel139	15	115	398	13670	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	16	116	398	13671	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	17	117	398	13672	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	18	118	398	13705	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	19	119	398	13706	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel139	20	120	398	13707	<i18n=21098>	2	1	130	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	1	121	398	13661	<i18n=80494>	5	1	140	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel149	2	122	398	13662	<i18n=80494>	5	1	140	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel149	3	123	398	13663	<i18n=80494>	5	1	140	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel149	4	124	398	13700	<i18n=80494>	5	1	140	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel149	5	125	398	13664	<i18n=76392>	4	1	140	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel149	6	126	398	13665	<i18n=76392>	4	1	140	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel149	7	127	398	13666	<i18n=76392>	4	1	140	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel149	8	128	398	13701	<i18n=76392>	4	1	140	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel149	9	129	398	13667	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	10	130	398	13668	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	11	131	398	13669	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	12	132	398	13702	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	13	133	398	13703	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	14	134	398	13704	<i18n=21283>	3	1	140	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel149	15	135	398	13670	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	16	136	398	13671	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	17	137	398	13672	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	18	138	398	13705	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	19	139	398	13706	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel149	20	140	398	13707	<i18n=21098>	2	1	140	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	1	141	398	13661	<i18n=80494>	5	1	150	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel159	2	142	398	13662	<i18n=80494>	5	1	150	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel159	3	143	398	13663	<i18n=80494>	5	1	150	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel159	4	144	398	13700	<i18n=80494>	5	1	150	1290	3008	1290	5001	1290	4008	20753	28684	18619	27502	1800	1	5		11
OpenLevel159	5	145	398	13664	<i18n=76392>	4	1	150	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel159	6	146	398	13665	<i18n=76392>	4	1	150	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel159	7	147	398	13666	<i18n=76392>	4	1	150	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel159	8	148	398	13701	<i18n=76392>	4	1	150	1290	3007	1290	5001	1290	4007	20753	28684	18619	27502	900	1	5		11
OpenLevel159	9	149	398	13667	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	10	150	398	13668	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	11	151	398	13669	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	12	152	398	13702	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	13	153	398	13703	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	14	154	398	13704	<i18n=21283>	3	1	150	1290	3006	1290	5001	1290	4006	20753	28684	18619	27502	300	1	5		10
OpenLevel159	15	155	398	13670	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	16	156	398	13671	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	17	157	398	13672	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	18	158	398	13705	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	19	159	398	13706	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel159	20	160	398	13707	<i18n=21098>	2	1	150	1290	3005	1290	5001	1290	4005	20753	28684	18619	27502	60	1	5		1
OpenLevel169	1	161	398	13661	<i18n=80494>	5	1	160	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel169	2	162	398	13662	<i18n=80494>	5	1	160	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel169	3	163	398	13663	<i18n=80494>	5	1	160	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel169	4	164	398	13700	<i18n=80494>	5	1	160	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel169	5	165	398	13664	<i18n=76392>	4	1	160	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel169	6	166	398	13665	<i18n=76392>	4	1	160	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel169	7	167	398	13666	<i18n=76392>	4	1	160	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel169	8	168	398	13701	<i18n=76392>	4	1	160	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel169	9	169	398	13667	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	10	170	398	13668	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	11	171	398	13669	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	12	172	398	13702	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	13	173	398	13703	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	14	174	398	13704	<i18n=21283>	3	1	160	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel169	15	175	398	13670	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel169	16	176	398	13671	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel169	17	177	398	13672	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel169	18	178	398	13705	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel169	19	179	398	13706	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel169	20	180	398	13707	<i18n=21098>	2	1	160	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	1	181	398	13661	<i18n=80494>	5	1	170	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel179	2	182	398	13662	<i18n=80494>	5	1	170	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel179	3	183	398	13663	<i18n=80494>	5	1	170	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel179	4	184	398	13700	<i18n=80494>	5	1	170	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		12
OpenLevel179	5	185	398	13664	<i18n=76392>	4	1	170	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel179	6	186	398	13665	<i18n=76392>	4	1	170	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel179	7	187	398	13666	<i18n=76392>	4	1	170	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel179	8	188	398	13701	<i18n=76392>	4	1	170	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		12
OpenLevel179	9	189	398	13667	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel179	10	190	398	13668	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel179	11	191	398	13669	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel179	12	192	398	13702	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel179	13	193	398	13703	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
