NpcName	ShowName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	LevelSettingKey
汉诸军		12261	120		99673	91019	0	0	191	-1	0	0				
汉诸军		12261	120		94351	91082	0	0	191	-1	0	0				
汉诸军		12261	120		103640	84067	0	0	191	-1	0	0				
汉诸军		12261	120		104683	84020	0	0	191	-1	0	0				
汉诸军		12261	120		105812	84023	0	0	191	-1	0	0				
汉诸军		12261	120		106930	83963	0	0	191	-1	0	0				
汉诸军		12261	120		107952	82170	0	0	191	-1	0	0				
汉诸军		12261	120		106927	82189	0	0	191	-1	0	0				
汉诸军		12261	120		105806	82233	0	0	191	-1	0	0				
汉诸军		12261	120		104673	82295	0	0	191	-1	0	0				
汉诸军		12261	120		103642	82325	0	0	191	-1	0	0				
汉诸军		12261	120		102578	82362	0	0	191	-1	0	0				
汉诸军		12261	120		103079	80234	0	0	191	-1	0	0				
汉诸军		12261	120		104096	80302	0	0	191	-1	0	0				
汉诸军		12261	120		105260	80303	0	0	191	-1	0	0				
汉诸军		12261	120		106388	80307	0	0	191	-1	0	0				
汉诸军		12261	120		107428	80280	0	0	191	-1	0	0				
汉诸军		12261	120		107952	78442	0	0	191	-1	0	0				
汉诸军		12261	120		106973	78420	0	0	191	-1	0	0				
汉诸军		12261	120		105858	78428	0	0	191	-1	0	0				
汉诸军		12261	120		104703	78434	0	0	191	-1	0	0				
汉诸军		12261	120		103643	78456	0	0	191	-1	0	0				
汉诸军		12261	120		102629	78505	0	0	191	-1	0	0				
汉诸军		12261	120		103672	76575	0	0	191	-1	0	0				
汉诸军		12261	120		104735	76539	0	0	191	-1	0	0				
汉诸军		12261	120		105893	76543	0	0	191	-1	0	0				
汉诸军		12261	120		106976	76475	0	0	191	-1	0	0				
汉诸军		12261	120		109037	70491	0	0	191	-1	0	0				
汉诸军		12261	120		110080	70444	0	0	191	-1	0	0				
汉诸军		12261	120		111236	70393	0	0	191	-1	0	0				
汉诸军		12261	120		112336	70405	0	0	191	-1	0	0				
汉诸军		12261	120		113349	68593	0	0	191	-1	0	0				
汉诸军		12261	120		112324	68612	0	0	191	-1	0	0				
汉诸军		12261	120		111203	68635	0	0	191	-1	0	0				
汉诸军		12261	120		110070	68697	0	0	191	-1	0	0				
汉诸军		12261	120		109039	68727	0	0	191	-1	0	0				
汉诸军		12261	120		107975	68764	0	0	191	-1	0	0				
汉诸军		12261	120		108516	66903	0	0	191	-1	0	0				
汉诸军		12261	120		109533	66971	0	0	191	-1	0	0				
汉诸军		12261	120		110697	66972	0	0	191	-1	0	0				
汉诸军		12261	120		111825	66976	0	0	191	-1	0	0				
汉诸军		12261	120		112865	66949	0	0	191	-1	0	0				
汉诸军		12261	120		113334	65175	0	0	191	-1	0	0				
汉诸军		12261	120		112346	65153	0	0	191	-1	0	0				
汉诸军		12261	120		111241	65161	0	0	191	-1	0	0				
汉诸军		12261	120		110086	65167	0	0	191	-1	0	0				
汉诸军		12261	120		109026	65189	0	0	191	-1	0	0				
汉诸军		12261	120		108012	65238	0	0	191	-1	0	0				
汉诸军		12261	120		109005	63329	0	0	191	-1	0	0				
汉诸军		12261	120		110068	63293	0	0	191	-1	0	0				
汉诸军		12261	120		111235	63276	0	0	191	-1	0	0				
汉诸军		12261	120		112318	63208	0	0	191	-1	0	0				
汉诸军		12261	120		85355	86598	0	0	191	-1	0	0				
汉诸军		12261	120		86398	86551	0	0	191	-1	0	0				
汉诸军		12261	120		87554	86500	0	0	191	-1	0	0				
汉诸军		12261	120		88654	86512	0	0	191	-1	0	0				
汉诸军		12261	120		89667	84829	0	0	191	-1	0	0				
汉诸军		12261	120		88642	84848	0	0	191	-1	0	0				
汉诸军		12261	120		87521	84892	0	0	191	-1	0	0				
汉诸军		12261	120		86388	84902	0	0	191	-1	0	0				
汉诸军		12261	120		85357	84892	0	0	191	-1	0	0				
汉诸军		12261	120		84293	84909	0	0	191	-1	0	0				
汉诸军		12261	120		84777	83106	0	0	191	-1	0	0				
汉诸军		12261	120		85794	83174	0	0	191	-1	0	0				
汉诸军		12261	120		86958	83175	0	0	191	-1	0	0				
汉诸军		12261	120		88086	83179	0	0	191	-1	0	0				
汉诸军		12261	120		89126	83152	0	0	191	-1	0	0				
汉诸军		12261	120		89631	81298	0	0	191	-1	0	0				
汉诸军		12261	120		88643	81276	0	0	191	-1	0	0				
汉诸军		12261	120		87538	81284	0	0	191	-1	0	0				
汉诸军		12261	120		86383	81290	0	0	191	-1	0	0				
汉诸军		12261	120		85323	81312	0	0	191	-1	0	0				
汉诸军		12261	120		84309	81361	0	0	191	-1	0	0				
汉诸军		12261	120		85313	79673	0	0	191	-1	0	0				
汉诸军		12261	120		86376	79637	0	0	191	-1	0	0				
汉诸军		12261	120		87543	79670	0	0	191	-1	0	0				
汉诸军		12261	120		88617	79556	0	0	191	-1	0	0				
汉诸军		12261	120		65270	88997	0	0	191	-1	0	0				
汉诸军		12261	120		66328	89040	0	0	191	-1	0	0				
汉诸军		12261	120		67484	88989	0	0	191	-1	0	0				
汉诸军		12261	120		68584	89001	0	0	191	-1	0	0				
汉诸军		12261	120		64223	87398	0	0	191	-1	0	0				
汉诸军		12261	120		65287	87381	0	0	191	-1	0	0				
汉诸军		12261	120		66318	87391	0	0	191	-1	0	0				
汉诸军		12261	120		67451	87381	0	0	191	-1	0	0				
汉诸军		12261	120		68572	87337	0	0	191	-1	0	0				
汉诸军		12261	120		69597	87318	0	0	191	-1	0	0				
汉诸军		12261	120		69056	85641	0	0	191	-1	0	0				
汉诸军		12261	120		68016	85668	0	0	191	-1	0	0				
汉诸军		12261	120		66888	85664	0	0	191	-1	0	0				
汉诸军		12261	120		65724	85663	0	0	191	-1	0	0				
汉诸军		12261	120		64707	85595	0	0	191	-1	0	0				
汉诸军		12261	120		64239	83850	0	0	191	-1	0	0				
汉诸军		12261	120		65253	83801	0	0	191	-1	0	0				
汉诸军		12261	120		66313	83779	0	0	191	-1	0	0				
汉诸军		12261	120		67468	83773	0	0	191	-1	0	0				
汉诸军		12261	120		68573	83765	0	0	191	-1	0	0				
汉诸军		12261	120		69561	83787	0	0	191	-1	0	0				
汉诸军		12261	120		68547	82045	0	0	191	-1	0	0				
汉诸军		12261	120		67473	82159	0	0	191	-1	0	0				
汉诸军		12261	120		66306	82126	0	0	191	-1	0	0				
汉诸军		12261	120		65243	82162	0	0	191	-1	0	0				
弓骑十夫长		12260	120		96576	55911	0	0	191	-1	0	0				
弓骑十夫长		12260	120		97548	55934	0	0	191	-1	0	0				
弓骑十夫长		12260	120		98612	55897	0	0	191	-1	0	0				
弓骑十夫长		12260	120		99741	55878	0	0	191	-1	0	0				
弓骑十夫长		12260	120		100793	55932	0	0	191	-1	0	0				
弓骑十夫长		12260	120		101774	55929	0	0	191	-1	0	0				
弓骑十夫长		12260	120		100785	57638	0	0	191	-1	0	0				
弓骑十夫长		12260	120		99686	57654	0	0	191	-1	0	0				
弓骑十夫长		12260	120		98554	57657	0	0	191	-1	0	0				
弓骑十夫长		12260	120		97453	57626	0	0	191	-1	0	0				
弓骑十夫长		12260	120		97057	54302	0	0	191	-1	0	0				
弓骑十夫长		12260	120		98109	54253	0	0	191	-1	0	0				
弓骑十夫长		12260	120		99219	54225	0	0	191	-1	0	0				
弓骑十夫长		12260	120		100321	54133	0	0	191	-1	0	0				
弓骑十夫长		12260	120		101299	54174	0	0	191	-1	0	0				
弓骑十夫长		12260	120		101719	52354	0	0	191	-1	0	0				
弓骑十夫长		12260	120		100758	52315	0	0	191	-1	0	0				
弓骑十夫长		12260	120		99611	52301	0	0	191	-1	0	0				
弓骑十夫长		12260	120		98464	52343	0	0	191	-1	0	0				
弓骑十夫长		12260	120		97405	52368	0	0	191	-1	0	0				
弓骑十夫长		12260	120		96452	52396	0	0	191	-1	0	0				
弓骑十夫长		12260	120		97422	50602	0	0	191	-1	0	0				
弓骑十夫长		12260	120		98482	50619	0	0	191	-1	0	0				
弓骑十夫长		12260	120		99606	50592	0	0	191	-1	0	0				
弓骑十夫长		12260	120		100683	50625	0	0	191	-1	0	0				
弓骑十夫长		12260	120		88898	40101	0	0	191	-1	0	0				
弓骑十夫长		12260	120		89999	40132	0	0	191	-1	0	0				
弓骑十夫长		12260	120		91131	40129	0	0	191	-1	0	0				
弓骑十夫长		12260	120		92230	40113	0	0	191	-1	0	0				
弓骑十夫长		12260	120		93219	38404	0	0	191	-1	0	0				
弓骑十夫长		12260	120		92238	38407	0	0	191	-1	0	0				
弓骑十夫长		12260	120		91186	38353	0	0	191	-1	0	0				
弓骑十夫长		12260	120		90057	38372	0	0	191	-1	0	0				
弓骑十夫长		12260	120		88993	38409	0	0	191	-1	0	0				
弓骑十夫长		12260	120		87995	38386	0	0	191	-1	0	0				
弓骑十夫长		12260	120		88476	36777	0	0	191	-1	0	0				
弓骑十夫长		12260	120		89528	36728	0	0	191	-1	0	0				
弓骑十夫长		12260	120		90638	36700	0	0	191	-1	0	0				
弓骑十夫长		12260	120		91740	36608	0	0	191	-1	0	0				
弓骑十夫长		12260	120		92705	36649	0	0	191	-1	0	0				
弓骑十夫长		12260	120		93138	34829	0	0	191	-1	0	0				
弓骑十夫长		12260	120		92177	34790	0	0	191	-1	0	0				
弓骑十夫长		12260	120		91030	34776	0	0	191	-1	0	0				
弓骑十夫长		12260	120		89857	34818	0	0	191	-1	0	0				
弓骑十夫长		12260	120		88798	34843	0	0	191	-1	0	0				
弓骑十夫长		12260	120		87858	34871	0	0	191	-1	0	0				
弓骑十夫长		12260	120		88841	33077	0	0	191	-1	0	0				
弓骑十夫长		12260	120		89901	33094	0	0	191	-1	0	0				
弓骑十夫长		12260	120		91025	33067	0	0	191	-1	0	0				
弓骑十夫长		12260	120		92102	33100	0	0	191	-1	0	0				
弓骑十夫长		12260	120		76280	32841	0	0	191	-1	0	0				
弓骑十夫长		12260	120		77381	32872	0	0	191	-1	0	0				
弓骑十夫长		12260	120		74729	29494	0	0	191	-1	0	0				
弓骑十夫长		12260	120		81157	29400	0	0	191	-1	0	0				
弓骑十夫长		12260	120		80601	31144	0	0	191	-1	0	0				
弓骑十夫长		12260	120		79620	31147	0	0	191	-1	0	0				
弓骑十夫长		12260	120		78568	31093	0	0	191	-1	0	0				
弓骑十夫长		12260	120		77439	31112	0	0	191	-1	0	0				
弓骑十夫长		12260	120		76375	31149	0	0	191	-1	0	0				
弓骑十夫长		12260	120		75403	31126	0	0	191	-1	0	0				
弓骑十夫长		12260	120		75884	29517	0	0	191	-1	0	0				
弓骑十夫长		12260	120		76936	29468	0	0	191	-1	0	0				
弓骑十夫长		12260	120		78046	29440	0	0	191	-1	0	0				
弓骑十夫长		12260	120		79148	29348	0	0	191	-1	0	0				
弓骑十夫长		12260	120		80113	29389	0	0	191	-1	0	0				
弓骑十夫长		12260	120		75266	27611	0	0	191	-1	0	0				
弓骑十夫长		12260	120		76206	27583	0	0	191	-1	0	0				
弓骑十夫长		12260	120		77265	27558	0	0	191	-1	0	0				
弓骑十夫长		12260	120		78438	27516	0	0	191	-1	0	0				
弓骑十夫长		12260	120		79585	27530	0	0	191	-1	0	0				
弓骑十夫长		12260	120		80546	27569	0	0	191	-1	0	0				
弓骑十夫长		12260	120		79510	25840	0	0	191	-1	0	0				
弓骑十夫长		12260	120		78433	25807	0	0	191	-1	0	0				
弓骑十夫长		12260	120		77309	25834	0	0	191	-1	0	0				
弓骑十夫长		12260	120		80564	25815	0	0	191	-1	0	0				
弓骑十夫长		12260	120		58125	29099	0	0	191	-1	0	0				
弓骑十夫长		12260	120		59226	29130	0	0	191	-1	0	0				
弓骑十夫长		12260	120		60358	29127	0	0	191	-1	0	0				
弓骑十夫长		12260	120		61457	29111	0	0	191	-1	0	0				
弓骑十夫长		12260	120		62446	27402	0	0	191	-1	0	0				
弓骑十夫长		12260	120		61465	27405	0	0	191	-1	0	0				
弓骑十夫长		12260	120		60413	27351	0	0	191	-1	0	0				
弓骑十夫长		12260	120		59284	27370	0	0	191	-1	0	0				
弓骑十夫长		12260	120		58220	27407	0	0	191	-1	0	0				
弓骑十夫长		12260	120		57222	27384	0	0	191	-1	0	0				
弓骑十夫长		12260	120		57703	25775	0	0	191	-1	0	0				
弓骑十夫长		12260	120		58755	25726	0	0	191	-1	0	0				
弓骑十夫长		12260	120		59865	25698	0	0	191	-1	0	0				
弓骑十夫长		12260	120		60967	25606	0	0	191	-1	0	0				
弓骑十夫长		12260	120		61932	25647	0	0	191	-1	0	0				
弓骑十夫长		12260	120		62365	23827	0	0	191	-1	0	0				
弓骑十夫长		12260	120		61404	23788	0	0	191	-1	0	0				
弓骑十夫长		12260	120		60257	23774	0	0	191	-1	0	0				
弓骑十夫长		12260	120		59084	23816	0	0	191	-1	0	0				
弓骑十夫长		12260	120		58025	23841	0	0	191	-1	0	0				
弓骑十夫长		12260	120		57085	23869	0	0	191	-1	0	0				
弓骑十夫长		12260	120		58068	22075	0	0	191	-1	0	0				
弓骑十夫长		12260	120		59128	22092	0	0	191	-1	0	0				
弓骑十夫长		12260	120		60252	22065	0	0	191	-1	0	0				
弓骑十夫长		12260	120		61329	22098	0	0	191	-1	0	0				
白池狼骑		12262	120		34050	34423	0	0	191	-1	0	0				
白池狼骑		12262	120		26689	55070	0	0	191	-1	0	0				
白池狼骑		12262	120		25519	55039	0	0	191	-1	0	0				
白池狼骑		12262	120		24338	55105	0	0	191	-1	0	0				
白池狼骑		12262	120		23155	55057	0	0	191	-1	0	0				
白池狼骑		12262	120		22122	56964	0	0	191	-1	0	0				
白池狼骑		12262	120		23101	56934	0	0	191	-1	0	0				
白池狼骑		12262	120		24272	56891	0	0	191	-1	0	0				
白池狼骑		12262	120		25466	56824	0	0	191	-1	0	0				
白池狼骑		12262	120		26579	56774	0	0	191	-1	0	0				
白池狼骑		12262	120		27777	56816	0	0	191	-1	0	0				
白池狼骑		12262	120		27182	58503	0	0	191	-1	0	0				
白池狼骑		12262	120		25991	58602	0	0	191	-1	0	0				
白池狼骑		12262	120		24890	58603	0	0	191	-1	0	0				
白池狼骑		12262	120		23768	58583	0	0	191	-1	0	0				
白池狼骑		12262	120		22662	58621	0	0	191	-1	0	0				
白池狼骑		12262	120		22016	60347	0	0	191	-1	0	0				
白池狼骑		12262	120		23151	60418	0	0	191	-1	0	0				
白池狼骑		12262	120		24366	60431	0	0	191	-1	0	0				
白池狼骑		12262	120		25494	60396	0	0	191	-1	0	0				
白池狼骑		12262	120		26571	60422	0	0	191	-1	0	0				
白池狼骑		12262	120		27745	60449	0	0	191	-1	0	0				
白池狼骑		12262	120		26533	62147	0	0	191	-1	0	0				
白池狼骑		12262	120		25434	62102	0	0	191	-1	0	0				
白池狼骑		12262	120		24315	62143	0	0	191	-1	0	0				
白池狼骑		12262	120		23105	62134	0	0	191	-1	0	0				
白池狼骑		12262	120		34878	77312	0	0	191	-1	0	0				
白池狼骑		12262	120		33779	77267	0	0	191	-1	0	0				
白池狼骑		12262	120		32660	77308	0	0	191	-1	0	0				
白池狼骑		12262	120		31450	77299	0	0	191	-1	0	0				
白池狼骑		12262	120		30361	75482	0	0	191	-1	0	0				
白池狼骑		12262	120		31496	75553	0	0	191	-1	0	0				
白池狼骑		12262	120		32711	75566	0	0	191	-1	0	0				
白池狼骑		12262	120		33839	75531	0	0	191	-1	0	0				
白池狼骑		12262	120		34916	75557	0	0	191	-1	0	0				
白池狼骑		12262	120		36075	75524	0	0	191	-1	0	0				
白池狼骑		12262	120		35527	73638	0	0	191	-1	0	0				
白池狼骑		12262	120		34336	73737	0	0	191	-1	0	0				
白池狼骑		12262	120		33235	73738	0	0	191	-1	0	0				
白池狼骑		12262	120		32113	73718	0	0	191	-1	0	0				
白池狼骑		12262	120		31007	73756	0	0	191	-1	0	0				
白池狼骑		12262	120		30419	72195	0	0	191	-1	0	0				
白池狼骑		12262	120		31398	72165	0	0	191	-1	0	0				
白池狼骑		12262	120		32569	72122	0	0	191	-1	0	0				
白池狼骑		12262	120		33763	72055	0	0	191	-1	0	0				
白池狼骑		12262	120		34876	72005	0	0	191	-1	0	0				
白池狼骑		12262	120		36122	71951	0	0	191	-1	0	0				
白池狼骑		12262	120		34986	70301	0	0	191	-1	0	0				
白池狼骑		12262	120		33816	70270	0	0	191	-1	0	0				
白池狼骑		12262	120		32635	70336	0	0	191	-1	0	0				
白池狼骑		12262	120		31452	70288	0	0	191	-1	0	0				
白池狼骑		12262	120		41332	86723	0	0	191	-1	0	0				
白池狼骑		12262	120		42542	86732	0	0	191	-1	0	0				
白池狼骑		12262	120		43661	86691	0	0	191	-1	0	0				
白池狼骑		12262	120		44760	86736	0	0	191	-1	0	0				
白池狼骑		12262	120		45972	85038	0	0	191	-1	0	0				
白池狼骑		12262	120		44798	85011	0	0	191	-1	0	0				
白池狼骑		12262	120		43721	84985	0	0	191	-1	0	0				
白池狼骑		12262	120		42593	85020	0	0	191	-1	0	0				
白池狼骑		12262	120		41378	85007	0	0	191	-1	0	0				
白池狼骑		12262	120		40243	84936	0	0	191	-1	0	0				
白池狼骑		12262	120		40889	83210	0	0	191	-1	0	0				
白池狼骑		12262	120		41995	83172	0	0	191	-1	0	0				
白池狼骑		12262	120		43117	83192	0	0	191	-1	0	0				
白池狼骑		12262	120		44218	83191	0	0	191	-1	0	0				
白池狼骑		12262	120		45409	83092	0	0	191	-1	0	0				
白池狼骑		12262	120		46004	81405	0	0	191	-1	0	0				
白池狼骑		12262	120		44758	81459	0	0	191	-1	0	0				
白池狼骑		12262	120		43645	81509	0	0	191	-1	0	0				
白池狼骑		12262	120		42451	81576	0	0	191	-1	0	0				
白池狼骑		12262	120		41280	81619	0	0	191	-1	0	0				
白池狼骑		12262	120		40301	81649	0	0	191	-1	0	0				
白池狼骑		12262	120		41334	79742	0	0	191	-1	0	0				
白池狼骑		12262	120		42517	79790	0	0	191	-1	0	0				
白池狼骑		12262	120		43698	79724	0	0	191	-1	0	0				
白池狼骑		12262	120		44868	79755	0	0	191	-1	0	0				
白池狼骑		12262	120		45350	66159	0	0	191	-1	0	0				
白池狼骑		12262	120		46560	66168	0	0	191	-1	0	0				
白池狼骑		12262	120		47679	66127	0	0	191	-1	0	0				
白池狼骑		12262	120		48778	66172	0	0	191	-1	0	0				
白池狼骑		12262	120		49975	64384	0	0	191	-1	0	0				
白池狼骑		12262	120		48816	64417	0	0	191	-1	0	0				
白池狼骑		12262	120		47739	64391	0	0	191	-1	0	0				
白池狼骑		12262	120		46611	64426	0	0	191	-1	0	0				
白池狼骑		12262	120		45396	64413	0	0	191	-1	0	0				
白池狼骑		12262	120		44261	64342	0	0	191	-1	0	0				
白池狼骑		12262	120		44907	62616	0	0	191	-1	0	0				
白池狼骑		12262	120		46013	62578	0	0	191	-1	0	0				
白池狼骑		12262	120		47135	62598	0	0	191	-1	0	0				
白池狼骑		12262	120		48236	62597	0	0	191	-1	0	0				
白池狼骑		12262	120		49427	62498	0	0	191	-1	0	0				
白池狼骑		12262	120		50022	60811	0	0	191	-1	0	0				
白池狼骑		12262	120		48776	60865	0	0	191	-1	0	0				
白池狼骑		12262	120		47663	60915	0	0	191	-1	0	0				
白池狼骑		12262	120		46469	60982	0	0	191	-1	0	0				
白池狼骑		12262	120		45298	61025	0	0	191	-1	0	0				
白池狼骑		12262	120		44319	61055	0	0	191	-1	0	0				
白池狼骑		12262	120		45352	59148	0	0	191	-1	0	0				
白池狼骑		12262	120		46535	59196	0	0	191	-1	0	0				
白池狼骑		12262	120		47716	59130	0	0	191	-1	0	0				
白池狼骑		12262	120		48886	59161	0	0	191	-1	0	0				
白池狼骑		12262	120		53960	99346	0	0	191	-1	0	0				
白池狼骑		12262	120		55170	99355	0	0	191	-1	0	0				
白池狼骑		12262	120		56289	99314	0	0	191	-1	0	0				
白池狼骑		12262	120		57388	99359	0	0	191	-1	0	0				
白池狼骑		12262	120		58600	97661	0	0	191	-1	0	0				
白池狼骑		12262	120		57426	97634	0	0	191	-1	0	0				
白池狼骑		12262	120		56349	97608	0	0	191	-1	0	0				
白池狼骑		12262	120		55221	97643	0	0	191	-1	0	0				
白池狼骑		12262	120		54006	97630	0	0	191	-1	0	0				
白池狼骑		12262	120		52871	97559	0	0	191	-1	0	0				
白池狼骑		12262	120		53517	95833	0	0	191	-1	0	0				
白池狼骑		12262	120		54623	95795	0	0	191	-1	0	0				
白池狼骑		12262	120		55745	95815	0	0	191	-1	0	0				
白池狼骑		12262	120		56846	95814	0	0	191	-1	0	0				
白池狼骑		12262	120		58037	95715	0	0	191	-1	0	0				
白池狼骑		12262	120		58632	94028	0	0	191	-1	0	0				
白池狼骑		12262	120		57386	94082	0	0	191	-1	0	0				
白池狼骑		12262	120		56273	94132	0	0	191	-1	0	0				
白池狼骑		12262	120		55079	94199	0	0	191	-1	0	0				
白池狼骑		12262	120		53908	94242	0	0	191	-1	0	0				
白池狼骑		12262	120		52929	94272	0	0	191	-1	0	0				
白池狼骑		12262	120		53962	92365	0	0	191	-1	0	0				
白池狼骑		12262	120		55145	92413	0	0	191	-1	0	0				
白池狼骑		12262	120		56326	92347	0	0	191	-1	0	0				
白池狼骑		12262	120		57496	92378	0	0	191	-1	0	0				
白池狼骑		12262	120		65170	107834	0	0	191	-1	0	0				
白池狼骑		12262	120		66380	107843	0	0	191	-1	0	0				
