Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
5	7	Item	412	30	30	1000000	OpenLevel39	OpenLevel69		1			1		
5	8	Item	31613	100	100	1000000	OpenLevel69	OpenLevel139		1			1		
5	9	Item	672531	3	3	1000000	OpenLevel69	OpenLevel99		1			1		
5	10	Item	672532	3	3	1000000	OpenLevel99	OpenLevel129		1			1		
5	11	Item	672533	3	3	1000000	OpenLevel129	OpenLevel159		1			1		
5	12	Item	672534	3	3	1000000	OpenLevel159			1			1		
6	1	Item	34064	1	1	1000000	OpenLevel39	OpenLevel69		1			1		
6	2	Item	34065	1	1	1000000	OpenLevel69	OpenLevel99		1			1		
6	3	Item	34065	1	1	1000000	OpenLevel99	OpenLevel129		1			1		
6	4	Item	34066	1	1	1000000	OpenLevel129			1			1		
6	5	Item	1131	1	1	1000000	OpenLevel39			1			1		
6	6	Item	2029	10	10	1000000	OpenLevel39	OpenLevel69		1			1		
6	7	Item	2029	15	15	1000000	OpenLevel69	OpenLevel129		1			1		
6	8	Item	2029	20	20	1000000	OpenLevel129			1			1		
6	9	Item	31413	20	20	1000000	OpenLevel39	OpenLevel69		1			1		
6	10	Item	672531	3	3	1000000	OpenLevel69	OpenLevel99		1			1		
6	11	Item	672532	3	3	1000000	OpenLevel99	OpenLevel129		1			1		
6	12	Item	672533	3	3	1000000	OpenLevel129	OpenLevel159		1			1		
6	13	Item	672534	3	3	1000000	OpenLevel159			1			1		
7	1	Item	403	8	8	1000000				1			1		
8	1	Item	672541	1	1	1000000				1			1		
9	1	Item	1131	1	1	1000000				1			1		
10	1	Item	901	750	750	1000000				1			1		
10	2	Item	412	10	10	1000000				1			1		
10	3	Item	211	15	15	1000000				1			1		
10	4	Item	31566	2	2	1000000				1			1		
11	1	Item	901	750	750	1000000				1			1		
11	2	Item	412	10	10	1000000				1			1		
11	3	Item	211	10	10	1000000				1			1		
11	4	Item	31565	2	2	1000000				1			1		
12	1	Item	901	750	750	1000000				1			1		
12	2	Item	412	10	10	1000000				1			1		
12	3	Item	211	10	10	1000000				1			1		
12	4	Item	31588	2	2	1000000				1			1		
13	1	Item	901	750	750	1000000				1			1		
13	2	Item	412	10	10	1000000				1			1		
13	3	Item	211	10	10	1000000				1			1		
13	4	Item	31561	2	2	1000000				1			1		
14	1	Item	901	750	750	1000000				1			1		
14	2	Item	412	10	10	1000000				1			1		
14	3	Item	211	10	10	1000000				1			1		
14	4	Item	31589	2	2	1000000				1			1		
15	1	Item	901	1000	1000	1000000				1			1		
15	2	Item	412	10	10	1000000				1			1		
15	3	Item	211	10	10	1000000				1			1		
15	4	Item	31612	2	2	1000000				1			1		
16	1	Item	901	1000	1000	1000000				1			1		
16	2	Item	412	10	10	1000000				1			1		
16	3	Item	211	10	10	1000000				1			1		
16	4	Item	31642	2	2	1000000				1			1		
17	1	Item	901	1000	1000	1000000				1			1		
17	2	Item	412	10	10	1000000				1			1		
17	3	Item	211	10	10	1000000				1			1		
17	4	Item	34095	2	2	1000000				1			1		
18	1	Item	901	1500	1500	1000000				1			1		
18	2	Item	412	10	10	1000000				1			1		
18	3	Item	211	10	10	1000000				1			1		
18	4	Item	35370	2	2	1000000				1			1		
19	1	Item	901	1500	1500	1000000				1			1		
19	2	Item	412	10	10	1000000				1			1		
19	3	Item	211	10	10	1000000				1			1		
19	4	Item	35447	2	2	1000000				1			1		
20	1	Item	31577	1	1	1000000				1			1		
20	2	Item	212	3	3	1000000				1			1		
20	3	Item	35106	1	1	1000000				1			1		
20	4	Item	31413	5	5	1000000				1			1		
21	1	Item	31577	1	1	1000000				1			1		
21	2	Item	212	3	3	1000000				1			1		
21	3	Item	35107	1	1	1000000				1			1		
21	4	Item	672527	3	3	1000000				1			1		
22	1	Item	212	3	3	1000000				1			1		
22	2	Item	921	10	10	1000000				1			1		
22	3	Item	35108	1	1	1000000				1			1		
22	4	Item	672528	3	3	1000000				1			1		
23	1	Item	212	3	3	1000000				1			1		
23	2	Item	921	10	10	1000000				1			1		
23	3	Item	35108	1	1	1000000				1			1		
23	4	Item	672529	3	3	1000000				1			1		
24	1	Item	212	3	3	1000000				1			1		
24	2	Item	921	10	10	1000000				1			1		
24	3	Item	35109	1	1	1000000				1			1		
24	4	Item	672530	3	3	1000000				1			1		
25	1	Item	214	1	1	1000000				1			1		
25	2	Item	672395	1	1	1000000				1			1		
25	3	YuanBao		1888	1888	1000000				1			1		
25	4	Item	412	30	30	1000000				1			1		
26	1	Item	214	1	1	1000000				1			1		
26	2	Item	672395	1	1	1000000				1			1		
26	3	Item	31613	100	100	1000000				1			1		
26	4	Item	672531	3	3	1000000				1			1		
27	1	Item	214	1	1	1000000				1			1		
27	2	Item	672395	1	1	1000000				1			1		
27	3	Item	31613	100	100	1000000				1			1		
27	4	Item	672532	3	3	1000000				1			1		
28	1	Item	214	1	1	1000000				1			1		
28	2	Item	672395	1	1	1000000				1			1		
28	3	Item	31613	100	100	1000000				1			1		
28	4	Item	672533	3	3	1000000				1			1		
29	1	Item	214	1	1	1000000				1			1		
29	2	Item	2060	1	1	1000000				1			1		
29	3	Item	672395	1	1	1000000				1			1		
29	4	Item	672533	3	3	1000000				1			1		
30	1	Item	214	1	1	1000000				1			1		
30	2	Item	2061	1	1	1000000				1			1		
30	3	Item	672395	1	1	1000000				1			1		
30	4	Item	672533	3	3	1000000				1			1		
31	1	Item	214	1	1	1000000				1			1		
31	2	Item	2062	1	1	1000000				1			1		
31	3	Item	672395	1	1	1000000				1			1		
31	4	Item	672534	3	3	1000000				1			1		
32	1	Item	34064	1	1	1000000				1			1		
32	2	Item	1131	1	1	1000000				1			1		
32	3	Item	2029	10	10	1000000				1			1		
32	4	Item	31413	20	20	1000000				1			1		
33	1	Item	34065	1	1	1000000				1			1		
33	2	Item	1131	1	1	1000000				1			1		
33	3	Item	2029	15	15	1000000				1			1		
33	4	Item	672531	3	3	1000000				1			1		
34	1	Item	34065	1	1	1000000				1			1		
34	2	Item	1131	1	1	1000000				1			1		
34	3	Item	2029	15	15	1000000				1			1		
34	4	Item	672532	3	3	1000000				1			1		
35	1	Item	34066	1	1	1000000				1			1		
35	2	Item	1131	1	1	1000000				1			1		
35	3	Item	2029	20	20	1000000				1			1		
35	4	Item	672533	3	3	1000000				1			1		
36	1	Item	34066	1	1	1000000				1			1		
36	2	Item	1131	1	1	1000000				1			1		
36	3	Item	2029	20	20	1000000				1			1		
36	4	Item	672534	3	3	1000000				1			1		
