Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
4	4	Item	31413	5	5	1000000	OpenLevel39	OpenLevel59		1			1		
4	5	Item	31578	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
4	6	Item	212	3	3	1000000	OpenLevel59	OpenLevel69		1			1		
4	7	Item	35107	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
4	8	Item	31413	5	5	1000000	OpenLevel59	OpenLevel69		1			1		
4	9	Item	31578	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
4	10	Item	212	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
4	11	Item	35107	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
4	12	Item	309411	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
4	13	Item	31578	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
4	14	Item	212	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
4	15	Item	35108	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
4	16	Item	309411	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
4	17	Item	31578	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
4	18	Item	212	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
4	19	Item	35109	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
4	20	Item	309411	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
4	21	Item	31578	1	1	1000000	OpenLevel99			1			1		
4	22	Item	212	2	2	1000000	OpenLevel99			1			1		
4	23	Item	35109	1	1	1000000	OpenLevel99			1			1		
4	24	Item	309414	2	2	1000000	OpenLevel99			1			1		
5	1	Item	650244	1	1	1000000	OpenLevel39	OpenLevel49		1			1		
5	2	Item	213	1	1	1000000	OpenLevel39	OpenLevel49		1			1		
5	3	Item	650242	1	1	1000000	OpenLevel39	OpenLevel49		1			1		
5	4	Item	31566	3	3	1000000	OpenLevel39	OpenLevel49		1			1		
5	5	Item	650244	1	1	1000000	OpenLevel49	OpenLevel59		1			1		
5	6	Item	213	1	1	1000000	OpenLevel49	OpenLevel59		1			1		
5	7	Item	650242	1	1	1000000	OpenLevel49	OpenLevel59		1			1		
5	8	Item	31565	2	2	1000000	OpenLevel49	OpenLevel59		1			1		
5	9	Item	650244	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
5	10	Item	213	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
5	11	Item	650242	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
5	12	Item	31588	2	2	1000000	OpenLevel59	OpenLevel69		1			1		
5	13	Item	35176	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
5	14	Item	213	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
5	15	Item	650242	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
5	16	Item	31561	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
5	17	Item	35176	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
5	18	Item	213	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
5	19	Item	650242	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
5	20	Item	31589	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
5	21	Item	35176	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
5	22	Item	213	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
5	23	Item	650242	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
5	24	Item	31612	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
5	25	Item	35177	1	1	1000000	OpenLevel99	OpenLevel109		1			1		
5	26	Item	213	1	1	1000000	OpenLevel99	OpenLevel109		1			1		
5	27	Item	650242	1	1	1000000	OpenLevel99	OpenLevel109		1			1		
5	28	Item	31642	2	2	1000000	OpenLevel99	OpenLevel109		1			1		
5	29	Item	35177	1	1	1000000	OpenLevel109			1			1		
5	30	Item	213	1	1	1000000	OpenLevel109			1			1		
5	31	Item	650242	1	1	1000000	OpenLevel109			1			1		
5	32	Item	34095	2	2	1000000	OpenLevel109			1			1		
6	1	Item	412	40	40	1000000	OpenLevel39	OpenLevel69		1			1		
6	2	Item	506	30	30	1000000	OpenLevel39	OpenLevel69		1			1		
6	3	Item	2029	5	5	1000000	OpenLevel39	OpenLevel69		1			1		
6	4	Item	214	1	1	1000000	OpenLevel39	OpenLevel69		1			1		
6	5	Item	214	1	1	1000000	OpenLevel69	OpenLevel89		1			1		
6	6	Item	31613	100	100	1000000	OpenLevel69	OpenLevel89		1			1		
6	7	Item	35145	10	10	1000000	OpenLevel69	OpenLevel89		1			1		
6	8	Item	35110	2	2	1000000	OpenLevel69	OpenLevel89		1			1		
6	9	Item	214	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
6	10	Item	33019	10	10	1000000	OpenLevel89	OpenLevel99		1			1		
6	11	Item	35145	10	10	1000000	OpenLevel89	OpenLevel99		1			1		
6	12	Item	35111	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
6	13	Item	214	1	1	1000000	OpenLevel99	OpenLevel109		1			1		
6	14	Item	33019	10	10	1000000	OpenLevel99	OpenLevel109		1			1		
6	15	Item	35145	10	10	1000000	OpenLevel99	OpenLevel109		1			1		
6	16	Item	35111	2	2	1000000	OpenLevel99	OpenLevel109		1			1		
6	17	Item	214	1	1	1000000	OpenLevel109			1			1		
6	18	Item	33019	10	10	1000000	OpenLevel109			1			1		
6	19	Item	35145	10	10	1000000	OpenLevel109			1			1		
6	20	Item	35112	2	2	1000000	OpenLevel109			1			1		
7	1	Item	403	3	3	1000000				1			1		
7	2	Item	211	2	2	1000000				1			1		
7	3	YuanBao		300	300	1000000				1			1		
8	1	Item	506	10	10	1000000				1			1		
8	2	Item	201	100	100	1000000				1			1		
8	3	Item	31413	1	1	1000000				1			1		
9	1	Item	506	10	10	1000000				1			1		
9	2	Item	202	25	25	1000000				1			1		
9	3	Item	31414	1	1	1000000				1			1		
10	1	Item	506	10	10	1000000				1			1		
10	2	Item	202	30	30	1000000				1			1		
10	3	Item	31419	1	1	1000000				1			1		
11	1	Item	901	750	750	1000000				1			1		
11	2	Item	412	10	10	1000000				1			1		
11	3	Item	211	15	15	1000000				1			1		
11	4	Item	31566	2	2	1000000				1			1		
12	1	Item	901	750	750	1000000				1			1		
12	2	Item	412	10	10	1000000				1			1		
12	3	Item	211	15	15	1000000				1			1		
12	4	Item	31565	1	1	1000000				1			1		
13	1	Item	901	1000	1000	1000000				1			1		
13	2	Item	412	10	10	1000000				1			1		
13	3	Item	211	15	15	1000000				1			1		
13	4	Item	31588	1	1	1000000				1			1		
14	1	Item	901	1000	1000	1000000				1			1		
14	2	Item	412	10	10	1000000				1			1		
14	3	Item	211	15	15	1000000				1			1		
14	4	Item	31561	1	1	1000000				1			1		
15	1	Item	901	1000	1000	1000000				1			1		
15	2	Item	412	10	10	1000000				1			1		
15	3	Item	211	15	15	1000000				1			1		
15	4	Item	31589	1	1	1000000				1			1		
16	1	Item	901	1000	1000	1000000				1			1		
16	2	Item	412	10	10	1000000				1			1		
16	3	Item	211	15	15	1000000				1			1		
16	4	Item	31612	1	1	1000000				1			1		
17	1	Item	901	1250	1250	1000000				1			1		
17	2	Item	412	10	10	1000000				1			1		
17	3	Item	211	15	15	1000000				1			1		
17	4	Item	31642	1	1	1000000				1			1		
18	1	Item	901	1250	1250	1000000				1			1		
18	2	Item	412	10	10	1000000				1			1		
18	3	Item	211	15	15	1000000				1			1		
18	4	Item	34095	1	1	1000000				1			1		
19	1	Item	31578	1	1	1000000				1			1		
19	2	Item	212	3	3	1000000				1			1		
19	3	Item	35106	1	1	1000000				1			1		
19	4	Item	31413	5	5	1000000				1			1		
20	1	Item	31578	1	1	1000000				1			1		
20	2	Item	212	3	3	1000000				1			1		
20	3	Item	35107	1	1	1000000				1			1		
20	4	Item	31413	5	5	1000000				1			1		
21	1	Item	31578	1	1	1000000				1			1		
21	2	Item	212	2	2	1000000				1			1		
21	3	Item	35107	1	1	1000000				1			1		
21	4	Item	309411	2	2	1000000				1			1		
22	1	Item	31578	1	1	1000000				1			1		
22	2	Item	212	2	2	1000000				1			1		
22	3	Item	35108	1	1	1000000				1			1		
22	4	Item	309411	2	2	1000000				1			1		
23	1	Item	31578	1	1	1000000				1			1		
23	2	Item	212	2	2	1000000				1			1		
23	3	Item	35109	1	1	1000000				1			1		
23	4	Item	309411	2	2	1000000				1			1		
24	1	Item	31578	1	1	1000000				1			1		
24	2	Item	212	2	2	1000000				1			1		
24	3	Item	35109	1	1	1000000				1			1		
24	4	Item	309414	2	2	1000000				1			1		
25	1	Item	650244	1	1	1000000				1			1		
25	2	Item	213	1	1	1000000				1			1		
25	3	Item	650242	1	1	1000000				1			1		
25	4	Item	31566	3	3	1000000				1			1		
26	1	Item	650244	1	1	1000000				1			1		
26	2	Item	213	1	1	1000000				1			1		
26	3	Item	650242	1	1	1000000				1			1		
26	4	Item	31565	2	2	1000000				1			1		
27	1	Item	650244	1	1	1000000				1			1		
27	2	Item	213	1	1	1000000				1			1		
27	3	Item	650242	1	1	1000000				1			1		
27	4	Item	31588	2	2	1000000				1			1		
28	1	Item	35176	1	1	1000000				1			1		
28	2	Item	213	1	1	1000000				1			1		
28	3	Item	650242	1	1	1000000				1			1		
28	4	Item	31561	2	2	1000000				1			1		
29	1	Item	35176	1	1	1000000				1			1		
29	2	Item	213	1	1	1000000				1			1		
29	3	Item	650242	1	1	1000000				1			1		
29	4	Item	31589	2	2	1000000				1			1		
30	1	Item	35176	1	1	1000000				1			1		
30	2	Item	213	1	1	1000000				1			1		
30	3	Item	650242	1	1	1000000				1			1		
30	4	Item	31612	2	2	1000000				1			1		
31	1	Item	35177	1	1	1000000				1			1		
31	2	Item	213	1	1	1000000				1			1		
31	3	Item	650242	1	1	1000000				1			1		
31	4	Item	31642	2	2	1000000				1			1		
32	1	Item	35177	1	1	1000000				1			1		
32	2	Item	213	1	1	1000000				1			1		
32	3	Item	650242	1	1	1000000				1			1		
32	4	Item	34095	2	2	1000000				1			1		
33	1	Item	412	40	40	1000000				1			1		
33	2	Item	506	30	30	1000000				1			1		
33	3	Item	2029	5	5	1000000				1			1		
33	4	Item	214	1	1	1000000				1			1		
34	1	Item	214	1	1	1000000				1			1		
34	2	Item	31613	100	100	1000000				1			1		
34	3	Item	35145	10	10	1000000				1			1		
34	4	Item	35110	2	2	1000000				1			1		
35	1	Item	214	1	1	1000000				1			1		
35	2	Item	33019	10	10	1000000				1			1		
35	3	Item	35145	10	10	1000000				1			1		
35	4	Item	35111	2	2	1000000				1			1		
36	1	Item	214	1	1	1000000				1			1		
36	2	Item	33019	10	10	1000000				1			1		
36	3	Item	35145	10	10	1000000				1			1		
36	4	Item	35111	2	2	1000000				1			1		
37	1	Item	214	1	1	1000000				1			1		
37	2	Item	33019	10	10	1000000				1			1		
37	3	Item	35145	10	10	1000000				1			1		
37	4	Item	35112	2	2	1000000				1			1		
38	1	Item	31462	1	1	1000000				1			1		
39	1	Item	412	10	10	1000000				1			1		
40	1	Item	1131	1	1	1000000				1			1		
