Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
4	2	Item	212	3	3	1000000	OpenLevel39	OpenLevel69		1			1		
4	3	Item	35106	1	1	1000000	OpenLevel39	OpenLevel69		1			1		
4	4	Item	31413	5	5	1000000	OpenLevel39	OpenLevel69		1			1		
4	9	Item	31578	1	1	1000000	OpenLevel69	OpenLevel99		1			1		
4	10	Item	212	2	2	1000000	OpenLevel69	OpenLevel99		1			1		
4	11	Item	35107	1	1	1000000	OpenLevel69	OpenLevel99		1			1		
4	12	Item	309411	3	3	1000000	OpenLevel69	OpenLevel99		1			1		
4	21	Item	31578	1	1	1000000	OpenLevel99	OpenLevel139		1			1		
4	22	Item	212	2	2	1000000	OpenLevel99	OpenLevel139		1			1		
4	23	Item	35109	1	1	1000000	OpenLevel99	OpenLevel139		1			1		
4	24	Item	309414	3	3	1000000	OpenLevel99	OpenLevel139		1			1		
4	25	Item	31578	1	1	1000000	OpenLevel139			1			1		
4	26	Item	212	2	2	1000000	OpenLevel139			1			1		
4	27	Item	35109	1	1	1000000	OpenLevel139			1			1		
4	28	Item	309417	3	3	1000000	OpenLevel139			1			1		
5	1	YuanBao		1888	1888	1000000	OpenLevel39	OpenLevel59		1			1		
5	2	Item	214	1	1	1000000	OpenLevel39	OpenLevel59		1			1		
5	3	Item	672140	1	1	1000000	OpenLevel39	OpenLevel59		1			1		
5	4	Item	412	20	20	1000000	OpenLevel39	OpenLevel59		1			1		
5	5	YuanBao		1888	1888	1000000	OpenLevel59	OpenLevel79		1			1		
5	6	Item	214	1	1	1000000	OpenLevel59	OpenLevel79		1			1		
5	7	Item	672140	1	1	1000000	OpenLevel59	OpenLevel79		1			1		
5	8	Item	31613	100	100	1000000	OpenLevel59	OpenLevel79		1			1		
5	9	Item	35145	10	10	1000000	OpenLevel79	OpenLevel99		1			1		
5	10	Item	214	1	1	1000000	OpenLevel79	OpenLevel99		1			1		
5	11	Item	672140	1	1	1000000	OpenLevel79	OpenLevel99		1			1		
5	12	Item	31613	100	100	1000000	OpenLevel79	OpenLevel99		1			1		
5	13	Item	33019	20	20	1000000	OpenLevel99	OpenLevel119		1			1		
5	14	Item	214	1	1	1000000	OpenLevel99	OpenLevel119		1			1		
5	15	Item	672140	1	1	1000000	OpenLevel99	OpenLevel119		1			1		
5	16	Item	33012	90	90	1000000	OpenLevel99	OpenLevel119		1			1		
5	17	Item	35301	80	80	1000000	OpenLevel119	OpenLevel139		1			1		
5	18	Item	214	1	1	1000000	OpenLevel119	OpenLevel139		1			1		
5	19	Item	672140	1	1	1000000	OpenLevel119	OpenLevel139		1			1		
5	20	Item	33012	90	90	1000000	OpenLevel119	OpenLevel139		1			1		
5	21	Item	35301	80	80	1000000	OpenLevel139	OpenLevel149		1			1		
5	22	Item	2060	1	1	1000000	OpenLevel139	OpenLevel149		1			1		
5	23	Item	672140	1	1	1000000	OpenLevel139	OpenLevel149		1			1		
5	24	Item	33012	90	90	1000000	OpenLevel139	OpenLevel149		1			1		
5	25	Item	35301	80	80	1000000	OpenLevel149			1			1		
5	26	Item	2061	1	1	1000000	OpenLevel149			1			1		
5	27	Item	672140	1	1	1000000	OpenLevel149			1			1		
5	28	Item	33012	90	90	1000000	OpenLevel149			1			1		
6	1	Item	34064	1	1	1000000	OpenLevel39	OpenLevel59		1			1		
6	2	Item	1131	1	1	1000000	OpenLevel39	OpenLevel59		1			1		
6	3	Item	2029	10	10	1000000	OpenLevel39	OpenLevel59		1			1		
6	4	Item	35113	80	80	1000000	OpenLevel39	OpenLevel59		1			1		
6	5	Item	34064	1	1	1000000	OpenLevel59	OpenLevel79		1			1		
6	6	Item	1131	1	1	1000000	OpenLevel59	OpenLevel79		1			1		
6	7	Item	2029	10	10	1000000	OpenLevel59	OpenLevel79		1			1		
6	8	Item	35114	80	80	1000000	OpenLevel59	OpenLevel79		1			1		
6	9	Item	34065	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
6	10	Item	1131	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
6	11	Item	2029	10	10	1000000	OpenLevel79	OpenLevel89		1			1		
6	12	Item	35115	80	80	1000000	OpenLevel79	OpenLevel89		1			1		
6	13	Item	34065	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
6	14	Item	1131	1	1	1000000	OpenLevel89	OpenLevel99		1			1		
6	15	Item	2029	12	12	1000000	OpenLevel89	OpenLevel99		1			1		
6	16	Item	35116	100	100	1000000	OpenLevel89	OpenLevel99		1			1		
6	18	Item	34066	1	1	1000000	OpenLevel99	OpenLevel119		1			1		
6	19	Item	1131	1	1	1000000	OpenLevel99	OpenLevel119		1			1		
6	20	Item	2029	12	12	1000000	OpenLevel99	OpenLevel119		1			1		
6	21	Item	35390	100	100	1000000	OpenLevel99	OpenLevel119		1			1		
6	22	Item	34066	1	1	1000000	OpenLevel119			1			1		
6	23	Item	1131	1	1	1000000	OpenLevel119			1			1		
6	24	Item	2029	12	12	1000000	OpenLevel119			1			1		
6	25	Item	35391	100	100	1000000	OpenLevel119			1			1		
7	1	Item	403	3	3	1000000				1			1		
7	2	Item	211	2	2	1000000				1			1		
7	3	YuanBao		300	300	1000000				1			1		
8	1	Item	506	20	20	1000000				1			1		
8	2	Item	3006	10	10	1000000				1			1		
8	3	Item	31001	30	30	1000000				1			1		
8	4	Item	202	10	10	1000000				1			1		
9	1	Item	901	750	750	1000000				1			1		
9	2	Item	412	10	10	1000000				1			1		
9	3	Item	211	15	15	1000000				1			1		
9	4	Item	31566	2	2	1000000				1			1		
10	1	Item	901	750	750	1000000				1			1		
10	2	Item	412	10	10	1000000				1			1		
10	3	Item	211	10	10	1000000				1			1		
10	4	Item	31565	2	2	1000000				1			1		
11	1	Item	901	750	750	1000000				1			1		
11	2	Item	412	10	10	1000000				1			1		
11	3	Item	211	10	10	1000000				1			1		
11	4	Item	31588	2	2	1000000				1			1		
12	1	Item	901	750	750	1000000				1			1		
12	2	Item	412	10	10	1000000				1			1		
12	3	Item	211	10	10	1000000				1			1		
12	4	Item	31561	2	2	1000000				1			1		
13	1	Item	901	750	750	1000000				1			1		
13	2	Item	412	5	5	1000000				1			1		
13	3	Item	211	5	5	1000000				1			1		
13	4	Item	31589	2	2	1000000				1			1		
14	1	Item	901	750	750	1000000				1			1		
14	2	Item	412	5	5	1000000				1			1		
14	3	Item	211	5	5	1000000				1			1		
14	4	Item	31612	2	2	1000000				1			1		
15	1	Item	901	750	750	1000000				1			1		
15	2	Item	412	5	5	1000000				1			1		
15	3	Item	211	5	5	1000000				1			1		
15	4	Item	31642	2	2	1000000				1			1		
16	1	Item	901	750	750	1000000				1			1		
16	2	Item	412	5	5	1000000				1			1		
16	3	Item	211	5	5	1000000				1			1		
16	4	Item	34095	2	2	1000000				1			1		
17	1	Item	901	750	750	1000000				1			1		
17	2	Item	412	5	5	1000000				1			1		
17	3	Item	211	5	5	1000000				1			1		
17	4	Item	35370	2	2	1000000				1			1		
171	1	Item	901	750	750	1000000				1			1		
171	2	Item	412	5	5	1000000				1			1		
171	3	Item	211	5	5	1000000				1			1		
171	4	Item	35447	2	2	1000000				1			1		
18	1	Item	31578	1	1	1000000				1			1		
18	2	Item	212	3	3	1000000				1			1		
18	3	Item	35106	1	1	1000000				1			1		
18	4	Item	31413	5	5	1000000				1			1		
19	1	Item	31578	1	1	1000000				1			1		
19	2	Item	212	2	2	1000000				1			1		
19	3	Item	35107	1	1	1000000				1			1		
19	4	Item	309411	3	3	1000000				1			1		
20	1	Item	31578	1	1	1000000				1			1		
20	2	Item	212	2	2	1000000				1			1		
20	3	Item	35109	1	1	1000000				1			1		
20	4	Item	309414	3	3	1000000				1			1		
21	1	Item	31578	1	1	1000000				1			1		
21	2	Item	212	2	2	1000000				1			1		
21	3	Item	35109	1	1	1000000				1			1		
21	4	Item	309417	3	3	1000000				1			1		
22	1	YuanBao		1888	1888	1000000				1			1		
22	2	Item	214	1	1	1000000				1			1		
22	3	Item	672140	1	1	1000000				1			1		
22	4	Item	412	20	20	1000000				1			1		
23	1	YuanBao		1888	1888	1000000				1			1		
23	2	Item	214	1	1	1000000				1			1		
23	3	Item	672140	1	1	1000000				1			1		
23	4	Item	31613	100	100	1000000				1			1		
24	1	Item	35145	10	10	1000000				1			1		
24	2	Item	214	1	1	1000000				1			1		
24	3	Item	672140	1	1	1000000				1			1		
24	4	Item	31613	100	100	1000000				1			1		
25	1	Item	33019	20	20	1000000				1			1		
25	2	Item	214	1	1	1000000				1			1		
25	3	Item	672140	1	1	1000000				1			1		
25	4	Item	33012	90	90	1000000				1			1		
26	1	Item	35301	80	80	1000000				1			1		
26	2	Item	214	1	1	1000000				1			1		
26	3	Item	672140	1	1	1000000				1			1		
26	4	Item	33012	90	90	1000000				1			1		
27	1	Item	35301	80	80	1000000				1			1		
27	2	Item	2060	1	1	1000000				1			1		
27	3	Item	672140	1	1	1000000				1			1		
27	4	Item	33012	90	90	1000000				1			1		
271	1	Item	35301	80	80	1000000				1			1		
271	2	Item	2061	1	1	1000000				1			1		
271	3	Item	672140	1	1	1000000				1			1		
271	4	Item	33012	90	90	1000000				1			1		
28	1	Item	34064	1	1	1000000				1			1		
28	2	Item	1131	1	1	1000000				1			1		
28	3	Item	2029	10	10	1000000				1			1		
28	4	Item	35113	80	80	1000000				1			1		
29	1	Item	34064	1	1	1000000				1			1		
29	2	Item	1131	1	1	1000000				1			1		
29	3	Item	2029	10	10	1000000				1			1		
29	4	Item	35114	80	80	1000000				1			1		
30	1	Item	34065	1	1	1000000				1			1		
30	2	Item	1131	1	1	1000000				1			1		
30	3	Item	2029	10	10	1000000				1			1		
30	4	Item	35115	80	80	1000000				1			1		
31	1	Item	34065	1	1	1000000				1			1		
31	2	Item	1131	1	1	1000000				1			1		
31	3	Item	2029	12	12	1000000				1			1		
31	4	Item	35116	100	100	1000000				1			1		
32	1	Item	34066	1	1	1000000				1			1		
32	2	Item	1131	1	1	1000000				1			1		
32	3	Item	2029	12	12	1000000				1			1		
32	4	Item	35390	100	100	1000000				1			1		
33	1	Item	34066	1	1	1000000				1			1		
33	2	Item	1131	1	1	1000000				1			1		
33	3	Item	2029	12	12	1000000				1			1		
33	4	Item	35391	100	100	1000000				1			1		
37	1	Item	31462	1	1	1000000				1			1		
38	1	JingHuo		1500	1500	1000000				1			1		
39	1	Item	1131	1	1	1000000				1			1		
