Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
6	4	Item	31566	2	2	1000000	OpenLevel39	OpenLevel49		1			1		
6	5	Item	31578	1	1	1000000	OpenLevel49	OpenLevel59		1			1		
6	6	Item	650243	2	2	1000000	OpenLevel49	OpenLevel59		1			1		
6	7	Item	650242	1	1	1000000	OpenLevel49	OpenLevel59		1			1		
6	8	Item	31565	2	2	1000000	OpenLevel49	OpenLevel59		1			1		
6	9	Item	31578	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
6	10	Item	650243	2	2	1000000	OpenLevel59	OpenLevel69		1			1		
6	11	Item	650242	1	1	1000000	OpenLevel59	OpenLevel69		1			1		
6	12	Item	31588	2	2	1000000	OpenLevel59	OpenLevel69		1			1		
6	13	Item	640	4	4	1000000	OpenLevel69	OpenLevel79		1			1		
6	14	Item	650243	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
6	15	Item	650242	1	1	1000000	OpenLevel69	OpenLevel79		1			1		
6	16	Item	31561	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
6	17	Item	640	4	4	1000000	OpenLevel79	OpenLevel89		1			1		
6	18	Item	650243	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
6	19	Item	650242	1	1	1000000	OpenLevel79	OpenLevel89		1			1		
6	20	Item	31589	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
6	21	Item	640	4	4	1000000	OpenLevel89			1			1		
6	22	Item	650243	2	2	1000000	OpenLevel89			1			1		
6	23	Item	650242	1	1	1000000	OpenLevel89			1			1		
6	24	Item	31612	2	2	1000000	OpenLevel89			1			1		
7	1	JingHuo		300	300	1000000				1			1		
7	2	Item	403	3	3	1000000				1			1		
7	3	YuanBao		200	200	1000000				1			1		
7	4	Item	210	4	4	1000000				1			1		
8	1	Item	3006	5	5	1000000				1			1		
8	2	Item	31001	5	5	1000000				1			1		
8	3	Item	901	200	200	1000000				1			1		
8	4	Item	201	10	10	1000000				1			1		
9	1	Item	403	15	15	1000000				1			1		
9	2	Item	31001	50	50	1000000				1			1		
9	3	Item	209	40	40	1000000				1			1		
9	4	Item	201	50	50	1000000				1			1		
10	1	Item	403	15	15	1000000				1			1		
10	2	Item	31001	50	50	1000000				1			1		
10	3	Item	412	12	12	1000000				1			1		
10	4	Item	201	50	50	1000000				1			1		
11	1	Item	403	15	15	1000000				1			1		
11	2	Item	31001	50	50	1000000				1			1		
11	3	Item	412	12	12	1000000				1			1		
11	4	Item	202	12	12	1000000				1			1		
12	1	Item	211	10	10	1000000				1			1		
12	2	Item	31566	1	1	1000000				1			1		
12	3	Item	901	1000	1000	1000000				1			1		
12	4	Item	31413	5	5	1000000				1			1		
13	1	Item	211	10	10	1000000				1			1		
13	2	Item	31565	1	1	1000000				1			1		
13	3	Item	901	1000	1000	1000000				1			1		
13	4	Item	31413	5	5	1000000				1			1		
14	1	Item	211	10	10	1000000				1			1		
14	2	Item	31588	1	1	1000000				1			1		
14	3	Item	901	1000	1000	1000000				1			1		
14	4	Item	31413	5	5	1000000				1			1		
15	1	Item	211	10	10	1000000				1			1		
15	2	Item	31561	1	1	1000000				1			1		
15	3	Item	901	1000	1000	1000000				1			1		
15	4	Item	31414	1	1	1000000				1			1		
16	1	Item	211	10	10	1000000				1			1		
16	2	Item	31589	1	1	1000000				1			1		
16	3	Item	901	1000	1000	1000000				1			1		
16	4	Item	31414	1	1	1000000				1			1		
17	1	Item	211	10	10	1000000				1			1		
17	2	Item	31612	1	1	1000000				1			1		
17	3	Item	901	1000	1000	1000000				1			1		
17	4	Item	31414	1	1	1000000				1			1		
18	1	Item	213	1	1	1000000				1			1		
18	2	JingHuo		1000	1000	1000000				1			1		
18	3	Item	650243	1	1	1000000				1			1		
18	4	Item	506	10	10	1000000				1			1		
19	1	Item	213	1	1	1000000				1			1		
19	2	Item	31613	100	100	1000000				1			1		
19	3	Item	650243	1	1	1000000				1			1		
19	4	Item	640	2	2	1000000				1			1		
20	1	Item	650242	1	1	1000000				1			1		
20	2	Item	31578	1	1	1000000				1			1		
20	3	Item	650243	2	2	1000000				1			1		
20	4	Item	31566	2	2	1000000				1			1		
21	1	Item	650242	1	1	1000000				1			1		
21	2	Item	31578	1	1	1000000				1			1		
21	3	Item	650243	2	2	1000000				1			1		
21	4	Item	31565	2	2	1000000				1			1		
22	1	Item	650242	1	1	1000000				1			1		
22	2	Item	31578	1	1	1000000				1			1		
22	3	Item	650243	2	2	1000000				1			1		
22	4	Item	31588	2	2	1000000				1			1		
23	1	Item	650242	1	1	1000000				1			1		
23	2	Item	650243	2	2	1000000				1			1		
23	3	Item	640	4	4	1000000				1			1		
23	4	Item	31561	2	2	1000000				1			1		
24	1	Item	650242	1	1	1000000				1			1		
24	2	Item	650243	2	2	1000000				1			1		
24	3	Item	640	4	4	1000000				1			1		
24	4	Item	31589	2	2	1000000				1			1		
25	1	Item	650242	1	1	1000000				1			1		
25	2	Item	650243	2	2	1000000				1			1		
25	3	Item	640	4	4	1000000				1			1		
25	4	Item	31612	2	2	1000000				1			1		
