Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
2005	2	Coin		6000	6000	1000000				1			1		
2006	1	Item	674307	1	1	1000000				1			1		
2006	2	Coin		8000	8000	1000000				1			1		
2007	1	Item	674198	1	1	1000000				1			1		
2007	2	Item	674308	1	1	1000000				1			1		
2007	3	Coin		10000	10000	1000000				1			1		
2008	1	Item	674197	1	1	1000000				1			1		
2008	2	Item	674309	1	1	1000000				1			1		
2008	3	Coin		12000	12000	1000000				1			1		
2009	1	Item	674310	1	1	1000000				1			1		
2010	1	Item	674311	1	1	1000000				1			1		
2011	1	Item	674198	1	1	1000000				1			1		
2011	2	Item	674312	1	1	1000000				1			1		
2012	1	Item	674197	1	1	1000000				1			1		
2012	2	Item	674313	1	1	1000000				1			1		
3001	1	Item	3002	8	8	1000000				1			1		
3001	2	Item	674063	1	1	1000000				1			1		
3001	3	Coin		8000	8000	1000000				1			1		
3001	4	Item	31412	1	1	50000				1			1		
3002	1	Item	3002	10	10	1000000				1			1		
3002	2	Item	674063	1	1	1000000				1			1		
3002	3	Coin		10000	10000	1000000				1			1		
3002	4	Item	31412	1	1	100000				1			1		
3002	5	Item	674282	1	1	100000				1			1		
3003	1	Item	3002	12	12	1000000				1			1		
3003	2	Item	674063	1	1	1000000				1			1		
3003	3	Coin		12000	12000	1000000				1			1		
3003	4	Item	31412	1	1	120000				1			1		
3003	5	Item	674282	1	1	200000				1			1		
3004	1	Item	3002	12	12	1000000				1			1		
3004	2	Item	674063	1	1	1000000				1			1		
3004	3	Coin		15000	15000	1000000				1			1		
3004	4	Item	31412	1	1	150000				1			1		
3004	5	Item	674282	1	1	300000				1			1		
3005	1	Item	3002	8	8	1000000				1			1		
3005	2	Item	674063	1	1	1000000				1			1		
3005	3	Coin		8000	8000	1000000				1			1		
3005	4	Item	31412	1	1	50000				1			1		
3005	5	Item	3009	2	2	1000000				1			1		
3006	1	Item	3002	10	10	1000000				1			1		
3006	2	Item	674063	1	1	1000000				1			1		
3006	3	Coin		10000	10000	1000000				1			1		
3006	4	Item	31412	1	1	100000				1			1		
3006	5	Item	674282	1	1	100000				1			1		
3006	6	Item	3009	2	2	1000000				1			1		
3006	7	Item	3014	1	1	100000				1			1		
3007	1	Item	3002	12	12	1000000				1			1		
3007	2	Item	674063	1	1	1000000				1			1		
3007	3	Coin		12000	12000	1000000				1			1		
3007	4	Item	31412	1	1	120000				1			1		
3007	5	Item	674282	1	1	200000				1			1		
3007	6	Item	3009	2	2	1000000				1			1		
3007	7	Item	3014	1	1	200000				1			1		
3008	1	Item	3002	15	15	1000000				1			1		
3008	2	Item	674063	1	1	1000000				1			1		
3008	3	Coin		15000	15000	1000000				1			1		
3008	4	Item	31412	1	1	150000				1			1		
3008	5	Item	674282	1	1	300000				1			1		
3008	6	Item	3009	2	2	1000000				1			1		
3008	7	Item	3014	1	1	200000				1			1		
3009	1	Item	3022	5	5	1000000				1			1		
3009	2	Item	674063	1	1	1000000				1			1		
3009	3	Item	2505	5	5	1000000				1			1		
3009	4	Item	674301	1	1	1000000				1			1		
3009	5	Item	3009	2	2	1000000				1			1		
3010	1	Item	3022	6	6	1000000				1			1		
3010	2	Item	674063	1	1	1000000				1			1		
3010	3	Item	2505	6	6	1000000				1			1		
3010	4	Item	674301	1	1	1000000				1			1		
3010	5	Item	674282	1	1	100000				1			1		
3010	6	Item	3009	2	2	1000000				1			1		
3010	7	Item	3014	1	1	250000				1			1		
3011	1	Item	3022	7	7	1000000				1			1		
3011	2	Item	674063	1	1	1000000				1			1		
3011	3	Item	2505	7	7	1000000				1			1		
3011	4	Item	674301	2	2	1000000				1			1		
3011	5	Item	674282	1	1	200000				1			1		
3011	6	Item	3009	2	2	1000000				1			1		
3011	7	Item	3014	1	1	400000				1			1		
3012	1	Item	3022	8	8	1000000				1			1		
3012	2	Item	674063	1	1	1000000				1			1		
3012	3	Item	2505	8	8	1000000				1			1		
3012	4	Item	674301	2	2	1000000				1			1		
3012	5	Item	674282	1	1	300000				1			1		
3012	6	Item	3009	2	2	1000000				1			1		
3012	7	Item	3014	1	1	500000				1			1		
4001	2	Coin		8000	8000	1000000				1			1
4001	1	Item	674429	1	1	1000000				1			1
4002	3	Coin		10000	10000	1000000				1			1
4002	2	Item	674430	1	1	1000000				1			1
4002	1	Item	674318	1	1	1000000				1			1
4003	3	Coin		12000	12000	1000000				1			1
4003	2	Item	674431	1	1	1000000				1			1
4003	1	Item	674319	1	1	1000000				1			1
4004	3	Coin		15000	15000	1000000				1			1
4004	2	Item	674432	1	1	1000000				1			1
4004	1	Item	674320	1	1	1000000				1			1
4005	2	Coin		8000	8000	1000000				1			1
4005	1	Item	674433	1	1	1000000				1			1
4006	3	Coin		10000	10000	1000000				1			1
4006	2	Item	674434	1	1	1000000				1			1
4006	1	Item	674318	1	1	1000000				1			1
4007	3	Coin		12000	12000	1000000				1			1
4007	2	Item	674435	1	1	1000000				1			1
4007	1	Item	674319	1	1	1000000				1			1
4008	3	Coin		15000	15000	1000000				1			1
4008	2	Item	674436	1	1	1000000				1			1
4008	1	Item	674320	1	1	1000000				1			1
4009	2	Coin		8000	8000	1000000				1			1
4009	1	Item	674437	1	1	1000000				1			1
4010	3	Coin		10000	10000	1000000				1			1
4010	2	Item	674438	1	1	1000000				1			1
4010	1	Item	674318	1	1	1000000				1			1
4011	3	Coin		12000	12000	1000000				1			1
4011	2	Item	674439	1	1	1000000				1			1
4011	1	Item	674319	1	1	1000000				1			1
4012	3	Coin		15000	15000	1000000				1			1
4012	2	Item	674440	1	1	1000000				1			1
4012	1	Item	674320	1	1	1000000				1			1
5001	1	KinContrib		888	888	1000000				1			1		
5002	1	KinContrib		888	888	1000000				1			1		
5002	2	Item	2505	2	2	1000000				1			1		
