IconId	Atlas	Sprite
906		UI/icon/item/other/txlp_lv5.png
907		UI/icon/item/other/maopi_101_s_0.png
908		UI/icon/item/other/maopi_103_s_0.png
909		UI/icon/item/other/maopi_105_s_0.png
910		UI/icon/item/other/maopi_107_S_0.png
911		UI/icon/item/other/maopi_109_s_0.png
912		UI/icon/item/other/bupi_101_s_0.png
913		UI/icon/item/other/bupi_103_s_0.png
914		UI/icon/item/other/bupi_105_s_0.png
915		UI/icon/item/other/bupi_107_s_0.png
916		UI/icon/item/other/bupi_109_s_0.png
917		UI/icon/item/other/yuanshi_103_s_0.png
918		UI/icon/item/other/yuanshi_105_s_0.png
919		UI/icon/item/other/baoshi_103_s_0.png
920		UI/icon/item/other/baoshi_103_s_0.png
921		UI/icon/item/other/baoshi_105_s_0.png
922		UI/icon/item/other/kuangshi_101_s_0.png
923		UI/icon/item/other/kuangshi_103_s_0.png
924		UI/icon/item/other/kuangshi_105_s_0.png
925		UI/icon/item/other/yuanshi_105_s_0.png
926		UI/icon/item/other/kuangshi_107_s_0.png
927		UI/icon/item/other/kuangshi_109_s_0.png
928		UI/icon/item/other/item_chest1_0.png
929		UI/icon/item/other/item_chest2_0.png
930		UI/icon/item/other/item_chest3_0.png
931		UI/icon/item/other/item_chest4_0.png
932		UI/icon/item/other/item_chest5_0.png
933		UI/icon/item/other/jianglibaoxiang_jin_0.png
934		UI/icon/item/other/jianglibaoxiang_tie_0.png
935		UI/icon/item/other/jianglibaoxiang_tong_0.png
936		UI/icon/item/other/jianglibaoxiang_yin_0.png
937		UI/icon/item/other/quest_0053_s_0.png
938		UI/icon/item/other/txlp_lv6.png
939		UI/icon/item/other/wuxingyin_0.png
940		UI/icon/item/other/wulinliansaijiasufu_0.png
941		UI/icon/item/other/txlp_lv7.png
942		UI/icon/item/other/txlp_lv8.png
943		UI/icon/item/other/txlp_lv9.png
944		UI/icon/item/other/txlp_lv10.png
946		UI/icon/item/other/txlp_lv11.png
947		UI/icon/item/other/txlp_lv12.png
948		UI/icon/item/other/txlp_lv13.png
957		UI/icon/item/other/txlp_lv14.png
958		UI/icon/item/other/txlp_lv15.png
959		UI/icon/item/other/txlp_lv16.png
960		UI/icon/item/other/txlp_lv9.png
961		UI/icon/item/other/txlp_lv9.png
949		UI/icon/item/other/juexingdan.png
1100		UI/icon/item/other/zongye.png
1101		UI/icon/item/other/cailiaodai.png
1102		UI/icon/item/other/rice.png
1103		UI/icon/item/other/lvdou.png
1104		UI/icon/item/other/shengzi.png
1105		UI/icon/item/other/tiaoliao.png
1106		UI/icon/item/other/meat.png
1107		UI/icon/item/other/lvdouzongzi.png
1108		UI/icon/item/other/gaojizongzi.png
1109		UI/icon/item/other/prisonkey.png
1110		UI/icon/item/other/codebook.png
1111		UI/icon/item/other/saltpeter.png
1112		UI/icon/item/other/woodboard.png
1113		UI/icon/item/other/charcoal.png
1114		UI/icon/item/other/gunpowder.png
1115		UI/icon/item/other/peifang_102_0.png
1116		UI/icon/item/other/quest_0054_s_0.png
1117		UI/icon/item/other/DBGoldBox.png
1118		UI/icon/item/other/DBSilverBox.png
1139		UI/icon/item/other/DragonBoatTicket.png
1140		UI/icon/item/other/JadeSnake.png
1141		UI/icon/item/other/GreenFrog.png
1142		UI/icon/item/other/RedScorpion.png
1143		UI/icon/item/other/Centipede.png
1144		UI/icon/item/other/BlackSpider.png
1145		UI/icon/item/other/Drugpowder.png
1146		UI/icon/item/other/HeavenDrug.png
1147		UI/icon/item/other/WuduDrug.png
1148		UI/icon/item/other/WuduCalling.png
1149		UI/icon/item/other/WuduSpirit.png
1150		UI/icon/item/other/HeavenSpirit.png
1151		UI/icon/item/other/liulishi.png
1152		UI/icon/item/other/jinqueyu.png
1153		UI/icon/item/other/liulichai.png
1154		UI/icon/item/other/liulijinhe.png
1155		UI/icon/item/other/tongxinzhong.png
1156		UI/icon/item/other/tongxinshui.png
1157		UI/icon/item/other/xiangsishui.png
1158		UI/icon/item/other/tongxinguo.png
1159		UI/icon/item/other/xialvtongxinguo.png
1160		UI/icon/item/other/qixihongzhu.png
1161		UI/icon/item/other/ruhuaka.png
1162		UI/icon/item/other/jinxiuka.png
1163		UI/icon/item/other/jiniankace.png
1164		UI/icon/item/other/guoqingka.png
1165		UI/icon/item/other/adoreheart.png
1166		UI/icon/item/other/102heart.png
1167		UI/icon/item/other/preticket.png
1168		UI/icon/item/other/semiticket.png
1169		UI/icon/item/other/finalticket.png
1170		UI/icon/item/other/flour.png
1171		UI/icon/item/other/sugar.png
1172		UI/icon/item/other/yolk.png
1173		UI/icon/item/other/lianzi.png
1174		UI/icon/item/other/mooncake.png
1175		UI/icon/item/other/superiormooncake.png
1176		UI/icon/item/other/yuemanxilou.png
1177		UI/icon/item/other/huahaoyueyuan.png
1178		UI/icon/item/other/xuanlanhuadeng.png
1179		UI/icon/item/other/midautumnticket.png
1180		UI/icon/item/other/midautumncandle.png
1181		UI/icon/item/other/regularhuadeng.png
1182		UI/icon/item/other/jingmeihuadeng.png
1183		UI/icon/item/other/diaoxiang2.png
1184		UI/icon/item/other/jiarencailiaodai.png
1185		UI/icon/item/other/fnshoupa.png
1186		UI/icon/item/other/fntongjing.png
1187		UI/icon/item/other/fncixiu.png
1188		UI/icon/item/other/fnyanzhi.png
1189		UI/icon/item/other/fnguqin.png
1190		UI/icon/item/other/fnxiangnang.png
1191		UI/icon/item/other/gaojiQClibao.png
1192		UI/icon/item/other/QClibao.png
1193		UI/icon/item/other/meirenhua.png
1194		UI/icon/item/other/xunyuan.png
1195		UI/icon/item/other/daturaflower.png
1196		UI/icon/item/other/daturaseeds.png
1197		UI/icon/item/other/cruelbottle.png
1198		UI/icon/portraitframe/gumuportraitframe.png
1202		UI/icon/item/other/ch-PTbag.png
1203		UI/icon/item/other/ch-GJbag.png
1204		UI/icon/item/other/ch-snowball.png
1205		UI/icon/item/other/ch-wazi.png
1206		UI/icon/item/other/ch-star.png
1207		UI/icon/item/other/ch-smallbell.png
1208		UI/icon/item/other/ch-songzhi.png
1209		UI/icon/item/other/ch-candy.png
1210		UI/icon/item/other/ch-deng.png
1211		UI/icon/item/other/ch-gjLihe.png
1212		UI/icon/item/other/ch-ptLihe.png
1213		UI/icon/item/other/ch-chQuan.png
1214		UI/icon/item/other/ch-ptBaoxiang.png
1215		UI/icon/item/other/ch-gjBaoxiang.png
1216		UI/icon/item/other/ch-nuanuanshoutao.png
1217		UI/icon/item/other/ch-nuanuanshoutao2.png
1218		UI/icon/item/other/hongzhi.png
1219		UI/icon/item/other/muban.png
1220		UI/icon/item/other/jianghu.png
1221		UI/icon/item/other/wenfangsibao.png
1222		UI/icon/item/other/bojinzhi.png
1223		UI/icon/item/other/duandai.png
1224		UI/icon/item/other/hualidec.png
1225		UI/icon/item/other/jingzhidec.png
1226		UI/icon/item/other/qiyuanfu.png
1227		UI/icon/item/other/dajidali.png
1229		UI/atlas/activity_Yingchunhuashi/Icon_Yingchunhua.png
1230		UI/icon/item/other/labacailiao_4.png
1231		UI/icon/item/other/labazixuandai_5.png
1232		UI/icon/item/other/wugu_11.png
1233		UI/icon/item/other/putaoga_7.png
1234		UI/icon/item/other/lalianzi_6.png
1235		UI/icon/item/other/guiyuan_2.png
1236		UI/icon/item/other/hongjiangdou_3.png
1237		UI/icon/item/other/duanchangcao_1.png
1238		UI/icon/item/other/shijinlabz_9.png
1239		UI/icon/item/other/shangdenglabz_8.png
1240		UI/icon/item/other/wanmeilabz_10.png
1241		UI/icon/item/other/Newyearcard.png
1242		UI/icon/item/other/Newyearredpacket.png
1243		UI/icon/item/other/candle.png
1244		UI/icon/item/other/lanters.png
1245		UI/icon/item/other/lantersilk.png
1246		UI/icon/item/other/dough.png
1247		UI/icon/item/other/sesame.png
1248		UI/icon/item/other/tangyuan.png
1249		UI/icon/item/other/yuanxiaoframe.png
1250		UI/icon/item/other/biyishuangfei.png
1251		UI/icon/item/other/yijianqingxin.png
1252		UI/icon/item/other/yuandingsansheng.png
1253		UI/icon/item/other/gem_key_0.png
1254		UI/icon/item/other/SilverHammer.png
1255		UI/icon/item/other/DWuDuTicket.png
1267		UI/icon/item/other/suijisuipian.png
1600		UI/icon/item/other/shengrikazhi.png
1601		UI/icon/item/other/ch-gjLihe.png
1602		UI/icon/item/other/shengrilazhu.png
1603		UI/icon/item/other/shengrixianhua.png
1604		UI/icon/item/other/shengrimaozi.png
1605		UI/icon/item/other/shengriwanmei.png
1606		UI/icon/item/other/shengriputong.png
1615		UI/icon/item/other/Bum.png
1619		UI/icon/item/other/yuanyijian.png
1621		UI/icon/item/other/feiliao.png
1622		UI/icon/item/other/danhua.png
1623		UI/icon/item/other/huashu.png
1647		UI/icon/item/other/qingjian1.png
1648		UI/icon/item/other/qingjian2.png
1649		UI/icon/item/other/qingjian3.png
1650		UI/icon/item/other/qingjian4.png
1651		UI/icon/item/other/jiehunjiezhi1.png
1652		UI/icon/item/other/jiehunjiezhi2.png
1653		UI/icon/item/other/jiehunjiezhi3.png
1654		UI/icon/item/other/jiehunjiezhi4.png
1655		UI/icon/item/other/jiehunzheng.png
1656		UI/icon/item/other/lianlizhi.png
1657		UI/icon/item/other/binfentongxin.png
1658		UI/icon/item/other/qiqiu.png
1659		UI/icon/portraitframe/duanwu.png
1660		UI/icon/item/other/GuMuCalling.png
1662		UI/icon/item/other/huisushi.png
1665		UI/icon/item/other/Roughstone.png
1666		UI/icon/item/other/Rarestone.png
1667		UI/icon/item/other/Rarering.png
1668		UI/icon/item/other/Roughring.png
1669		UI/icon/item/other/Ringmodel.png
1670		UI/icon/portraitframe/XiaoYaoFrame.png
1745		UI/icon/item/other/NationalKaPai.png
1746		UI/icon/item/other/NationalHuaBi.png
1781		UI/icon/item/other/GreenStone.png
1782		UI/icon/item/other/StarStone.png
1783		UI/icon/item/other/MightyStone.png
1790		UI/icon/item/other/sanchaji.png
1801		UI/icon/item/other/GoldApple.png
1802		UI/icon/portraitframe/baituoshan.png
1803		UI/icon/item/other/shenxianwan.png
1804		UI/icon/item/other/shangpinshenxianwan.png
1846		UI/icon/portraitframe/touxiang_taohua.png
1847		UI/icon/portraitframe/2zhounian.png
1848		UI/icon/item/other/yuxiao.png
1849		UI/icon/item/other/mujian.png
1850		UI/icon/item/other/lingmu.png
1851		UI/icon/item/other/canghaijian.png
1852		UI/icon/item/other/xiaozhongjian.png
1853		UI/icon/item/other/jianghudiji1.png
1854		UI/icon/item/other/jianghudiji2.png
1855		UI/icon/item/other/jianghugaoji1.png
1856		UI/icon/item/other/jianghugaoji2.png
1857		UI/icon/item/other/liaotianqianzhui.png
1858		UI/icon/item/other/baiyinyin.png
1859		UI/icon/item/other/huangjinyin.png
2001		UI/icon/money/icon_yuanbao.png
2002		UI/icon/item/other/jinyaoshi.png
2017		UI/icon/item/other/qianghuajuan.png
2018		UI/icon/item/other/hanwufushi.png
2019		UI/icon/item/other/hanwubaoping.png
2020		UI/icon/item/other/hanwuhunzhu.png
2024		UI/icon/item/other/hanwuciping.png
2034		UI/icon/item/other/zhuweiluogu.png
2035		UI/icon/item/other/zhuweilaba.png
2068		UI/icon/item/other/qiangpu.png
2069		UI/icon/item/other/peifang_101_0.png
2070		UI/icon/item/other/chuangongdan.png
2101		UI/icon/shop/img_pay_gold1.png
2102		UI/icon/shop/img_pay_gold2.png
2103		UI/icon/shop/img_pay_gold3.png
2104		UI/icon/shop/img_pay_gold4.png
2105		UI/icon/shop/img_pay_gold5.png
2106		UI/icon/shop/img_pay_gold6.png
2107		UI/icon/shop/jinbi_1.png
2108		UI/icon/shop/jinbi_2.png
2109		UI/icon/shop/jinbi_3.png
2110		UI/icon/shop/jinbi_4.png
2111		UI/icon/shop/jinbi_5.png
2112		UI/icon/shop/jinbi_6.png
2113		UI/icon/item/other/CGzujian.png
2114		UI/icon/item/other/CGmoyan.png
2115		UI/icon/item/other/CGlanting.png
2116		UI/icon/item/other/CGshijian1.png
2117		UI/icon/item/other/CGshijian2.png
2118		UI/icon/portraitframe/touxiang_changge.png
2201		UI/icon/item/stone/bs_311.png
2202		UI/icon/item/stone/bs_312.png
2203		UI/icon/item/stone/bs_313.png
2204		UI/icon/item/stone/bs_314.png
2205		UI/icon/item/stone/bs_315.png
2206		UI/icon/item/stone/bs_316.png
2207		UI/icon/item/stone/bs_317.png
2208		UI/icon/item/stone/bs_318.png
2209		UI/icon/item/stone/bs_319.png
2210		UI/icon/item/stone/bs_320.png
2211		UI/icon/item/stone/bs_321.png
2212		UI/icon/item/stone/bs_322.png
2213		UI/icon/item/stone/bs_323.png
2214		UI/icon/item/stone/bs_324.png
2215		UI/icon/item/stone/bs_325.png
2216		UI/icon/item/stone/bs_326.png
2217		UI/icon/item/stone/bs_327.png
2218		UI/icon/item/stone/bs_328.png
2219		UI/icon/item/stone/bs_329.png
2220		UI/icon/item/stone/bs_330.png
2221		UI/icon/item/stone/bs_331.png
2222		UI/icon/item/stone/bs_332.png
2223		UI/icon/item/stone/bs_333.png
2224		UI/icon/item/stone/bs_334.png
2225		UI/icon/item/stone/bs_335.png
2226		UI/icon/item/stone/bs_336.png
2227		UI/icon/item/stone/bs_337.png
2228		UI/icon/item/stone/bs_338.png
2229		UI/icon/item/stone/bs_339.png
2230		UI/icon/item/stone/bs_340.png
2231		UI/icon/item/stone/bs_341.png
2232		UI/icon/item/stone/bs_342.png
2233		UI/icon/item/stone/bs_343.png
2234		UI/icon/item/stone/bs_344.png
2235		UI/icon/item/stone/bs_345.png
2236		UI/icon/item/stone/bs_346.png
2237		UI/icon/item/stone/bs_347.png
2238		UI/icon/item/stone/bs_348.png
2239		UI/icon/item/stone/bs_349.png
2240		UI/icon/item/stone/bs_350.png
2241		UI/icon/item/stone/bs_351.png
2242		UI/icon/item/stone/bs_352.png
2243		UI/icon/item/stone/bs_353.png
2244		UI/icon/item/stone/bs_354.png
2245		UI/icon/item/stone/bs_355.png
2246		UI/icon/item/stone/bs_356.png
2247		UI/icon/item/stone/bs_357.png
2248		UI/icon/item/stone/bs_358.png
2249		UI/icon/item/stone/bs_359.png
2250		UI/icon/item/stone/bs_360.png
2251		UI/icon/item/stone/bs_361.png
2252		UI/icon/item/stone/bs_362.png
2253		UI/icon/item/stone/bs_363.png
2254		UI/icon/item/stone/bs_364.png
2255		UI/icon/item/stone/bs_365.png
2256		UI/icon/item/stone/bs_366.png
2257		UI/icon/item/stone/bs_367.png
2258		UI/icon/item/stone/bs_368.png
2259		UI/icon/item/stone/bs_369.png
2260		UI/icon/item/stone/bs_370.png
2261		UI/icon/item/stone/bs_371.png
2262		UI/icon/item/stone/bs_372.png
