NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=14982>	9135	90		49591	37560	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		53716	31067	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		55181	31218	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		54182	35629	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		52230	16740	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49526	23328	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		52198	18847	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		46631	22462	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		47404	16603	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48737	17995	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		50032	20162	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		51973	20935	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		50971	16155	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		50879	20605	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		50100	18350	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48706	16063	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		46999	20661	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49822	21611	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48849	22010	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		66892	60563	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		65597	60628	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		65461	62492	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		63401	59580	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		64133	55744	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		65264	55253	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		66562	55060	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		68271	59557	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		66962	58883	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		67934	61443	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		63639	61453	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		64380	60404	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		64264	58814	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		67802	55850	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		65708	58957	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		70617	77373	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		72123	76147	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		69620	76474	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		70684	72264	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		73896	70462	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		75105	74102	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		74897	72000	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		74969	75660	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		74440	77071	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		69140	74477	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		72184	74098	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		71985	70379	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		69503	72543	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		70285	74058	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		73865	73888	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		89033	58352	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		88372	63029	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86268	60438	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		85911	58133	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		89128	56127	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87767	54397	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		90578	56285	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		91892	59381	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		92094	55482	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		92136	57438	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		90754	54594	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		90404	58693	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86301	55972	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87807	56626	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		90232	62376	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		61572	128439	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		60384	127358	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		59721	125525	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		64966	126371	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		60743	120951	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		62327	120206	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		61775	122124	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		66989	122908	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		65486	123971	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		64667	120037	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		63393	122074	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		64951	127932	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		63088	126570	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		66359	120975	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		50400	91474	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		53019	95277	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		51766	97446	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		50293	97088	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		48650	93468	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		53848	93008	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		53677	90984	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		54887	90152	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		55042	92129	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		54903	94328	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		50285	89489	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		53254	97153	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		54547	95969	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		51930	93112	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		53324	89088	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		77023	111294	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		73306	111902	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		72004	110768	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		71103	108551	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		72657	109541	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		74852	104182	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		76857	103341	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		78349	106372	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		74300	107676	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		76481	105062	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		75918	109724	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		71643	103802	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		73186	103466	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		74504	105680	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		72567	107455	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		85333	88936	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		80305	97650	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		79059	96554	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		80324	93312	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		78707	91234	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		80327	88805	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		82112	88635	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		83683	88962	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		85883	93093	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		84098	97635	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		81968	95822	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		83529	95740	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		82218	91169	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		83749	91261	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		80386	91166	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101993	113465	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100717	112450	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99984	110857	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99856	108342	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101176	104362	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104183	104414	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101235	108625	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106298	109544	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106049	111764	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		105531	104837	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103084	110840	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		102941	108397	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101581	106474	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		102743	104111	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106330	78193	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		108045	74482	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106219	72308	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103022	73279	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103566	71462	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		105332	70218	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		107123	70528	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		109302	74816	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		107904	72563	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		109025	76518	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		107777	77645	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103721	76739	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104801	71744	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		108449	71224	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104576	75714	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101327	66336	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100163	66707	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101614	64741	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97348	61698	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97919	59674	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100483	59034	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		102217	59459	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100143	60943	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		102613	65799	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103242	64261	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97758	65502	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100137	64898	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99205	58846	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103412	61570	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100062	63283	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99960	91511	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98525	91205	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		96337	88755	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97169	90992	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		95398	89405	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99692	93503	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97562	88579	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98724	96297	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		95618	95101	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		94216	91120	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98886	88963	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		96967	95019	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		94470	93321	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97078	92839	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		95726	91241	0	0	191	-1	0	0			1		
<i18n=7647>	10000	1		93097	44009	0	0	191	-1	0	0					
<i18n=11103>	9133	90		82173	38718	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86005	39923	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		84475	35513	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87929	35228	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		83224	39427	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		84422	37807	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		83257	37474	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		82116	35178	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		84848	33639	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		85942	35912	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87069	34065	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		85940	33816	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		83856	33173	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		82488	33261	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		84780	38390	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		66611	127190	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		63275	128653	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		63186	124195	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		65110	122085	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		61044	125978	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		59675	123194	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		66983	125227	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		78019	109173	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		74789	112235	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		74336	109900	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		70857	106210	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		76604	107339	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		78245	103815	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		72495	105478	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		49413	93532	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		51936	88921	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		48943	91004	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		50665	95488	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		49151	95686	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		51930	91081	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		51796	95659	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		78658	93848	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		82203	97791	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		85050	95082	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		85730	90905	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		84117	93359	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		82211	93812	0	0	191	-1	0	0			1		
<i18n=16296>	9132	90		80456	95476	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		35837	77471	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		30269	77193	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		30566	75479	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		31830	76375	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		33099	80462	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		34350	80070	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		31854	74806	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		43831	52145	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		43523	50196	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		46486	46566	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		44605	50115	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		47983	49754	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49236	49974	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49088	45684	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		52124	36573	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		50483	35981	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		55212	33230	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		52267	31413	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		55503	35063	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49242	33967	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49230	36226	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48073	23395	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48015	19910	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		51301	18366	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		47244	18428	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		49736	16083	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		48841	20218	0	0	191	-1	0	0			1		
<i18n=14982>	9135	90		51141	22638	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		66745	62315	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		64413	62315	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		66921	56962	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		63540	57562	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		64570	57146	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		68294	57657	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		65789	56952	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		73125	77735	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		71780	77953	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		73816	75937	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		70215	70797	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		73865	72250	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		72172	72379	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		70786	75953	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86885	36051	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		84647	39699	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87660	36862	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87257	38937	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86536	38047	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		83181	35366	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		81902	36735	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		91510	61338	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87777	61017	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		90375	60709	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		86704	62645	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		89196	53844	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		89158	60942	0	0	191	-1	0	0			1		
<i18n=11103>	9133	90		87299	59194	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97515	63422	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98779	64815	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101912	61190	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98946	66548	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		102082	62856	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98904	60758	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98634	62926	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104207	73569	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		105122	77924	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103446	75241	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106166	76243	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		106093	74484	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		107809	76201	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		109179	73068	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		94483	95616	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		97154	96653	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		98453	94022	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100325	89689	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		95495	96888	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		95739	93067	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		99705	95433	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103337	113299	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		101347	110492	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104938	110544	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		103999	106315	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		105903	106539	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		104902	108338	0	0	191	-1	0	0			1		
<i18n=838>	9134	90		100293	106088	0	0	191	-1	0	0			1		
<i18n=42310>	7410	90		65687	85600	0	0	191	-1	0	0			1		
<i18n=42310>	7410	90		66583	83436	0	0	191	-1	0	0			1		
<i18n=42310>	7410	90		68272	82864	0	0	191	-1	0	0			1		
