NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=12946>	9193	60		105441	47776	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		101738	42402	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		104180	46890	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		104605	42327	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		103428	42215	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		102134	43778	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		136753	93955	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		138427	94275	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		137567	89756	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		139993	92839	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		141396	90858	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		142833	91382	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		142996	93869	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		137457	95567	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		141770	95761	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		138515	90922	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		141384	94484	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		140111	96669	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		106861	104419	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		104996	103093	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		103677	101433	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		106295	98022	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		110577	102498	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		109086	100834	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		107343	96252	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		104692	99368	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		97902	83762	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		95683	79253	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		95910	77339	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		97628	81584	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		98710	79734	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		97760	78688	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		101571	79965	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		99632	81632	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		101345	81958	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		99239	83563	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		99936	78175	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		98834	76468	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		100804	76569	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		57083	87520	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		55428	88954	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		53097	86626	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		54394	81607	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		56891	79347	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		58163	80808	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		59894	82237	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		60517	84022	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		56254	86330	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		58825	85743	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		54654	84475	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		56822	83251	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		67342	97241	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65682	97281	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		63918	94769	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		67794	90134	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		67967	91763	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		66704	93713	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65234	93866	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69288	90460	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		64441	95955	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69643	94462	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		64776	91006	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		66566	90290	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		68610	77141	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		72021	72460	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65551	75886	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65052	71758	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65683	69537	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		67312	68290	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69987	70534	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		70482	76646	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		66905	74560	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		70917	69124	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69476	68568	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		71979	70627	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		77753	79615	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		77646	88386	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		75467	85544	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		75146	82148	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		79577	79238	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		77845	82231	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		79121	87753	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		76403	83180	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		80536	86260	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		76397	80417	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		81331	82077	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		118471	95771	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		119696	94066	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		116809	96273	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		118019	88353	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		119963	91220	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		119407	89912	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		118317	89923	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		115181	95456	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		116181	88020	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		117550	93807	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		115935	89973	0	0	191	-1	0	0			1		maplevel160
<i18n=15287>	7259	1		97220	46177	0	0	191	-1	0	0			1		
<i18n=7031>	7276	1		98269	58972	0	0	191	-1	0	0			1		
<i18n=7031>	7276	1		86935	50040	0	0	191	-1	0	0			1		
<i18n=7031>	7276	1		90364	66843	0	0	191	-1	0	0			1		
<i18n=7031>	7276	1		80678	56951	0	0	191	-1	0	0			1		
<i18n=11567>	9192	60		75889	161876	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		73456	164715	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		75616	163344	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		73063	161283	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		74249	157875	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		71758	160085	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		75622	158401	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		71040	163566	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		71774	162579	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		74147	162663	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		74415	159694	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		70310	161978	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		70329	160144	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		72100	164419	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		30127	120494	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		27182	119323	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		31074	114151	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		43870	133420	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		48422	133125	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		43285	128488	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		48793	128686	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		47186	128904	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		74550	164124	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		75919	159983	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		71285	158288	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		72648	157914	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		77573	125437	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		76291	127644	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		78758	129925	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		80505	125659	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		80406	122985	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		78922	123688	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		65437	116704	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		63738	113347	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		64211	115470	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		65801	110312	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		68677	115967	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		65613	114097	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		26896	94370	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		29792	92623	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		30003	88733	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		27942	86622	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		26432	87462	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		27749	69942	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		28574	71159	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		31483	71017	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		26365	74406	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		26508	71917	0	0	191	-1	0	0			1		maplevel160
<i18n=11567>	9192	60		33498	72188	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		42292	69361	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		41255	68466	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		44393	67309	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		45927	64551	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		41858	62338	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		49424	55515	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		54056	58729	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		51020	58104	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		59037	49975	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		56860	48464	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		61732	48701	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		62001	44594	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		58201	48025	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		58073	44415	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		86414	55171	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		90501	54627	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		87011	57457	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		89172	56817	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		92474	55655	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		92924	58112	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		101558	49346	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		105953	45877	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		104274	43887	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		138841	96542	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		141946	89644	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		140055	88924	0	0	191	-1	0	0			1		maplevel160
<i18n=12946>	9193	60		136810	91716	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		54546	87900	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		55409	85414	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		57710	84354	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		55812	82424	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		53257	82801	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		52116	84972	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		66994	70417	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		67041	76947	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		68362	72295	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		64847	73995	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		71328	74803	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69694	74285	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		68098	94889	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		68746	96822	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		63981	92223	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65578	91835	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		69846	92793	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		65734	95328	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		76522	86756	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		77859	85537	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		80445	83620	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		82226	84242	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		79362	81402	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		79110	84752	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		74300	84238	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		96517	83574	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		95833	81838	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		97537	76566	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		101687	77972	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		100622	82967	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		114350	94216	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		117112	91792	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		115859	93898	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		113930	91961	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		114298	89795	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		109226	104166	0	0	191	-1	0	0			1		maplevel160
<i18n=7627>	9194	60		111005	100027	0	0	191	-1	0	0			1		maplevel160
