nGroup	nLevel	szAttrType	nAttrVal1	nAttrVal2	nAttrVal3	nFightPower
1	93	lifemax_v	33772	0	0	33770
1	94	lifemax_v	34409	0	0	34410
1	95	lifemax_v	35046	0	0	35050
1	96	lifemax_v	35683	0	0	35680
1	97	lifemax_v	36320	0	0	36320
1	98	lifemax_v	36958	0	0	36960
1	99	lifemax_v	37595	0	0	37590
1	100	lifemax_v	38232	0	0	38230
1	101	lifemax_v	38804	0	0	38800
1	102	lifemax_v	39377	0	0	39380
1	103	lifemax_v	39949	0	0	39950
1	104	lifemax_v	40522	0	0	40520
1	105	lifemax_v	41094	0	0	41090
1	106	lifemax_v	41666	0	0	41670
1	107	lifemax_v	42239	0	0	42240
1	108	lifemax_v	42811	0	0	42810
1	109	lifemax_v	43384	0	0	43380
1	110	lifemax_v	43956	0	0	43960
1	111	lifemax_v	44396	0	0	44400
1	112	lifemax_v	44836	0	0	44840
1	113	lifemax_v	45276	0	0	45280
1	114	lifemax_v	45716	0	0	45720
1	115	lifemax_v	46157	0	0	46160
1	116	lifemax_v	46597	0	0	46600
1	117	lifemax_v	47037	0	0	47040
1	118	lifemax_v	47477	0	0	47480
1	119	lifemax_v	47917	0	0	47920
1	120	lifemax_v	48357	0	0	48360
1	121	lifemax_v	48840	0	0	48840
1	122	lifemax_v	49324	0	0	49320
1	123	lifemax_v	49807	0	0	49810
1	124	lifemax_v	50290	0	0	50290
1	125	lifemax_v	50774	0	0	50770
1	126	lifemax_v	51257	0	0	51260
1	127	lifemax_v	51740	0	0	51740
1	128	lifemax_v	52223	0	0	52220
1	129	lifemax_v	52707	0	0	52710
1	130	lifemax_v	53190	0	0	53190
2	1	manamax_v	270	0	0	270
2	2	manamax_v	540	0	0	540
2	3	manamax_v	810	0	0	810
2	4	manamax_v	1080	0	0	1080
2	5	manamax_v	1350	0	0	1350
2	6	manamax_v	1620	0	0	1620
2	7	manamax_v	1890	0	0	1890
2	8	manamax_v	2160	0	0	2160
2	9	manamax_v	2430	0	0	2430
2	10	manamax_v	2700	0	0	2700
2	11	manamax_v	2808	0	0	2810
2	12	manamax_v	2916	0	0	2920
2	13	manamax_v	3024	0	0	3020
2	14	manamax_v	3132	0	0	3130
2	15	manamax_v	3240	0	0	3240
2	16	manamax_v	3348	0	0	3350
2	17	manamax_v	3456	0	0	3460
2	18	manamax_v	3564	0	0	3560
2	19	manamax_v	3672	0	0	3670
2	20	manamax_v	3780	0	0	3780
2	21	manamax_v	3931	0	0	3930
2	22	manamax_v	4082	0	0	4080
2	23	manamax_v	4234	0	0	4230
2	24	manamax_v	4385	0	0	4380
2	25	manamax_v	4536	0	0	4540
2	26	manamax_v	4687	0	0	4690
2	27	manamax_v	4838	0	0	4840
2	28	manamax_v	4990	0	0	4990
2	29	manamax_v	5141	0	0	5140
2	30	manamax_v	5292	0	0	5290
2	31	manamax_v	5503	0	0	5500
2	32	manamax_v	5713	0	0	5710
2	33	manamax_v	5924	0	0	5920
2	34	manamax_v	6134	0	0	6130
2	35	manamax_v	6345	0	0	6350
2	36	manamax_v	6556	0	0	6560
2	37	manamax_v	6766	0	0	6770
2	38	manamax_v	6977	0	0	6980
2	39	manamax_v	7187	0	0	7190
2	40	manamax_v	7398	0	0	7400
2	41	manamax_v	7695	0	0	7700
2	42	manamax_v	7992	0	0	7990
2	43	manamax_v	8289	0	0	8290
2	44	manamax_v	8586	0	0	8590
2	45	manamax_v	8883	0	0	8880
2	46	manamax_v	9180	0	0	9180
2	47	manamax_v	9477	0	0	9480
2	48	manamax_v	9774	0	0	9770
2	49	manamax_v	10071	0	0	10070
2	50	manamax_v	10368	0	0	10370
2	51	manamax_v	10784	0	0	10780
2	52	manamax_v	11200	0	0	11200
2	53	manamax_v	11615	0	0	11620
2	54	manamax_v	12031	0	0	12030
2	55	manamax_v	12447	0	0	12450
2	56	manamax_v	12863	0	0	12860
2	57	manamax_v	13279	0	0	13280
2	58	manamax_v	13694	0	0	13690
2	59	manamax_v	14110	0	0	14110
2	60	manamax_v	14526	0	0	14530
2	61	manamax_v	15034	0	0	15030
2	62	manamax_v	15541	0	0	15540
2	63	manamax_v	16049	0	0	16050
2	64	manamax_v	16556	0	0	16560
2	65	manamax_v	17064	0	0	17060
2	66	manamax_v	17572	0	0	17570
2	67	manamax_v	18079	0	0	18080
2	68	manamax_v	18587	0	0	18590
2	69	manamax_v	19094	0	0	19090
2	70	manamax_v	19602	0	0	19600
2	71	manamax_v	20191	0	0	20190
2	72	manamax_v	20779	0	0	20780
2	73	manamax_v	21368	0	0	21370
2	74	manamax_v	21956	0	0	21960
2	75	manamax_v	22545	0	0	22550
2	76	manamax_v	23134	0	0	23130
2	77	manamax_v	23722	0	0	23720
2	78	manamax_v	24311	0	0	24310
2	79	manamax_v	24899	0	0	24900
2	80	manamax_v	25488	0	0	25490
2	81	manamax_v	26125	0	0	26130
2	82	manamax_v	26762	0	0	26760
2	83	manamax_v	27400	0	0	27400
2	84	manamax_v	28037	0	0	28040
2	85	manamax_v	28674	0	0	28670
2	86	manamax_v	29311	0	0	29310
2	87	manamax_v	29948	0	0	29950
2	88	manamax_v	30586	0	0	30590
2	89	manamax_v	31223	0	0	31220
2	90	manamax_v	31860	0	0	31860
2	91	manamax_v	32497	0	0	32500
2	92	manamax_v	33134	0	0	33130
2	93	manamax_v	33772	0	0	33770
2	94	manamax_v	34409	0	0	34410
2	95	manamax_v	35046	0	0	35050
2	96	manamax_v	35683	0	0	35680
2	97	manamax_v	36320	0	0	36320
2	98	manamax_v	36958	0	0	36960
2	99	manamax_v	37595	0	0	37590
2	100	manamax_v	38232	0	0	38230
2	101	manamax_v	38804	0	0	38800
2	102	manamax_v	39377	0	0	39380
2	103	manamax_v	39949	0	0	39950
2	104	manamax_v	40522	0	0	40520
2	105	manamax_v	41094	0	0	41090
2	106	manamax_v	41666	0	0	41670
2	107	manamax_v	42239	0	0	42240
2	108	manamax_v	42811	0	0	42810
2	109	manamax_v	43384	0	0	43380
2	110	manamax_v	43956	0	0	43960
2	111	manamax_v	44396	0	0	44400
2	112	manamax_v	44836	0	0	44840
2	113	manamax_v	45276	0	0	45280
2	114	manamax_v	45716	0	0	45720
2	115	manamax_v	46157	0	0	46160
2	116	manamax_v	46597	0	0	46600
2	117	manamax_v	47037	0	0	47040
2	118	manamax_v	47477	0	0	47480
2	119	manamax_v	47917	0	0	47920
2	120	manamax_v	48357	0	0	48360
2	121	manamax_v	48840	0	0	48840
2	122	manamax_v	49324	0	0	49320
2	123	manamax_v	49807	0	0	49810
2	124	manamax_v	50290	0	0	50290
2	125	manamax_v	50774	0	0	50770
2	126	manamax_v	51257	0	0	51260
2	127	manamax_v	51740	0	0	51740
2	128	manamax_v	52223	0	0	52220
2	129	manamax_v	52707	0	0	52710
2	130	manamax_v	53190	0	0	53190
3	1	metal_resist_v	68	0	0	270
3	2	metal_resist_v	135	0	0	540
3	3	metal_resist_v	203	0	0	810
3	4	metal_resist_v	270	0	0	1080
3	5	metal_resist_v	338	0	0	1350
3	6	metal_resist_v	405	0	0	1620
3	7	metal_resist_v	473	0	0	1890
3	8	metal_resist_v	540	0	0	2160
3	9	metal_resist_v	608	0	0	2430
3	10	metal_resist_v	675	0	0	2700
3	11	metal_resist_v	702	0	0	2810
3	12	metal_resist_v	729	0	0	2920
3	13	metal_resist_v	756	0	0	3020
3	14	metal_resist_v	783	0	0	3130
3	15	metal_resist_v	810	0	0	3240
3	16	metal_resist_v	837	0	0	3350
3	17	metal_resist_v	864	0	0	3460
3	18	metal_resist_v	891	0	0	3560
3	19	metal_resist_v	918	0	0	3670
3	20	metal_resist_v	945	0	0	3780
3	21	metal_resist_v	983	0	0	3930
3	22	metal_resist_v	1021	0	0	4080
3	23	metal_resist_v	1058	0	0	4230
3	24	metal_resist_v	1096	0	0	4380
3	25	metal_resist_v	1134	0	0	4540
3	26	metal_resist_v	1172	0	0	4690
3	27	metal_resist_v	1210	0	0	4840
3	28	metal_resist_v	1247	0	0	4990
3	29	metal_resist_v	1285	0	0	5140
3	30	metal_resist_v	1323	0	0	5290
3	31	metal_resist_v	1376	0	0	5500
3	32	metal_resist_v	1428	0	0	5710
3	33	metal_resist_v	1481	0	0	5920
3	34	metal_resist_v	1534	0	0	6130
3	35	metal_resist_v	1586	0	0	6350
3	36	metal_resist_v	1639	0	0	6560
3	37	metal_resist_v	1692	0	0	6770
3	38	metal_resist_v	1744	0	0	6980
3	39	metal_resist_v	1797	0	0	7190
3	40	metal_resist_v	1850	0	0	7400
3	41	metal_resist_v	1924	0	0	7700
3	42	metal_resist_v	1998	0	0	7990
3	43	metal_resist_v	2072	0	0	8290
3	44	metal_resist_v	2147	0	0	8590
3	45	metal_resist_v	2221	0	0	8880
3	46	metal_resist_v	2295	0	0	9180
3	47	metal_resist_v	2369	0	0	9480
3	48	metal_resist_v	2444	0	0	9770
3	49	metal_resist_v	2518	0	0	10070
3	50	metal_resist_v	2592	0	0	10370
3	51	metal_resist_v	2696	0	0	10780
3	52	metal_resist_v	2800	0	0	11200
3	53	metal_resist_v	2904	0	0	11620
3	54	metal_resist_v	3008	0	0	12030
3	55	metal_resist_v	3112	0	0	12450
3	56	metal_resist_v	3216	0	0	12860
3	57	metal_resist_v	3320	0	0	13280
3	58	metal_resist_v	3424	0	0	13690
3	59	metal_resist_v	3528	0	0	14110
3	60	metal_resist_v	3632	0	0	14530
3	61	metal_resist_v	3758	0	0	15030
3	62	metal_resist_v	3885	0	0	15540
3	63	metal_resist_v	4012	0	0	16050
3	64	metal_resist_v	4139	0	0	16560
3	65	metal_resist_v	4266	0	0	17060
3	66	metal_resist_v	4393	0	0	17570
3	67	metal_resist_v	4520	0	0	18080
3	68	metal_resist_v	4647	0	0	18590
3	69	metal_resist_v	4774	0	0	19090
3	70	metal_resist_v	4901	0	0	19600
3	71	metal_resist_v	5048	0	0	20190
3	72	metal_resist_v	5195	0	0	20780
3	73	metal_resist_v	5342	0	0	21370
3	74	metal_resist_v	5489	0	0	21960
3	75	metal_resist_v	5636	0	0	22550
3	76	metal_resist_v	5783	0	0	23130
3	77	metal_resist_v	5931	0	0	23720
3	78	metal_resist_v	6078	0	0	24310
3	79	metal_resist_v	6225	0	0	24900
3	80	metal_resist_v	6372	0	0	25490
3	81	metal_resist_v	6531	0	0	26130
3	82	metal_resist_v	6691	0	0	26760
3	83	metal_resist_v	6850	0	0	27400
3	84	metal_resist_v	7009	0	0	28040
3	85	metal_resist_v	7169	0	0	28670
3	86	metal_resist_v	7328	0	0	29310
3	87	metal_resist_v	7487	0	0	29950
3	88	metal_resist_v	7646	0	0	30590
3	89	metal_resist_v	7806	0	0	31220
3	90	metal_resist_v	7965	0	0	31860
3	91	metal_resist_v	8124	0	0	32500
3	92	metal_resist_v	8284	0	0	33130
3	93	metal_resist_v	8443	0	0	33770
3	94	metal_resist_v	8602	0	0	34410
3	95	metal_resist_v	8762	0	0	35050
3	96	metal_resist_v	8921	0	0	35680
3	97	metal_resist_v	9080	0	0	36320
3	98	metal_resist_v	9239	0	0	36960
3	99	metal_resist_v	9399	0	0	37590
3	100	metal_resist_v	9558	0	0	38230
3	101	metal_resist_v	9701	0	0	38800
3	102	metal_resist_v	9844	0	0	39380
3	103	metal_resist_v	9987	0	0	39950
3	104	metal_resist_v	10130	0	0	40520
3	105	metal_resist_v	10274	0	0	41090
3	106	metal_resist_v	10417	0	0	41670
3	107	metal_resist_v	10560	0	0	42240
3	108	metal_resist_v	10703	0	0	42810
3	109	metal_resist_v	10846	0	0	43380
3	110	metal_resist_v	10989	0	0	43960
3	111	metal_resist_v	11099	0	0	44400
3	112	metal_resist_v	11209	0	0	44840
3	113	metal_resist_v	11319	0	0	45280
3	114	metal_resist_v	11429	0	0	45720
3	115	metal_resist_v	11539	0	0	46160
3	116	metal_resist_v	11649	0	0	46600
3	117	metal_resist_v	11759	0	0	47040
3	118	metal_resist_v	11869	0	0	47480
3	119	metal_resist_v	11979	0	0	47920
3	120	metal_resist_v	12089	0	0	48360
3	121	metal_resist_v	12210	0	0	48840
3	122	metal_resist_v	12331	0	0	49320
3	123	metal_resist_v	12452	0	0	49810
3	124	metal_resist_v	12573	0	0	50290
3	125	metal_resist_v	12693	0	0	50770
3	126	metal_resist_v	12814	0	0	51260
3	127	metal_resist_v	12935	0	0	51740
3	128	metal_resist_v	13056	0	0	52220
3	129	metal_resist_v	13177	0	0	52710
3	130	metal_resist_v	13298	0	0	53190
4	1	wood_resist_v	68	0	0	270
4	2	wood_resist_v	135	0	0	540
4	3	wood_resist_v	203	0	0	810
4	4	wood_resist_v	270	0	0	1080
4	5	wood_resist_v	338	0	0	1350
4	6	wood_resist_v	405	0	0	1620
4	7	wood_resist_v	473	0	0	1890
4	8	wood_resist_v	540	0	0	2160
4	9	wood_resist_v	608	0	0	2430
4	10	wood_resist_v	675	0	0	2700
4	11	wood_resist_v	702	0	0	2810
4	12	wood_resist_v	729	0	0	2920
4	13	wood_resist_v	756	0	0	3020
4	14	wood_resist_v	783	0	0	3130
4	15	wood_resist_v	810	0	0	3240
4	16	wood_resist_v	837	0	0	3350
4	17	wood_resist_v	864	0	0	3460
4	18	wood_resist_v	891	0	0	3560
4	19	wood_resist_v	918	0	0	3670
4	20	wood_resist_v	945	0	0	3780
4	21	wood_resist_v	983	0	0	3930
4	22	wood_resist_v	1021	0	0	4080
4	23	wood_resist_v	1058	0	0	4230
4	24	wood_resist_v	1096	0	0	4380
4	25	wood_resist_v	1134	0	0	4540
4	26	wood_resist_v	1172	0	0	4690
4	27	wood_resist_v	1210	0	0	4840
4	28	wood_resist_v	1247	0	0	4990
4	29	wood_resist_v	1285	0	0	5140
4	30	wood_resist_v	1323	0	0	5290
4	31	wood_resist_v	1376	0	0	5500
4	32	wood_resist_v	1428	0	0	5710
4	33	wood_resist_v	1481	0	0	5920
4	34	wood_resist_v	1534	0	0	6130
4	35	wood_resist_v	1586	0	0	6350
4	36	wood_resist_v	1639	0	0	6560
4	37	wood_resist_v	1692	0	0	6770
4	38	wood_resist_v	1744	0	0	6980
4	39	wood_resist_v	1797	0	0	7190
4	40	wood_resist_v	1850	0	0	7400
4	41	wood_resist_v	1924	0	0	7700
4	42	wood_resist_v	1998	0	0	7990
4	43	wood_resist_v	2072	0	0	8290
4	44	wood_resist_v	2147	0	0	8590
4	45	wood_resist_v	2221	0	0	8880
4	46	wood_resist_v	2295	0	0	9180
4	47	wood_resist_v	2369	0	0	9480
4	48	wood_resist_v	2444	0	0	9770
4	49	wood_resist_v	2518	0	0	10070
4	50	wood_resist_v	2592	0	0	10370
4	51	wood_resist_v	2696	0	0	10780
4	52	wood_resist_v	2800	0	0	11200
4	53	wood_resist_v	2904	0	0	11620
4	54	wood_resist_v	3008	0	0	12030
4	55	wood_resist_v	3112	0	0	12450
4	56	wood_resist_v	3216	0	0	12860
4	57	wood_resist_v	3320	0	0	13280
4	58	wood_resist_v	3424	0	0	13690
4	59	wood_resist_v	3528	0	0	14110
4	60	wood_resist_v	3632	0	0	14530
4	61	wood_resist_v	3758	0	0	15030
4	62	wood_resist_v	3885	0	0	15540
4	63	wood_resist_v	4012	0	0	16050
4	64	wood_resist_v	4139	0	0	16560
4	65	wood_resist_v	4266	0	0	17060
4	66	wood_resist_v	4393	0	0	17570
4	67	wood_resist_v	4520	0	0	18080
4	68	wood_resist_v	4647	0	0	18590
4	69	wood_resist_v	4774	0	0	19090
4	70	wood_resist_v	4901	0	0	19600
4	71	wood_resist_v	5048	0	0	20190
4	72	wood_resist_v	5195	0	0	20780
4	73	wood_resist_v	5342	0	0	21370
4	74	wood_resist_v	5489	0	0	21960
4	75	wood_resist_v	5636	0	0	22550
4	76	wood_resist_v	5783	0	0	23130
4	77	wood_resist_v	5931	0	0	23720
4	78	wood_resist_v	6078	0	0	24310
4	79	wood_resist_v	6225	0	0	24900
4	80	wood_resist_v	6372	0	0	25490
4	81	wood_resist_v	6531	0	0	26130
4	82	wood_resist_v	6691	0	0	26760
4	83	wood_resist_v	6850	0	0	27400
4	84	wood_resist_v	7009	0	0	28040
4	85	wood_resist_v	7169	0	0	28670
4	86	wood_resist_v	7328	0	0	29310
4	87	wood_resist_v	7487	0	0	29950
4	88	wood_resist_v	7646	0	0	30590
4	89	wood_resist_v	7806	0	0	31220
4	90	wood_resist_v	7965	0	0	31860
4	91	wood_resist_v	8124	0	0	32500
4	92	wood_resist_v	8284	0	0	33130
4	93	wood_resist_v	8443	0	0	33770
4	94	wood_resist_v	8602	0	0	34410
4	95	wood_resist_v	8762	0	0	35050
4	96	wood_resist_v	8921	0	0	35680
4	97	wood_resist_v	9080	0	0	36320
4	98	wood_resist_v	9239	0	0	36960
4	99	wood_resist_v	9399	0	0	37590
4	100	wood_resist_v	9558	0	0	38230
4	101	wood_resist_v	9701	0	0	38800
4	102	wood_resist_v	9844	0	0	39380
4	103	wood_resist_v	9987	0	0	39950
4	104	wood_resist_v	10130	0	0	40520
4	105	wood_resist_v	10274	0	0	41090
4	106	wood_resist_v	10417	0	0	41670
4	107	wood_resist_v	10560	0	0	42240
4	108	wood_resist_v	10703	0	0	42810
4	109	wood_resist_v	10846	0	0	43380
4	110	wood_resist_v	10989	0	0	43960
4	111	wood_resist_v	11099	0	0	44400
4	112	wood_resist_v	11209	0	0	44840
4	113	wood_resist_v	11319	0	0	45280
4	114	wood_resist_v	11429	0	0	45720
4	115	wood_resist_v	11539	0	0	46160
4	116	wood_resist_v	11649	0	0	46600
4	117	wood_resist_v	11759	0	0	47040
4	118	wood_resist_v	11869	0	0	47480
4	119	wood_resist_v	11979	0	0	47920
4	120	wood_resist_v	12089	0	0	48360
4	121	wood_resist_v	12210	0	0	48840
4	122	wood_resist_v	12331	0	0	49320
4	123	wood_resist_v	12452	0	0	49810
4	124	wood_resist_v	12573	0	0	50290
4	125	wood_resist_v	12693	0	0	50770
4	126	wood_resist_v	12814	0	0	51260
4	127	wood_resist_v	12935	0	0	51740
4	128	wood_resist_v	13056	0	0	52220
4	129	wood_resist_v	13177	0	0	52710
4	130	wood_resist_v	13298	0	0	53190
5	1	water_resist_v	68	0	0	270
5	2	water_resist_v	135	0	0	540
5	3	water_resist_v	203	0	0	810
5	4	water_resist_v	270	0	0	1080
5	5	water_resist_v	338	0	0	1350
5	6	water_resist_v	405	0	0	1620
5	7	water_resist_v	473	0	0	1890
5	8	water_resist_v	540	0	0	2160
5	9	water_resist_v	608	0	0	2430
5	10	water_resist_v	675	0	0	2700
5	11	water_resist_v	702	0	0	2810
5	12	water_resist_v	729	0	0	2920
5	13	water_resist_v	756	0	0	3020
5	14	water_resist_v	783	0	0	3130
5	15	water_resist_v	810	0	0	3240
5	16	water_resist_v	837	0	0	3350
5	17	water_resist_v	864	0	0	3460
5	18	water_resist_v	891	0	0	3560
5	19	water_resist_v	918	0	0	3670
5	20	water_resist_v	945	0	0	3780
5	21	water_resist_v	983	0	0	3930
5	22	water_resist_v	1021	0	0	4080
5	23	water_resist_v	1058	0	0	4230
5	24	water_resist_v	1096	0	0	4380
5	25	water_resist_v	1134	0	0	4540
5	26	water_resist_v	1172	0	0	4690
5	27	water_resist_v	1210	0	0	4840
5	28	water_resist_v	1247	0	0	4990
5	29	water_resist_v	1285	0	0	5140
5	30	water_resist_v	1323	0	0	5290
5	31	water_resist_v	1376	0	0	5500
5	32	water_resist_v	1428	0	0	5710
5	33	water_resist_v	1481	0	0	5920
5	34	water_resist_v	1534	0	0	6130
5	35	water_resist_v	1586	0	0	6350
5	36	water_resist_v	1639	0	0	6560
5	37	water_resist_v	1692	0	0	6770
5	38	water_resist_v	1744	0	0	6980
5	39	water_resist_v	1797	0	0	7190
5	40	water_resist_v	1850	0	0	7400
5	41	water_resist_v	1924	0	0	7700
5	42	water_resist_v	1998	0	0	7990
5	43	water_resist_v	2072	0	0	8290
5	44	water_resist_v	2147	0	0	8590
5	45	water_resist_v	2221	0	0	8880
5	46	water_resist_v	2295	0	0	9180
5	47	water_resist_v	2369	0	0	9480
5	48	water_resist_v	2444	0	0	9770
5	49	water_resist_v	2518	0	0	10070
5	50	water_resist_v	2592	0	0	10370
5	51	water_resist_v	2696	0	0	10780
5	52	water_resist_v	2800	0	0	11200
5	53	water_resist_v	2904	0	0	11620
5	54	water_resist_v	3008	0	0	12030
5	55	water_resist_v	3112	0	0	12450
5	56	water_resist_v	3216	0	0	12860
5	57	water_resist_v	3320	0	0	13280
5	58	water_resist_v	3424	0	0	13690
5	59	water_resist_v	3528	0	0	14110
5	60	water_resist_v	3632	0	0	14530
5	61	water_resist_v	3758	0	0	15030
5	62	water_resist_v	3885	0	0	15540
5	63	water_resist_v	4012	0	0	16050
5	64	water_resist_v	4139	0	0	16560
5	65	water_resist_v	4266	0	0	17060
5	66	water_resist_v	4393	0	0	17570
5	67	water_resist_v	4520	0	0	18080
5	68	water_resist_v	4647	0	0	18590
5	69	water_resist_v	4774	0	0	19090
5	70	water_resist_v	4901	0	0	19600
5	71	water_resist_v	5048	0	0	20190
5	72	water_resist_v	5195	0	0	20780
5	73	water_resist_v	5342	0	0	21370
5	74	water_resist_v	5489	0	0	21960
5	75	water_resist_v	5636	0	0	22550
5	76	water_resist_v	5783	0	0	23130
5	77	water_resist_v	5931	0	0	23720
5	78	water_resist_v	6078	0	0	24310
5	79	water_resist_v	6225	0	0	24900
5	80	water_resist_v	6372	0	0	25490
5	81	water_resist_v	6531	0	0	26130
5	82	water_resist_v	6691	0	0	26760
5	83	water_resist_v	6850	0	0	27400
5	84	water_resist_v	7009	0	0	28040
5	85	water_resist_v	7169	0	0	28670
5	86	water_resist_v	7328	0	0	29310
5	87	water_resist_v	7487	0	0	29950
5	88	water_resist_v	7646	0	0	30590
5	89	water_resist_v	7806	0	0	31220
5	90	water_resist_v	7965	0	0	31860
5	91	water_resist_v	8124	0	0	32500
5	92	water_resist_v	8284	0	0	33130
5	93	water_resist_v	8443	0	0	33770
5	94	water_resist_v	8602	0	0	34410
5	95	water_resist_v	8762	0	0	35050
5	96	water_resist_v	8921	0	0	35680
5	97	water_resist_v	9080	0	0	36320
5	98	water_resist_v	9239	0	0	36960
5	99	water_resist_v	9399	0	0	37590
5	100	water_resist_v	9558	0	0	38230
5	101	water_resist_v	9701	0	0	38800
5	102	water_resist_v	9844	0	0	39380
5	103	water_resist_v	9987	0	0	39950
5	104	water_resist_v	10130	0	0	40520
5	105	water_resist_v	10274	0	0	41090
5	106	water_resist_v	10417	0	0	41670
5	107	water_resist_v	10560	0	0	42240
5	108	water_resist_v	10703	0	0	42810
5	109	water_resist_v	10846	0	0	43380
5	110	water_resist_v	10989	0	0	43960
5	111	water_resist_v	11099	0	0	44400
5	112	water_resist_v	11209	0	0	44840
5	113	water_resist_v	11319	0	0	45280
5	114	water_resist_v	11429	0	0	45720
5	115	water_resist_v	11539	0	0	46160
5	116	water_resist_v	11649	0	0	46600
5	117	water_resist_v	11759	0	0	47040
5	118	water_resist_v	11869	0	0	47480
5	119	water_resist_v	11979	0	0	47920
5	120	water_resist_v	12089	0	0	48360
5	121	water_resist_v	12210	0	0	48840
5	122	water_resist_v	12331	0	0	49320
5	123	water_resist_v	12452	0	0	49810
5	124	water_resist_v	12573	0	0	50290
5	125	water_resist_v	12693	0	0	50770
5	126	water_resist_v	12814	0	0	51260
5	127	water_resist_v	12935	0	0	51740
5	128	water_resist_v	13056	0	0	52220
5	129	water_resist_v	13177	0	0	52710
5	130	water_resist_v	13298	0	0	53190
6	1	fire_resist_v	68	0	0	270
6	2	fire_resist_v	135	0	0	540
6	3	fire_resist_v	203	0	0	810
6	4	fire_resist_v	270	0	0	1080
6	5	fire_resist_v	338	0	0	1350
6	6	fire_resist_v	405	0	0	1620
6	7	fire_resist_v	473	0	0	1890
6	8	fire_resist_v	540	0	0	2160
6	9	fire_resist_v	608	0	0	2430
6	10	fire_resist_v	675	0	0	2700
