nBatch	szType	NpcTemplateId	PosX	PosY	nCamp
8	tuzhuwunv	13021	20781	18218	2
8	tuzhuwunv	13021	19188	16061	2
8	tuzhuwunv	13021	22294	16132	2
8	tuzhuwunv	13021	20607	13638	2
8	tuzhuwunv	13021	20540	15402	2
8	tuzhuwunv	13021	21731	14559	2
8	tuzhuwunv	13021	21122	16760	2
9	tuzhuwunv	13021	22098	17362	2
9	tuzhuwunv	13021	19666	14696	2
9	tuzhuwunv	13021	19661	17385	2
9	tuzhuwunv	13021	20781	18218	2
9	tuzhuwunv	13021	19188	16061	2
9	tuzhuwunv	13021	22294	16132	2
9	tuzhuwunv	13021	20607	13638	2
9	tuzhuwunv	13021	20540	15402	2
9	tuzhuwunv	13021	21731	14559	2
9	tuzhuwunv	13021	21122	16760	2
10	miaolingshoujun	13033	22098	17362	2
10	miaolingshoujun	13033	19666	14696	2
10	miaolingshoujun	13033	19661	17385	2
10	miaolingshoujun	13033	20781	18218	2
10	miaolingshoujun	13033	19188	16061	2
10	miaolingshoujun	13033	22294	16132	2
10	miaolingshoujun	13033	20607	13638	2
10	miaolingshoujun	13033	20540	15402	2
10	miaolingshoujun	13033	21731	14559	2
10	miaolingshoujun	13033	21122	16760	2
11	miaolingshoujun	13033	22098	17362	2
11	miaolingshoujun	13033	19666	14696	2
11	miaolingshoujun	13033	19661	17385	2
11	miaolingshoujun	13033	20781	18218	2
11	miaolingshoujun	13033	19188	16061	2
11	miaolingshoujun	13033	22294	16132	2
11	miaolingshoujun	13033	20607	13638	2
11	miaolingshoujun	13033	20540	15402	2
11	miaolingshoujun	13033	21731	14559	2
11	miaolingshoujun	13033	21122	16760	2
12	miaolingshoujun	13033	22098	17362	2
12	miaolingshoujun	13033	19666	14696	2
12	miaolingshoujun	13033	19661	17385	2
12	miaolingshoujun	13033	20781	18218	2
12	miaolingshoujun	13033	19188	16061	2
12	miaolingshoujun	13033	22294	16132	2
12	miaolingshoujun	13033	20607	13638	2
12	miaolingshoujun	13033	20540	15402	2
12	miaolingshoujun	13033	21731	14559	2
12	miaolingshoujun	13033	21122	16760	2
13	miaolingshoujun	13033	22098	17362	2
13	miaolingshoujun	13033	19666	14696	2
13	miaolingshoujun	13033	19661	17385	2
13	miaolingshoujun	13033	20781	18218	2
13	miaolingshoujun	13033	19188	16061	2
13	miaolingshoujun	13033	22294	16132	2
13	miaolingshoujun	13033	20607	13638	2
13	miaolingshoujun	13033	20540	15402	2
13	miaolingshoujun	13033	21731	14559	2
13	miaolingshoujun	13033	21122	16760	2
14	miaolingshoujun	13033	22098	17362	2
14	miaolingshoujun	13033	19666	14696	2
14	miaolingshoujun	13033	19661	17385	2
14	miaolingshoujun	13033	20781	18218	2
14	miaolingshoujun	13033	19188	16061	2
14	miaolingshoujun	13033	22294	16132	2
14	miaolingshoujun	13033	20607	13638	2
14	miaolingshoujun	13033	20540	15402	2
14	miaolingshoujun	13033	21731	14559	2
14	miaolingshoujun	13033	21122	16760	2
15	miaolingshoujun	13033	22098	17362	2
15	miaolingshoujun	13033	19666	14696	2
15	miaolingshoujun	13033	19661	17385	2
15	miaolingshoujun	13033	20781	18218	2
15	miaolingshoujun	13033	19188	16061	2
15	miaolingshoujun	13033	22294	16132	2
15	miaolingshoujun	13033	20607	13638	2
15	miaolingshoujun	13033	20540	15402	2
15	miaolingshoujun	13033	21731	14559	2
15	miaolingshoujun	13033	21122	16760	2
16	miaolingshoujun	13033	22098	17362	2
16	miaolingshoujun	13033	19666	14696	2
16	miaolingshoujun	13033	19661	17385	2
16	miaolingshoujun	13033	20781	18218	2
16	miaolingshoujun	13033	19188	16061	2
16	miaolingshoujun	13033	22294	16132	2
16	miaolingshoujun	13033	20607	13638	2
16	miaolingshoujun	13033	20540	15402	2
16	miaolingshoujun	13033	21731	14559	2
16	miaolingshoujun	13033	21122	16760	2
17	miaolingshoujun	13033	22098	17362	2
17	miaolingshoujun	13033	19666	14696	2
17	miaolingshoujun	13033	19661	17385	2
17	miaolingshoujun	13033	20781	18218	2
17	miaolingshoujun	13033	19188	16061	2
17	miaolingshoujun	13033	22294	16132	2
17	miaolingshoujun	13033	20607	13638	2
17	miaolingshoujun	13033	20540	15402	2
17	miaolingshoujun	13033	21731	14559	2
17	miaolingshoujun	13033	21122	16760	2
18	miaolingshoujun	13033	22098	17362	2
18	miaolingshoujun	13033	19666	14696	2
18	miaolingshoujun	13033	19661	17385	2
18	miaolingshoujun	13033	20781	18218	2
18	miaolingshoujun	13033	19188	16061	2
18	miaolingshoujun	13033	22294	16132	2
18	miaolingshoujun	13033	20607	13638	2
18	miaolingshoujun	13033	20540	15402	2
18	miaolingshoujun	13033	21731	14559	2
18	miaolingshoujun	13033	21122	16760	2
19	miaolingshoujun	13033	22098	17362	2
19	miaolingshoujun	13033	19666	14696	2
19	miaolingshoujun	13033	19661	17385	2
19	miaolingshoujun	13033	20781	18218	2
19	miaolingshoujun	13033	19188	16061	2
19	miaolingshoujun	13033	22294	16132	2
19	miaolingshoujun	13033	20607	13638	2
19	miaolingshoujun	13033	20540	15402	2
19	miaolingshoujun	13033	21731	14559	2
19	miaolingshoujun	13033	21122	16760	2
20	miaolingshoujun	13033	22098	17362	2
20	miaolingshoujun	13033	19666	14696	2
20	miaolingshoujun	13033	19661	17385	2
20	miaolingshoujun	13033	20781	18218	2
20	miaolingshoujun	13033	19188	16061	2
20	miaolingshoujun	13033	22294	16132	2
20	miaolingshoujun	13033	20607	13638	2
20	miaolingshoujun	13033	20540	15402	2
20	miaolingshoujun	13033	21731	14559	2
20	miaolingshoujun	13033	21122	16760	2
21	miaolingshoujun	13033	22098	17362	2
21	miaolingshoujun	13033	19666	14696	2
21	miaolingshoujun	13033	19661	17385	2
21	miaolingshoujun	13033	20781	18218	2
21	miaolingshoujun	13033	19188	16061	2
21	miaolingshoujun	13033	22294	16132	2
21	miaolingshoujun	13033	20607	13638	2
21	miaolingshoujun	13033	20540	15402	2
21	miaolingshoujun	13033	21731	14559	2
21	miaolingshoujun	13033	21122	16760	2
22	miaolingshoujun	13033	22098	17362	2
22	miaolingshoujun	13033	19666	14696	2
22	miaolingshoujun	13033	19661	17385	2
22	miaolingshoujun	13033	20781	18218	2
22	miaolingshoujun	13033	19188	16061	2
22	miaolingshoujun	13033	22294	16132	2
22	miaolingshoujun	13033	20607	13638	2
22	miaolingshoujun	13033	20540	15402	2
22	miaolingshoujun	13033	21731	14559	2
22	miaolingshoujun	13033	21122	16760	2
23	miaolingshoujun	13033	22098	17362	2
23	miaolingshoujun	13033	19666	14696	2
23	miaolingshoujun	13033	19661	17385	2
23	miaolingshoujun	13033	20781	18218	2
23	miaolingshoujun	13033	19188	16061	2
23	miaolingshoujun	13033	22294	16132	2
23	miaolingshoujun	13033	20607	13638	2
23	miaolingshoujun	13033	20540	15402	2
23	miaolingshoujun	13033	21731	14559	2
23	miaolingshoujun	13033	21122	16760	2
24	miaolingshoujun	13033	22098	17362	2
24	miaolingshoujun	13033	19666	14696	2
24	miaolingshoujun	13033	19661	17385	2
24	miaolingshoujun	13033	20781	18218	2
24	miaolingshoujun	13033	19188	16061	2
24	miaolingshoujun	13033	22294	16132	2
24	miaolingshoujun	13033	20607	13638	2
24	miaolingshoujun	13033	20540	15402	2
24	miaolingshoujun	13033	21731	14559	2
24	miaolingshoujun	13033	21122	16760	2
25	miaolingshoujun	13033	22098	17362	2
25	miaolingshoujun	13033	19666	14696	2
25	miaolingshoujun	13033	19661	17385	2
25	miaolingshoujun	13033	20781	18218	2
25	miaolingshoujun	13033	19188	16061	2
25	miaolingshoujun	13033	22294	16132	2
25	miaolingshoujun	13033	20607	13638	2
25	miaolingshoujun	13033	20540	15402	2
25	miaolingshoujun	13033	21731	14559	2
25	miaolingshoujun	13033	21122	16760	2
26	miaolingshoujun	13033	22098	17362	2
26	miaolingshoujun	13033	19666	14696	2
26	miaolingshoujun	13033	19661	17385	2
26	miaolingshoujun	13033	20781	18218	2
26	miaolingshoujun	13033	19188	16061	2
26	miaolingshoujun	13033	22294	16132	2
26	miaolingshoujun	13033	20607	13638	2
26	miaolingshoujun	13033	20540	15402	2
26	miaolingshoujun	13033	21731	14559	2
26	miaolingshoujun	13033	21122	16760	2
27	miaolingshoujun	13033	22098	17362	2
27	miaolingshoujun	13033	19666	14696	2
27	miaolingshoujun	13033	19661	17385	2
27	miaolingshoujun	13033	20781	18218	2
27	miaolingshoujun	13033	19188	16061	2
27	miaolingshoujun	13033	22294	16132	2
27	miaolingshoujun	13033	20607	13638	2
27	miaolingshoujun	13033	20540	15402	2
27	miaolingshoujun	13033	21731	14559	2
27	miaolingshoujun	13033	21122	16760	2
28	miaolingshoujun	13033	22098	17362	2
28	miaolingshoujun	13033	19666	14696	2
28	miaolingshoujun	13033	19661	17385	2
28	miaolingshoujun	13033	20781	18218	2
28	miaolingshoujun	13033	19188	16061	2
28	miaolingshoujun	13033	22294	16132	2
28	miaolingshoujun	13033	20607	13638	2
28	miaolingshoujun	13033	20540	15402	2
28	miaolingshoujun	13033	21731	14559	2
28	miaolingshoujun	13033	21122	16760	2
29	miaolingshoujun	13033	22098	17362	2
29	miaolingshoujun	13033	19666	14696	2
29	miaolingshoujun	13033	19661	17385	2
29	miaolingshoujun	13033	20781	18218	2
29	miaolingshoujun	13033	19188	16061	2
29	miaolingshoujun	13033	22294	16132	2
29	miaolingshoujun	13033	20607	13638	2
29	miaolingshoujun	13033	20540	15402	2
29	miaolingshoujun	13033	21731	14559	2
29	miaolingshoujun	13033	21122	16760	2
30	miaolingshoujun	13033	22098	17362	2
30	miaolingshoujun	13033	19666	14696	2
30	miaolingshoujun	13033	19661	17385	2
30	miaolingshoujun	13033	20781	18218	2
30	miaolingshoujun	13033	19188	16061	2
30	miaolingshoujun	13033	22294	16132	2
30	miaolingshoujun	13033	20607	13638	2
30	miaolingshoujun	13033	20540	15402	2
30	miaolingshoujun	13033	21731	14559	2
30	miaolingshoujun	13033	21122	16760	2
31	miaolingshoujun	13033	22098	17362	2
31	miaolingshoujun	13033	19666	14696	2
31	miaolingshoujun	13033	19661	17385	2
31	miaolingshoujun	13033	20781	18218	2
31	miaolingshoujun	13033	19188	16061	2
31	miaolingshoujun	13033	22294	16132	2
31	miaolingshoujun	13033	20607	13638	2
31	miaolingshoujun	13033	20540	15402	2
31	miaolingshoujun	13033	21731	14559	2
31	miaolingshoujun	13033	21122	16760	2
32	miaolingshoujun	13033	22098	17362	2
32	miaolingshoujun	13033	19666	14696	2
32	miaolingshoujun	13033	19661	17385	2
32	miaolingshoujun	13033	20781	18218	2
32	miaolingshoujun	13033	19188	16061	2
32	miaolingshoujun	13033	22294	16132	2
32	miaolingshoujun	13033	20607	13638	2
32	miaolingshoujun	13033	20540	15402	2
32	miaolingshoujun	13033	21731	14559	2
32	miaolingshoujun	13033	21122	16760	2
33	miaolingshoujun	13033	22098	17362	2
33	miaolingshoujun	13033	19666	14696	2
33	miaolingshoujun	13033	19661	17385	2
33	miaolingshoujun	13033	20781	18218	2
33	miaolingshoujun	13033	19188	16061	2
33	miaolingshoujun	13033	22294	16132	2
33	miaolingshoujun	13033	20607	13638	2
33	miaolingshoujun	13033	20540	15402	2
33	miaolingshoujun	13033	21731	14559	2
33	miaolingshoujun	13033	21122	16760	2
34	miaolingshoujun	13033	22098	17362	2
34	miaolingshoujun	13033	19666	14696	2
34	miaolingshoujun	13033	19661	17385	2
34	miaolingshoujun	13033	20781	18218	2
34	miaolingshoujun	13033	19188	16061	2
34	miaolingshoujun	13033	22294	16132	2
34	miaolingshoujun	13033	20607	13638	2
34	miaolingshoujun	13033	20540	15402	2
34	miaolingshoujun	13033	21731	14559	2
34	miaolingshoujun	13033	21122	16760	2
35	miaolingshoujun	13033	22098	17362	2
35	miaolingshoujun	13033	19666	14696	2
35	miaolingshoujun	13033	19661	17385	2
35	miaolingshoujun	13033	20781	18218	2
35	miaolingshoujun	13033	19188	16061	2
35	miaolingshoujun	13033	22294	16132	2
35	miaolingshoujun	13033	20607	13638	2
35	miaolingshoujun	13033	20540	15402	2
35	miaolingshoujun	13033	21731	14559	2
35	miaolingshoujun	13033	21122	16760	2
36	miaolingshoujun	13033	22098	17362	2
36	miaolingshoujun	13033	19666	14696	2
36	miaolingshoujun	13033	19661	17385	2
36	miaolingshoujun	13033	20781	18218	2
36	miaolingshoujun	13033	19188	16061	2
36	miaolingshoujun	13033	22294	16132	2
36	miaolingshoujun	13033	20607	13638	2
36	miaolingshoujun	13033	20540	15402	2
36	miaolingshoujun	13033	21731	14559	2
36	miaolingshoujun	13033	21122	16760	2
37	miaolingshoujun	13033	22098	17362	2
37	miaolingshoujun	13033	19666	14696	2
37	miaolingshoujun	13033	19661	17385	2
37	miaolingshoujun	13033	20781	18218	2
37	miaolingshoujun	13033	19188	16061	2
37	miaolingshoujun	13033	22294	16132	2
37	miaolingshoujun	13033	20607	13638	2
37	miaolingshoujun	13033	20540	15402	2
37	miaolingshoujun	13033	21731	14559	2
37	miaolingshoujun	13033	21122	16760	2
38	miaolingshoujun	13033	22098	17362	2
38	miaolingshoujun	13033	19666	14696	2
38	miaolingshoujun	13033	19661	17385	2
38	miaolingshoujun	13033	20781	18218	2
38	miaolingshoujun	13033	19188	16061	2
38	miaolingshoujun	13033	22294	16132	2
38	miaolingshoujun	13033	20607	13638	2
38	miaolingshoujun	13033	20540	15402	2
38	miaolingshoujun	13033	21731	14559	2
38	miaolingshoujun	13033	21122	16760	2
39	miaolingshoujun	13033	22098	17362	2
39	miaolingshoujun	13033	19666	14696	2
39	miaolingshoujun	13033	19661	17385	2
39	miaolingshoujun	13033	20781	18218	2
39	miaolingshoujun	13033	19188	16061	2
39	miaolingshoujun	13033	22294	16132	2
39	miaolingshoujun	13033	20607	13638	2
39	miaolingshoujun	13033	20540	15402	2
39	miaolingshoujun	13033	21731	14559	2
39	miaolingshoujun	13033	21122	16760	2
40	miaolingshoujun	13033	22098	17362	2
40	miaolingshoujun	13033	19666	14696	2
40	miaolingshoujun	13033	19661	17385	2
40	miaolingshoujun	13033	20781	18218	2
40	miaolingshoujun	13033	19188	16061	2
40	miaolingshoujun	13033	22294	16132	2
40	miaolingshoujun	13033	20607	13638	2
40	miaolingshoujun	13033	20540	15402	2
40	miaolingshoujun	13033	21731	14559	2
40	miaolingshoujun	13033	21122	16760	2
41	miaolingshoujun	13033	22098	17362	2
41	miaolingshoujun	13033	19666	14696	2
41	miaolingshoujun	13033	19661	17385	2
41	miaolingshoujun	13033	20781	18218	2
41	miaolingshoujun	13033	19188	16061	2
41	miaolingshoujun	13033	22294	16132	2
41	miaolingshoujun	13033	20607	13638	2
41	miaolingshoujun	13033	20540	15402	2
41	miaolingshoujun	13033	21731	14559	2
41	miaolingshoujun	13033	21122	16760	2
42	miaolingshoujun	13033	22098	17362	2
42	miaolingshoujun	13033	19666	14696	2
42	miaolingshoujun	13033	19661	17385	2
42	miaolingshoujun	13033	20781	18218	2
42	miaolingshoujun	13033	19188	16061	2
42	miaolingshoujun	13033	22294	16132	2
42	miaolingshoujun	13033	20607	13638	2
42	miaolingshoujun	13033	20540	15402	2
42	miaolingshoujun	13033	21731	14559	2
42	miaolingshoujun	13033	21122	16760	2
43	miaolingshoujun	13033	22098	17362	2
43	miaolingshoujun	13033	19666	14696	2
43	miaolingshoujun	13033	19661	17385	2
43	miaolingshoujun	13033	20781	18218	2
43	miaolingshoujun	13033	19188	16061	2
43	miaolingshoujun	13033	22294	16132	2
43	miaolingshoujun	13033	20607	13638	2
43	miaolingshoujun	13033	20540	15402	2
43	miaolingshoujun	13033	21731	14559	2
43	miaolingshoujun	13033	21122	16760	2
44	miaolingshoujun	13033	22098	17362	2
44	miaolingshoujun	13033	19666	14696	2
44	miaolingshoujun	13033	19661	17385	2
44	miaolingshoujun	13033	20781	18218	2
44	miaolingshoujun	13033	19188	16061	2
44	miaolingshoujun	13033	22294	16132	2
44	miaolingshoujun	13033	20607	13638	2
44	miaolingshoujun	13033	20540	15402	2
44	miaolingshoujun	13033	21731	14559	2
44	miaolingshoujun	13033	21122	16760	2
45	miaolingshoujun	13033	22098	17362	2
45	miaolingshoujun	13033	19666	14696	2
45	miaolingshoujun	13033	19661	17385	2
45	miaolingshoujun	13033	20781	18218	2
45	miaolingshoujun	13033	19188	16061	2
45	miaolingshoujun	13033	22294	16132	2
45	miaolingshoujun	13033	20607	13638	2
45	miaolingshoujun	13033	20540	15402	2
45	miaolingshoujun	13033	21731	14559	2
45	miaolingshoujun	13033	21122	16760	2
46	miaolingshoujun	13033	22098	17362	2
46	miaolingshoujun	13033	19666	14696	2
46	miaolingshoujun	13033	19661	17385	2
46	miaolingshoujun	13033	20781	18218	2
46	miaolingshoujun	13033	19188	16061	2
46	miaolingshoujun	13033	22294	16132	2
46	miaolingshoujun	13033	20607	13638	2
46	miaolingshoujun	13033	20540	15402	2
46	miaolingshoujun	13033	21731	14559	2
46	miaolingshoujun	13033	21122	16760	2
47	miaolingshoujun	13033	22098	17362	2
47	miaolingshoujun	13033	19666	14696	2
47	miaolingshoujun	13033	19661	17385	2
47	miaolingshoujun	13033	20781	18218	2
47	miaolingshoujun	13033	19188	16061	2
47	miaolingshoujun	13033	22294	16132	2
47	miaolingshoujun	13033	20607	13638	2
47	miaolingshoujun	13033	20540	15402	2
47	miaolingshoujun	13033	21731	14559	2
47	miaolingshoujun	13033	21122	16760	2
48	miaolingshoujun	13033	22098	17362	2
48	miaolingshoujun	13033	19666	14696	2
48	miaolingshoujun	13033	19661	17385	2
48	miaolingshoujun	13033	20781	18218	2
48	miaolingshoujun	13033	19188	16061	2
48	miaolingshoujun	13033	22294	16132	2
48	miaolingshoujun	13033	20607	13638	2
48	miaolingshoujun	13033	20540	15402	2
48	miaolingshoujun	13033	21731	14559	2
48	miaolingshoujun	13033	21122	16760	2
49	miaolingshoujun	13033	22098	17362	2
49	miaolingshoujun	13033	19666	14696	2
49	miaolingshoujun	13033	19661	17385	2
49	miaolingshoujun	13033	20781	18218	2
49	miaolingshoujun	13033	19188	16061	2
49	miaolingshoujun	13033	22294	16132	2
49	miaolingshoujun	13033	20607	13638	2
49	miaolingshoujun	13033	20540	15402	2
49	miaolingshoujun	13033	21731	14559	2
49	miaolingshoujun	13033	21122	16760	2
50	miaolingshoujun	13033	22098	17362	2
50	miaolingshoujun	13033	19666	14696	2
50	miaolingshoujun	13033	19661	17385	2
50	miaolingshoujun	13033	20781	18218	2
50	miaolingshoujun	13033	19188	16061	2
50	miaolingshoujun	13033	22294	16132	2
50	miaolingshoujun	13033	20607	13638	2
50	miaolingshoujun	13033	20540	15402	2
50	miaolingshoujun	13033	21731	14559	2
50	miaolingshoujun	13033	21122	16760	2
51	miaolingshoujun	13033	22098	17362	2
51	miaolingshoujun	13033	19666	14696	2
51	miaolingshoujun	13033	19661	17385	2
51	miaolingshoujun	13033	20781	18218	2
51	miaolingshoujun	13033	19188	16061	2
51	miaolingshoujun	13033	22294	16132	2
51	miaolingshoujun	13033	20607	13638	2
51	miaolingshoujun	13033	20540	15402	2
51	miaolingshoujun	13033	21731	14559	2
51	miaolingshoujun	13033	21122	16760	2
52	miaolingshoujun	13033	22098	17362	2
52	miaolingshoujun	13033	19666	14696	2
52	miaolingshoujun	13033	19661	17385	2
52	miaolingshoujun	13033	20781	18218	2
52	miaolingshoujun	13033	19188	16061	2
52	miaolingshoujun	13033	22294	16132	2
52	miaolingshoujun	13033	20607	13638	2
52	miaolingshoujun	13033	20540	15402	2
52	miaolingshoujun	13033	21731	14559	2
52	miaolingshoujun	13033	21122	16760	2
53	miaolingshoujun	13033	22098	17362	2
53	miaolingshoujun	13033	19666	14696	2
53	miaolingshoujun	13033	19661	17385	2
53	miaolingshoujun	13033	20781	18218	2
53	miaolingshoujun	13033	19188	16061	2
53	miaolingshoujun	13033	22294	16132	2
53	miaolingshoujun	13033	20607	13638	2
53	miaolingshoujun	13033	20540	15402	2
53	miaolingshoujun	13033	21731	14559	2
53	miaolingshoujun	13033	21122	16760	2
54	miaolingshoujun	13033	22098	17362	2
54	miaolingshoujun	13033	19666	14696	2
54	miaolingshoujun	13033	19661	17385	2
54	miaolingshoujun	13033	20781	18218	2
54	miaolingshoujun	13033	19188	16061	2
54	miaolingshoujun	13033	22294	16132	2
54	miaolingshoujun	13033	20607	13638	2
54	miaolingshoujun	13033	20540	15402	2
54	miaolingshoujun	13033	21731	14559	2
54	miaolingshoujun	13033	21122	16760	2
55	miaolingshoujun	13033	22098	17362	2
55	miaolingshoujun	13033	19666	14696	2
55	miaolingshoujun	13033	19661	17385	2
55	miaolingshoujun	13033	20781	18218	2
55	miaolingshoujun	13033	19188	16061	2
55	miaolingshoujun	13033	22294	16132	2
55	miaolingshoujun	13033	20607	13638	2
55	miaolingshoujun	13033	20540	15402	2
55	miaolingshoujun	13033	21731	14559	2
55	miaolingshoujun	13033	21122	16760	2
56	miaolingshoujun	13033	22098	17362	2
56	miaolingshoujun	13033	19666	14696	2
56	miaolingshoujun	13033	19661	17385	2
56	miaolingshoujun	13033	20781	18218	2
56	miaolingshoujun	13033	19188	16061	2
56	miaolingshoujun	13033	22294	16132	2
56	miaolingshoujun	13033	20607	13638	2
56	miaolingshoujun	13033	20540	15402	2
56	miaolingshoujun	13033	21731	14559	2
56	miaolingshoujun	13033	21122	16760	2
57	miaolingshoujun	13033	22098	17362	2
57	miaolingshoujun	13033	19666	14696	2
57	miaolingshoujun	13033	19661	17385	2
57	miaolingshoujun	13033	20781	18218	2
57	miaolingshoujun	13033	19188	16061	2
57	miaolingshoujun	13033	22294	16132	2
57	miaolingshoujun	13033	20607	13638	2
57	miaolingshoujun	13033	20540	15402	2
57	miaolingshoujun	13033	21731	14559	2
57	miaolingshoujun	13033	21122	16760	2
58	miaolingshoujun	13033	22098	17362	2
58	miaolingshoujun	13033	19666	14696	2
58	miaolingshoujun	13033	19661	17385	2
58	miaolingshoujun	13033	20781	18218	2
58	miaolingshoujun	13033	19188	16061	2
58	miaolingshoujun	13033	22294	16132	2
58	miaolingshoujun	13033	20607	13638	2
58	miaolingshoujun	13033	20540	15402	2
58	miaolingshoujun	13033	21731	14559	2
58	miaolingshoujun	13033	21122	16760	2
59	miaolingshoujun	13033	22098	17362	2
59	miaolingshoujun	13033	19666	14696	2
59	miaolingshoujun	13033	19661	17385	2
59	miaolingshoujun	13033	20781	18218	2
59	miaolingshoujun	13033	19188	16061	2
59	miaolingshoujun	13033	22294	16132	2
59	miaolingshoujun	13033	20607	13638	2
59	miaolingshoujun	13033	20540	15402	2
59	miaolingshoujun	13033	21731	14559	2
59	miaolingshoujun	13033	21122	16760	2
60	miaolingshoujun	13033	22098	17362	2
60	miaolingshoujun	13033	19666	14696	2
60	miaolingshoujun	13033	19661	17385	2
60	miaolingshoujun	13033	20781	18218	2
60	miaolingshoujun	13033	19188	16061	2
60	miaolingshoujun	13033	22294	16132	2
60	miaolingshoujun	13033	20607	13638	2
60	miaolingshoujun	13033	20540	15402	2
60	miaolingshoujun	13033	21731	14559	2
60	miaolingshoujun	13033	21122	16760	2
61	miaolingshoujun	13033	22098	17362	2
61	miaolingshoujun	13033	19666	14696	2
61	miaolingshoujun	13033	19661	17385	2
61	miaolingshoujun	13033	20781	18218	2
61	miaolingshoujun	13033	19188	16061	2
61	miaolingshoujun	13033	22294	16132	2
61	miaolingshoujun	13033	20607	13638	2
61	miaolingshoujun	13033	20540	15402	2
61	miaolingshoujun	13033	21731	14559	2
61	miaolingshoujun	13033	21122	16760	2
62	miaolingshoujun	13033	22098	17362	2
62	miaolingshoujun	13033	19666	14696	2
62	miaolingshoujun	13033	19661	17385	2
62	miaolingshoujun	13033	20781	18218	2
62	miaolingshoujun	13033	19188	16061	2
62	miaolingshoujun	13033	22294	16132	2
62	miaolingshoujun	13033	20607	13638	2
62	miaolingshoujun	13033	20540	15402	2
62	miaolingshoujun	13033	21731	14559	2
62	miaolingshoujun	13033	21122	16760	2
63	miaolingshoujun	13033	22098	17362	2
63	miaolingshoujun	13033	19666	14696	2
63	miaolingshoujun	13033	19661	17385	2
63	miaolingshoujun	13033	20781	18218	2
63	miaolingshoujun	13033	19188	16061	2
63	miaolingshoujun	13033	22294	16132	2
63	miaolingshoujun	13033	20607	13638	2
63	miaolingshoujun	13033	20540	15402	2
63	miaolingshoujun	13033	21731	14559	2
63	miaolingshoujun	13033	21122	16760	2
64	miaolingshoujun	13033	22098	17362	2
64	miaolingshoujun	13033	19666	14696	2
64	miaolingshoujun	13033	19661	17385	2
64	miaolingshoujun	13033	20781	18218	2
64	miaolingshoujun	13033	19188	16061	2
64	miaolingshoujun	13033	22294	16132	2
