nBatch	szType	NpcTemplateId	PosX	PosY	nCamp
19	huanghu	13009	20607	13638	2
19	huanghu	13009	20540	15402	2
19	huanghu	13009	21731	14559	2
19	huanghu	13009	21122	16760	2
20	huanghu	13009	22098	17362	2
20	huanghu	13009	19666	14696	2
20	huanghu	13009	19661	17385	2
20	huanghu	13009	20781	18218	2
20	huanghu	13009	19188	16061	2
20	huanghu	13009	22294	16132	2
20	huanghu	13009	20607	13638	2
20	huanghu	13009	20540	15402	2
20	huanghu	13009	21731	14559	2
20	huanghu	13009	21122	16760	2
21	huanghu	13009	22098	17362	2
21	huanghu	13009	19666	14696	2
21	huanghu	13009	19661	17385	2
21	huanghu	13009	20781	18218	2
21	huanghu	13009	19188	16061	2
21	huanghu	13009	22294	16132	2
21	huanghu	13009	20607	13638	2
21	huanghu	13009	20540	15402	2
21	huanghu	13009	21731	14559	2
21	huanghu	13009	21122	16760	2
22	huanghu	13009	22098	17362	2
22	huanghu	13009	19666	14696	2
22	huanghu	13009	19661	17385	2
22	huanghu	13009	20781	18218	2
22	huanghu	13009	19188	16061	2
22	huanghu	13009	22294	16132	2
22	huanghu	13009	20607	13638	2
22	huanghu	13009	20540	15402	2
22	huanghu	13009	21731	14559	2
22	huanghu	13009	21122	16760	2
23	huanghu	13009	22098	17362	2
23	huanghu	13009	19666	14696	2
23	huanghu	13009	19661	17385	2
23	huanghu	13009	20781	18218	2
23	huanghu	13009	19188	16061	2
23	huanghu	13009	22294	16132	2
23	huanghu	13009	20607	13638	2
23	huanghu	13009	20540	15402	2
23	huanghu	13009	21731	14559	2
23	huanghu	13009	21122	16760	2
24	huanghu	13009	22098	17362	2
24	huanghu	13009	19666	14696	2
24	huanghu	13009	19661	17385	2
24	huanghu	13009	20781	18218	2
24	huanghu	13009	19188	16061	2
24	huanghu	13009	22294	16132	2
24	huanghu	13009	20607	13638	2
24	huanghu	13009	20540	15402	2
24	huanghu	13009	21731	14559	2
24	huanghu	13009	21122	16760	2
25	huanghu	13009	22098	17362	2
25	huanghu	13009	19666	14696	2
25	huanghu	13009	19661	17385	2
25	huanghu	13009	20781	18218	2
25	huanghu	13009	19188	16061	2
25	huanghu	13009	22294	16132	2
25	huanghu	13009	20607	13638	2
25	huanghu	13009	20540	15402	2
25	huanghu	13009	21731	14559	2
25	huanghu	13009	21122	16760	2
26	huanghu	13009	22098	17362	2
26	huanghu	13009	19666	14696	2
26	huanghu	13009	19661	17385	2
26	huanghu	13009	20781	18218	2
26	huanghu	13009	19188	16061	2
26	huanghu	13009	22294	16132	2
26	huanghu	13009	20607	13638	2
26	huanghu	13009	20540	15402	2
26	huanghu	13009	21731	14559	2
26	huanghu	13009	21122	16760	2
27	huanghu	13009	22098	17362	2
27	huanghu	13009	19666	14696	2
27	huanghu	13009	19661	17385	2
27	huanghu	13009	20781	18218	2
27	huanghu	13009	19188	16061	2
27	huanghu	13009	22294	16132	2
27	huanghu	13009	20607	13638	2
27	huanghu	13009	20540	15402	2
27	huanghu	13009	21731	14559	2
27	huanghu	13009	21122	16760	2
28	huanghu	13009	22098	17362	2
28	huanghu	13009	19666	14696	2
28	huanghu	13009	19661	17385	2
28	huanghu	13009	20781	18218	2
28	huanghu	13009	19188	16061	2
28	huanghu	13009	22294	16132	2
28	huanghu	13009	20607	13638	2
28	huanghu	13009	20540	15402	2
28	huanghu	13009	21731	14559	2
28	huanghu	13009	21122	16760	2
29	huanghu	13009	22098	17362	2
29	huanghu	13009	19666	14696	2
29	huanghu	13009	19661	17385	2
29	huanghu	13009	20781	18218	2
29	huanghu	13009	19188	16061	2
29	huanghu	13009	22294	16132	2
29	huanghu	13009	20607	13638	2
29	huanghu	13009	20540	15402	2
29	huanghu	13009	21731	14559	2
29	huanghu	13009	21122	16760	2
30	huanghu	13009	22098	17362	2
30	huanghu	13009	19666	14696	2
30	huanghu	13009	19661	17385	2
30	huanghu	13009	20781	18218	2
30	huanghu	13009	19188	16061	2
30	huanghu	13009	22294	16132	2
30	huanghu	13009	20607	13638	2
30	huanghu	13009	20540	15402	2
30	huanghu	13009	21731	14559	2
30	huanghu	13009	21122	16760	2
31	huanghu	13009	22098	17362	2
31	huanghu	13009	19666	14696	2
31	huanghu	13009	19661	17385	2
31	huanghu	13009	20781	18218	2
31	huanghu	13009	19188	16061	2
31	huanghu	13009	22294	16132	2
31	huanghu	13009	20607	13638	2
31	huanghu	13009	20540	15402	2
31	huanghu	13009	21731	14559	2
31	huanghu	13009	21122	16760	2
32	huanghu	13009	22098	17362	2
32	huanghu	13009	19666	14696	2
32	huanghu	13009	19661	17385	2
32	huanghu	13009	20781	18218	2
32	huanghu	13009	19188	16061	2
32	huanghu	13009	22294	16132	2
32	huanghu	13009	20607	13638	2
32	huanghu	13009	20540	15402	2
32	huanghu	13009	21731	14559	2
32	huanghu	13009	21122	16760	2
33	huanghu	13009	22098	17362	2
33	huanghu	13009	19666	14696	2
33	huanghu	13009	19661	17385	2
33	huanghu	13009	20781	18218	2
33	huanghu	13009	19188	16061	2
33	huanghu	13009	22294	16132	2
33	huanghu	13009	20607	13638	2
33	huanghu	13009	20540	15402	2
33	huanghu	13009	21731	14559	2
33	huanghu	13009	21122	16760	2
34	huanghu	13009	22098	17362	2
34	huanghu	13009	19666	14696	2
34	huanghu	13009	19661	17385	2
34	huanghu	13009	20781	18218	2
34	huanghu	13009	19188	16061	2
34	huanghu	13009	22294	16132	2
34	huanghu	13009	20607	13638	2
34	huanghu	13009	20540	15402	2
34	huanghu	13009	21731	14559	2
34	huanghu	13009	21122	16760	2
35	huanghu	13009	22098	17362	2
35	huanghu	13009	19666	14696	2
35	huanghu	13009	19661	17385	2
35	huanghu	13009	20781	18218	2
35	huanghu	13009	19188	16061	2
35	huanghu	13009	22294	16132	2
35	huanghu	13009	20607	13638	2
35	huanghu	13009	20540	15402	2
35	huanghu	13009	21731	14559	2
35	huanghu	13009	21122	16760	2
36	huanghu	13009	22098	17362	2
36	huanghu	13009	19666	14696	2
36	huanghu	13009	19661	17385	2
36	huanghu	13009	20781	18218	2
36	huanghu	13009	19188	16061	2
36	huanghu	13009	22294	16132	2
36	huanghu	13009	20607	13638	2
36	huanghu	13009	20540	15402	2
36	huanghu	13009	21731	14559	2
36	huanghu	13009	21122	16760	2
37	huanghu	13009	22098	17362	2
37	huanghu	13009	19666	14696	2
37	huanghu	13009	19661	17385	2
37	huanghu	13009	20781	18218	2
37	huanghu	13009	19188	16061	2
37	huanghu	13009	22294	16132	2
37	huanghu	13009	20607	13638	2
37	huanghu	13009	20540	15402	2
37	huanghu	13009	21731	14559	2
37	huanghu	13009	21122	16760	2
38	huanghu	13009	22098	17362	2
38	huanghu	13009	19666	14696	2
38	huanghu	13009	19661	17385	2
38	huanghu	13009	20781	18218	2
38	huanghu	13009	19188	16061	2
38	huanghu	13009	22294	16132	2
38	huanghu	13009	20607	13638	2
38	huanghu	13009	20540	15402	2
38	huanghu	13009	21731	14559	2
38	huanghu	13009	21122	16760	2
39	huanghu	13009	22098	17362	2
39	huanghu	13009	19666	14696	2
39	huanghu	13009	19661	17385	2
39	huanghu	13009	20781	18218	2
39	huanghu	13009	19188	16061	2
39	huanghu	13009	22294	16132	2
39	huanghu	13009	20607	13638	2
39	huanghu	13009	20540	15402	2
39	huanghu	13009	21731	14559	2
39	huanghu	13009	21122	16760	2
40	huanghu	13009	22098	17362	2
40	huanghu	13009	19666	14696	2
40	huanghu	13009	19661	17385	2
40	huanghu	13009	20781	18218	2
40	huanghu	13009	19188	16061	2
40	huanghu	13009	22294	16132	2
40	huanghu	13009	20607	13638	2
40	huanghu	13009	20540	15402	2
40	huanghu	13009	21731	14559	2
40	huanghu	13009	21122	16760	2
41	huanghu	13009	22098	17362	2
41	huanghu	13009	19666	14696	2
41	huanghu	13009	19661	17385	2
41	huanghu	13009	20781	18218	2
41	huanghu	13009	19188	16061	2
41	huanghu	13009	22294	16132	2
41	huanghu	13009	20607	13638	2
41	huanghu	13009	20540	15402	2
41	huanghu	13009	21731	14559	2
41	huanghu	13009	21122	16760	2
42	huanghu	13009	22098	17362	2
42	huanghu	13009	19666	14696	2
42	huanghu	13009	19661	17385	2
42	huanghu	13009	20781	18218	2
42	huanghu	13009	19188	16061	2
42	huanghu	13009	22294	16132	2
42	huanghu	13009	20607	13638	2
42	huanghu	13009	20540	15402	2
42	huanghu	13009	21731	14559	2
42	huanghu	13009	21122	16760	2
43	huanghu	13009	22098	17362	2
43	huanghu	13009	19666	14696	2
43	huanghu	13009	19661	17385	2
43	huanghu	13009	20781	18218	2
43	huanghu	13009	19188	16061	2
43	huanghu	13009	22294	16132	2
43	huanghu	13009	20607	13638	2
43	huanghu	13009	20540	15402	2
43	huanghu	13009	21731	14559	2
43	huanghu	13009	21122	16760	2
44	huanghu	13009	22098	17362	2
44	huanghu	13009	19666	14696	2
44	huanghu	13009	19661	17385	2
44	huanghu	13009	20781	18218	2
44	huanghu	13009	19188	16061	2
44	huanghu	13009	22294	16132	2
44	huanghu	13009	20607	13638	2
44	huanghu	13009	20540	15402	2
44	huanghu	13009	21731	14559	2
44	huanghu	13009	21122	16760	2
45	huanghu	13009	22098	17362	2
45	huanghu	13009	19666	14696	2
45	huanghu	13009	19661	17385	2
45	huanghu	13009	20781	18218	2
45	huanghu	13009	19188	16061	2
45	huanghu	13009	22294	16132	2
45	huanghu	13009	20607	13638	2
45	huanghu	13009	20540	15402	2
45	huanghu	13009	21731	14559	2
45	huanghu	13009	21122	16760	2
46	huanghu	13009	22098	17362	2
46	huanghu	13009	19666	14696	2
46	huanghu	13009	19661	17385	2
46	huanghu	13009	20781	18218	2
46	huanghu	13009	19188	16061	2
46	huanghu	13009	22294	16132	2
46	huanghu	13009	20607	13638	2
46	huanghu	13009	20540	15402	2
46	huanghu	13009	21731	14559	2
46	huanghu	13009	21122	16760	2
47	huanghu	13009	22098	17362	2
47	huanghu	13009	19666	14696	2
47	huanghu	13009	19661	17385	2
47	huanghu	13009	20781	18218	2
47	huanghu	13009	19188	16061	2
47	huanghu	13009	22294	16132	2
47	huanghu	13009	20607	13638	2
47	huanghu	13009	20540	15402	2
47	huanghu	13009	21731	14559	2
47	huanghu	13009	21122	16760	2
48	huanghu	13009	22098	17362	2
48	huanghu	13009	19666	14696	2
48	huanghu	13009	19661	17385	2
48	huanghu	13009	20781	18218	2
48	huanghu	13009	19188	16061	2
48	huanghu	13009	22294	16132	2
48	huanghu	13009	20607	13638	2
48	huanghu	13009	20540	15402	2
48	huanghu	13009	21731	14559	2
48	huanghu	13009	21122	16760	2
49	huanghu	13009	22098	17362	2
49	huanghu	13009	19666	14696	2
49	huanghu	13009	19661	17385	2
49	huanghu	13009	20781	18218	2
49	huanghu	13009	19188	16061	2
49	huanghu	13009	22294	16132	2
49	huanghu	13009	20607	13638	2
49	huanghu	13009	20540	15402	2
49	huanghu	13009	21731	14559	2
49	huanghu	13009	21122	16760	2
50	huanghu	13009	22098	17362	2
50	huanghu	13009	19666	14696	2
50	huanghu	13009	19661	17385	2
50	huanghu	13009	20781	18218	2
50	huanghu	13009	19188	16061	2
50	huanghu	13009	22294	16132	2
50	huanghu	13009	20607	13638	2
50	huanghu	13009	20540	15402	2
50	huanghu	13009	21731	14559	2
50	huanghu	13009	21122	16760	2
51	huanghu	13009	22098	17362	2
51	huanghu	13009	19666	14696	2
51	huanghu	13009	19661	17385	2
51	huanghu	13009	20781	18218	2
51	huanghu	13009	19188	16061	2
51	huanghu	13009	22294	16132	2
51	huanghu	13009	20607	13638	2
51	huanghu	13009	20540	15402	2
51	huanghu	13009	21731	14559	2
51	huanghu	13009	21122	16760	2
52	huanghu	13009	22098	17362	2
52	huanghu	13009	19666	14696	2
52	huanghu	13009	19661	17385	2
52	huanghu	13009	20781	18218	2
52	huanghu	13009	19188	16061	2
52	huanghu	13009	22294	16132	2
52	huanghu	13009	20607	13638	2
52	huanghu	13009	20540	15402	2
52	huanghu	13009	21731	14559	2
52	huanghu	13009	21122	16760	2
53	huanghu	13009	22098	17362	2
53	huanghu	13009	19666	14696	2
53	huanghu	13009	19661	17385	2
53	huanghu	13009	20781	18218	2
53	huanghu	13009	19188	16061	2
53	huanghu	13009	22294	16132	2
53	huanghu	13009	20607	13638	2
53	huanghu	13009	20540	15402	2
53	huanghu	13009	21731	14559	2
53	huanghu	13009	21122	16760	2
54	huanghu	13009	22098	17362	2
54	huanghu	13009	19666	14696	2
54	huanghu	13009	19661	17385	2
54	huanghu	13009	20781	18218	2
54	huanghu	13009	19188	16061	2
54	huanghu	13009	22294	16132	2
54	huanghu	13009	20607	13638	2
54	huanghu	13009	20540	15402	2
54	huanghu	13009	21731	14559	2
54	huanghu	13009	21122	16760	2
55	huanghu	13009	22098	17362	2
55	huanghu	13009	19666	14696	2
55	huanghu	13009	19661	17385	2
55	huanghu	13009	20781	18218	2
55	huanghu	13009	19188	16061	2
55	huanghu	13009	22294	16132	2
55	huanghu	13009	20607	13638	2
55	huanghu	13009	20540	15402	2
55	huanghu	13009	21731	14559	2
55	huanghu	13009	21122	16760	2
56	huanghu	13009	22098	17362	2
56	huanghu	13009	19666	14696	2
56	huanghu	13009	19661	17385	2
56	huanghu	13009	20781	18218	2
56	huanghu	13009	19188	16061	2
56	huanghu	13009	22294	16132	2
56	huanghu	13009	20607	13638	2
56	huanghu	13009	20540	15402	2
56	huanghu	13009	21731	14559	2
56	huanghu	13009	21122	16760	2
57	huanghu	13009	22098	17362	2
57	huanghu	13009	19666	14696	2
57	huanghu	13009	19661	17385	2
57	huanghu	13009	20781	18218	2
57	huanghu	13009	19188	16061	2
57	huanghu	13009	22294	16132	2
57	huanghu	13009	20607	13638	2
57	huanghu	13009	20540	15402	2
57	huanghu	13009	21731	14559	2
57	huanghu	13009	21122	16760	2
58	huanghu	13009	22098	17362	2
58	huanghu	13009	19666	14696	2
58	huanghu	13009	19661	17385	2
58	huanghu	13009	20781	18218	2
58	huanghu	13009	19188	16061	2
58	huanghu	13009	22294	16132	2
58	huanghu	13009	20607	13638	2
58	huanghu	13009	20540	15402	2
58	huanghu	13009	21731	14559	2
58	huanghu	13009	21122	16760	2
59	huanghu	13009	22098	17362	2
59	huanghu	13009	19666	14696	2
59	huanghu	13009	19661	17385	2
59	huanghu	13009	20781	18218	2
59	huanghu	13009	19188	16061	2
59	huanghu	13009	22294	16132	2
59	huanghu	13009	20607	13638	2
59	huanghu	13009	20540	15402	2
59	huanghu	13009	21731	14559	2
59	huanghu	13009	21122	16760	2
60	huanghu	13009	22098	17362	2
60	huanghu	13009	19666	14696	2
60	huanghu	13009	19661	17385	2
60	huanghu	13009	20781	18218	2
60	huanghu	13009	19188	16061	2
60	huanghu	13009	22294	16132	2
60	huanghu	13009	20607	13638	2
60	huanghu	13009	20540	15402	2
60	huanghu	13009	21731	14559	2
60	huanghu	13009	21122	16760	2
61	huanghu	13009	22098	17362	2
61	huanghu	13009	19666	14696	2
61	huanghu	13009	19661	17385	2
61	huanghu	13009	20781	18218	2
61	huanghu	13009	19188	16061	2
61	huanghu	13009	22294	16132	2
61	huanghu	13009	20607	13638	2
61	huanghu	13009	20540	15402	2
61	huanghu	13009	21731	14559	2
61	huanghu	13009	21122	16760	2
62	huanghu	13009	22098	17362	2
62	huanghu	13009	19666	14696	2
62	huanghu	13009	19661	17385	2
62	huanghu	13009	20781	18218	2
62	huanghu	13009	19188	16061	2
62	huanghu	13009	22294	16132	2
62	huanghu	13009	20607	13638	2
62	huanghu	13009	20540	15402	2
62	huanghu	13009	21731	14559	2
62	huanghu	13009	21122	16760	2
63	huanghu	13009	22098	17362	2
63	huanghu	13009	19666	14696	2
63	huanghu	13009	19661	17385	2
63	huanghu	13009	20781	18218	2
63	huanghu	13009	19188	16061	2
63	huanghu	13009	22294	16132	2
63	huanghu	13009	20607	13638	2
63	huanghu	13009	20540	15402	2
63	huanghu	13009	21731	14559	2
63	huanghu	13009	21122	16760	2
64	huanghu	13009	22098	17362	2
64	huanghu	13009	19666	14696	2
64	huanghu	13009	19661	17385	2
64	huanghu	13009	20781	18218	2
64	huanghu	13009	19188	16061	2
64	huanghu	13009	22294	16132	2
64	huanghu	13009	20607	13638	2
64	huanghu	13009	20540	15402	2
64	huanghu	13009	21731	14559	2
64	huanghu	13009	21122	16760	2
100	protect	13051	19409	17490	1
100	protect	13052	22158	17490	1
100	protect	13053	19276	14077	1
100	protect	13054	22097	13882	1
