nBatch	szType	NpcTemplateId	PosX	PosY	nCamp
3	tuzhuwunv	13021	22405	21434	2
3	tuzhuwunv	13021	22909	21368	2
3	tuzhuwunv	13021	23412	20886	2
3	tuzhuwunv	13021	23741	20536	2
3	tuzhuwunv	13021	24091	20054	2
3	tuzhuwunv	13021	24376	19616	2
3	tuzhuwunv	13021	24628	19025	2
3	tuzhuwunv	13021	24814	18368	2
3	tuzhuwunv	13021	25142	17930	2
3	tuzhuwunv	13021	25482	17471	2
3	tuzhuwunv	13021	25777	17055	2
3	tuzhuwunv	13021	26051	16529	2
3	tuzhuwunv	13021	26379	16179	2
3	tuzhuwunv	13021	26500	15588	2
3	tuzhuwunv	13021	26149	15040	2
3	tuzhuwunv	13021	25865	14515	2
3	tuzhuwunv	13021	25525	13989	2
3	tuzhuwunv	13021	25208	13398	2
3	tuzhuwunv	13021	24890	12785	2
3	tuzhuwunv	13021	24606	12347	2
3	tuzhuwunv	13021	24310	11843	2
3	tuzhuwunv	13021	23993	11318	2
3	tuzhuwunv	13021	23642	10880	2
3	tuzhuwunv	13021	23073	10946	2
3	tuzhuwunv	13021	22449	11121	2
3	tuzhuwunv	13021	21847	11055	2
3	tuzhuwunv	13021	21190	11077	2
3	tuzhuwunv	13021	20599	11099	2
3	tuzhuwunv	13021	19931	11121	2
3	tuzhuwunv	13021	19362	11164	2
3	tuzhuwunv	13021	18942	11077	2
3	tuzhuwunv	13021	18519	11077	2
3	tuzhuwunv	13021	18059	11143	2
4	miaolingshoujun	13033	17667	11159	2
4	miaolingshoujun	13033	17263	11736	2
4	miaolingshoujun	13033	16917	12429	2
4	miaolingshoujun	13033	16541	13064	2
4	miaolingshoujun	13033	16137	13727	2
4	miaolingshoujun	13033	15805	14593	2
4	miaolingshoujun	13033	15575	15373	2
4	miaolingshoujun	13033	15576	16247	2
4	miaolingshoujun	13033	15952	17088	2
4	miaolingshoujun	13033	16285	17580	2
4	miaolingshoujun	13033	16537	18127	2
4	miaolingshoujun	13033	16866	18741	2
4	miaolingshoujun	13033	17183	19354	2
4	miaolingshoujun	13033	17610	20054	2
4	miaolingshoujun	13033	17960	20733	2
4	miaolingshoujun	13033	18387	21302	2
4	miaolingshoujun	13033	19022	21478	2
4	miaolingshoujun	13033	19581	21543	2
4	miaolingshoujun	13033	20172	21456	2
4	miaolingshoujun	13033	20719	21368	2
4	miaolingshoujun	13033	21278	21499	2
4	miaolingshoujun	13033	21847	21434	2
4	miaolingshoujun	13033	22405	21434	2
4	miaolingshoujun	13033	22909	21368	2
4	miaolingshoujun	13033	23412	20886	2
4	miaolingshoujun	13033	23741	20536	2
4	miaolingshoujun	13033	24091	20054	2
4	miaolingshoujun	13033	24376	19616	2
4	miaolingshoujun	13033	24628	19025	2
4	miaolingshoujun	13033	24814	18368	2
4	miaolingshoujun	13033	25142	17930	2
4	miaolingshoujun	13033	25482	17471	2
4	miaolingshoujun	13033	25777	17055	2
4	miaolingshoujun	13033	26051	16529	2
4	miaolingshoujun	13033	26379	16179	2
4	miaolingshoujun	13033	26500	15588	2
4	miaolingshoujun	13033	26149	15040	2
4	miaolingshoujun	13033	25865	14515	2
4	miaolingshoujun	13033	25525	13989	2
4	miaolingshoujun	13033	25208	13398	2
4	miaolingshoujun	13033	24890	12785	2
4	miaolingshoujun	13033	24606	12347	2
4	miaolingshoujun	13033	24310	11843	2
4	miaolingshoujun	13033	23993	11318	2
4	miaolingshoujun	13033	23642	10880	2
4	miaolingshoujun	13033	23073	10946	2
4	miaolingshoujun	13033	22449	11121	2
4	miaolingshoujun	13033	21847	11055	2
4	miaolingshoujun	13033	21190	11077	2
4	miaolingshoujun	13033	20599	11099	2
4	miaolingshoujun	13033	19931	11121	2
4	miaolingshoujun	13033	19362	11164	2
4	miaolingshoujun	13033	18942	11077	2
4	miaolingshoujun	13033	18519	11077	2
4	miaolingshoujun	13033	18059	11143	2
5	tuzhuwunv	13021	17667	11159	2
5	tuzhuwunv	13021	17263	11736	2
5	tuzhuwunv	13021	16917	12429	2
5	tuzhuwunv	13021	16541	13064	2
5	tuzhuwunv	13021	16137	13727	2
5	tuzhuwunv	13021	15805	14593	2
5	tuzhuwunv	13021	15575	15373	2
5	tuzhuwunv	13021	15576	16247	2
5	tuzhuwunv	13021	15952	17088	2
5	tuzhuwunv	13021	16285	17580	2
5	tuzhuwunv	13021	16537	18127	2
5	tuzhuwunv	13021	16866	18741	2
5	tuzhuwunv	13021	17183	19354	2
5	tuzhuwunv	13021	17610	20054	2
5	tuzhuwunv	13021	17960	20733	2
5	tuzhuwunv	13021	18387	21302	2
5	tuzhuwunv	13021	19022	21478	2
5	tuzhuwunv	13021	19581	21543	2
5	tuzhuwunv	13021	20172	21456	2
5	tuzhuwunv	13021	20719	21368	2
5	tuzhuwunv	13021	21278	21499	2
5	tuzhuwunv	13021	21847	21434	2
5	tuzhuwunv	13021	22405	21434	2
5	tuzhuwunv	13021	22909	21368	2
5	tuzhuwunv	13021	23412	20886	2
5	tuzhuwunv	13021	23741	20536	2
5	tuzhuwunv	13021	24091	20054	2
5	tuzhuwunv	13021	24376	19616	2
5	tuzhuwunv	13021	24628	19025	2
5	tuzhuwunv	13021	24814	18368	2
5	tuzhuwunv	13021	25142	17930	2
5	tuzhuwunv	13021	25482	17471	2
5	tuzhuwunv	13021	25777	17055	2
5	tuzhuwunv	13021	26051	16529	2
5	tuzhuwunv	13021	26379	16179	2
5	tuzhuwunv	13021	26500	15588	2
5	tuzhuwunv	13021	26149	15040	2
5	tuzhuwunv	13021	25865	14515	2
5	tuzhuwunv	13021	25525	13989	2
5	tuzhuwunv	13021	25208	13398	2
5	tuzhuwunv	13021	24890	12785	2
5	tuzhuwunv	13021	24606	12347	2
5	tuzhuwunv	13021	24310	11843	2
5	tuzhuwunv	13021	23993	11318	2
5	tuzhuwunv	13021	23642	10880	2
5	tuzhuwunv	13021	23073	10946	2
5	tuzhuwunv	13021	22449	11121	2
5	tuzhuwunv	13021	21847	11055	2
5	tuzhuwunv	13021	21190	11077	2
5	tuzhuwunv	13021	20599	11099	2
5	tuzhuwunv	13021	19931	11121	2
5	tuzhuwunv	13021	19362	11164	2
5	tuzhuwunv	13021	18942	11077	2
5	tuzhuwunv	13021	18519	11077	2
5	tuzhuwunv	13021	18059	11143	2
6	miaolingshoujun	13033	17667	11159	2
6	miaolingshoujun	13033	17263	11736	2
6	miaolingshoujun	13033	16917	12429	2
6	miaolingshoujun	13033	16541	13064	2
6	miaolingshoujun	13033	16137	13727	2
6	miaolingshoujun	13033	15805	14593	2
6	miaolingshoujun	13033	15575	15373	2
6	miaolingshoujun	13033	15576	16247	2
6	miaolingshoujun	13033	15952	17088	2
6	miaolingshoujun	13033	16285	17580	2
6	miaolingshoujun	13033	16537	18127	2
6	miaolingshoujun	13033	16866	18741	2
6	miaolingshoujun	13033	17183	19354	2
6	miaolingshoujun	13033	17610	20054	2
6	miaolingshoujun	13033	17960	20733	2
6	miaolingshoujun	13033	18387	21302	2
6	miaolingshoujun	13033	19022	21478	2
6	miaolingshoujun	13033	19581	21543	2
6	miaolingshoujun	13033	20172	21456	2
6	miaolingshoujun	13033	20719	21368	2
6	miaolingshoujun	13033	21278	21499	2
6	miaolingshoujun	13033	21847	21434	2
6	miaolingshoujun	13033	22405	21434	2
6	miaolingshoujun	13033	22909	21368	2
6	miaolingshoujun	13033	23412	20886	2
6	miaolingshoujun	13033	23741	20536	2
6	miaolingshoujun	13033	24091	20054	2
6	miaolingshoujun	13033	24376	19616	2
6	miaolingshoujun	13033	24628	19025	2
6	miaolingshoujun	13033	24814	18368	2
6	miaolingshoujun	13033	25142	17930	2
6	miaolingshoujun	13033	25482	17471	2
6	miaolingshoujun	13033	25777	17055	2
6	miaolingshoujun	13033	26051	16529	2
6	miaolingshoujun	13033	26379	16179	2
6	miaolingshoujun	13033	26500	15588	2
6	miaolingshoujun	13033	26149	15040	2
6	miaolingshoujun	13033	25865	14515	2
6	miaolingshoujun	13033	25525	13989	2
6	miaolingshoujun	13033	25208	13398	2
6	miaolingshoujun	13033	24890	12785	2
6	miaolingshoujun	13033	24606	12347	2
6	miaolingshoujun	13033	24310	11843	2
6	miaolingshoujun	13033	23993	11318	2
6	miaolingshoujun	13033	23642	10880	2
6	miaolingshoujun	13033	23073	10946	2
6	miaolingshoujun	13033	22449	11121	2
6	miaolingshoujun	13033	21847	11055	2
6	miaolingshoujun	13033	21190	11077	2
6	miaolingshoujun	13033	20599	11099	2
6	miaolingshoujun	13033	19931	11121	2
6	miaolingshoujun	13033	19362	11164	2
6	miaolingshoujun	13033	18942	11077	2
6	miaolingshoujun	13033	18519	11077	2
6	miaolingshoujun	13033	18059	11143	2
7	tuzhuwunv	13021	17667	11159	2
7	tuzhuwunv	13021	17263	11736	2
7	tuzhuwunv	13021	16917	12429	2
7	tuzhuwunv	13021	16541	13064	2
7	tuzhuwunv	13021	16137	13727	2
7	tuzhuwunv	13021	15805	14593	2
7	tuzhuwunv	13021	15575	15373	2
7	tuzhuwunv	13021	15576	16247	2
7	tuzhuwunv	13021	15952	17088	2
7	tuzhuwunv	13021	16285	17580	2
7	tuzhuwunv	13021	16537	18127	2
7	tuzhuwunv	13021	16866	18741	2
7	tuzhuwunv	13021	17183	19354	2
7	tuzhuwunv	13021	17610	20054	2
7	tuzhuwunv	13021	17960	20733	2
7	tuzhuwunv	13021	18387	21302	2
7	tuzhuwunv	13021	19022	21478	2
7	tuzhuwunv	13021	19581	21543	2
7	tuzhuwunv	13021	20172	21456	2
7	tuzhuwunv	13021	20719	21368	2
7	tuzhuwunv	13021	21278	21499	2
7	tuzhuwunv	13021	21847	21434	2
7	tuzhuwunv	13021	22405	21434	2
7	tuzhuwunv	13021	22909	21368	2
7	tuzhuwunv	13021	23412	20886	2
7	tuzhuwunv	13021	23741	20536	2
7	tuzhuwunv	13021	24091	20054	2
7	tuzhuwunv	13021	24376	19616	2
7	tuzhuwunv	13021	24628	19025	2
7	tuzhuwunv	13021	24814	18368	2
7	tuzhuwunv	13021	25142	17930	2
7	tuzhuwunv	13021	25482	17471	2
7	tuzhuwunv	13021	25777	17055	2
7	tuzhuwunv	13021	26051	16529	2
7	tuzhuwunv	13021	26379	16179	2
7	tuzhuwunv	13021	26500	15588	2
7	tuzhuwunv	13021	26149	15040	2
7	tuzhuwunv	13021	25865	14515	2
7	tuzhuwunv	13021	25525	13989	2
7	tuzhuwunv	13021	25208	13398	2
7	tuzhuwunv	13021	24890	12785	2
7	tuzhuwunv	13021	24606	12347	2
7	tuzhuwunv	13021	24310	11843	2
7	tuzhuwunv	13021	23993	11318	2
7	tuzhuwunv	13021	23642	10880	2
7	tuzhuwunv	13021	23073	10946	2
7	tuzhuwunv	13021	22449	11121	2
7	tuzhuwunv	13021	21847	11055	2
7	tuzhuwunv	13021	21190	11077	2
7	tuzhuwunv	13021	20599	11099	2
7	tuzhuwunv	13021	19931	11121	2
7	tuzhuwunv	13021	19362	11164	2
7	tuzhuwunv	13021	18942	11077	2
7	tuzhuwunv	13021	18519	11077	2
7	tuzhuwunv	13021	18059	11143	2
8	miaolingshoujun	13033	17667	11159	2
8	miaolingshoujun	13033	17263	11736	2
8	miaolingshoujun	13033	16917	12429	2
8	miaolingshoujun	13033	16541	13064	2
8	miaolingshoujun	13033	16137	13727	2
8	miaolingshoujun	13033	15805	14593	2
8	miaolingshoujun	13033	15575	15373	2
8	miaolingshoujun	13033	15576	16247	2
8	miaolingshoujun	13033	15952	17088	2
8	miaolingshoujun	13033	16285	17580	2
8	miaolingshoujun	13033	16537	18127	2
8	miaolingshoujun	13033	16866	18741	2
8	miaolingshoujun	13033	17183	19354	2
8	miaolingshoujun	13033	17610	20054	2
8	miaolingshoujun	13033	17960	20733	2
8	miaolingshoujun	13033	18387	21302	2
8	miaolingshoujun	13033	19022	21478	2
8	miaolingshoujun	13033	19581	21543	2
8	miaolingshoujun	13033	20172	21456	2
8	miaolingshoujun	13033	20719	21368	2
8	miaolingshoujun	13033	21278	21499	2
8	miaolingshoujun	13033	21847	21434	2
8	miaolingshoujun	13033	22405	21434	2
8	miaolingshoujun	13033	22909	21368	2
8	miaolingshoujun	13033	23412	20886	2
8	miaolingshoujun	13033	23741	20536	2
8	miaolingshoujun	13033	24091	20054	2
8	miaolingshoujun	13033	24376	19616	2
8	miaolingshoujun	13033	24628	19025	2
8	miaolingshoujun	13033	24814	18368	2
8	miaolingshoujun	13033	25142	17930	2
8	miaolingshoujun	13033	25482	17471	2
8	miaolingshoujun	13033	25777	17055	2
8	miaolingshoujun	13033	26051	16529	2
8	miaolingshoujun	13033	26379	16179	2
8	miaolingshoujun	13033	26500	15588	2
8	miaolingshoujun	13033	26149	15040	2
8	miaolingshoujun	13033	25865	14515	2
8	miaolingshoujun	13033	25525	13989	2
8	miaolingshoujun	13033	25208	13398	2
8	miaolingshoujun	13033	24890	12785	2
8	miaolingshoujun	13033	24606	12347	2
8	miaolingshoujun	13033	24310	11843	2
8	miaolingshoujun	13033	23993	11318	2
8	miaolingshoujun	13033	23642	10880	2
8	miaolingshoujun	13033	23073	10946	2
8	miaolingshoujun	13033	22449	11121	2
8	miaolingshoujun	13033	21847	11055	2
8	miaolingshoujun	13033	21190	11077	2
8	miaolingshoujun	13033	20599	11099	2
8	miaolingshoujun	13033	19931	11121	2
8	miaolingshoujun	13033	19362	11164	2
8	miaolingshoujun	13033	18942	11077	2
8	miaolingshoujun	13033	18519	11077	2
8	miaolingshoujun	13033	18059	11143	2
9	tuzhuwunv	13021	17667	11159	2
9	tuzhuwunv	13021	17263	11736	2
9	tuzhuwunv	13021	16917	12429	2
9	tuzhuwunv	13021	16541	13064	2
9	tuzhuwunv	13021	16137	13727	2
9	tuzhuwunv	13021	15805	14593	2
9	tuzhuwunv	13021	15575	15373	2
9	tuzhuwunv	13021	15576	16247	2
9	tuzhuwunv	13021	15952	17088	2
9	tuzhuwunv	13021	16285	17580	2
9	tuzhuwunv	13021	16537	18127	2
9	tuzhuwunv	13021	16866	18741	2
9	tuzhuwunv	13021	17183	19354	2
9	tuzhuwunv	13021	17610	20054	2
9	tuzhuwunv	13021	17960	20733	2
9	tuzhuwunv	13021	18387	21302	2
9	tuzhuwunv	13021	19022	21478	2
9	tuzhuwunv	13021	19581	21543	2
9	tuzhuwunv	13021	20172	21456	2
9	tuzhuwunv	13021	20719	21368	2
9	tuzhuwunv	13021	21278	21499	2
9	tuzhuwunv	13021	21847	21434	2
9	tuzhuwunv	13021	22405	21434	2
9	tuzhuwunv	13021	22909	21368	2
9	tuzhuwunv	13021	23412	20886	2
9	tuzhuwunv	13021	23741	20536	2
9	tuzhuwunv	13021	24091	20054	2
9	tuzhuwunv	13021	24376	19616	2
9	tuzhuwunv	13021	24628	19025	2
9	tuzhuwunv	13021	24814	18368	2
9	tuzhuwunv	13021	25142	17930	2
9	tuzhuwunv	13021	25482	17471	2
9	tuzhuwunv	13021	25777	17055	2
9	tuzhuwunv	13021	26051	16529	2
9	tuzhuwunv	13021	26379	16179	2
9	tuzhuwunv	13021	26500	15588	2
9	tuzhuwunv	13021	26149	15040	2
9	tuzhuwunv	13021	25865	14515	2
9	tuzhuwunv	13021	25525	13989	2
9	tuzhuwunv	13021	25208	13398	2
9	tuzhuwunv	13021	24890	12785	2
9	tuzhuwunv	13021	24606	12347	2
9	tuzhuwunv	13021	24310	11843	2
9	tuzhuwunv	13021	23993	11318	2
9	tuzhuwunv	13021	23642	10880	2
9	tuzhuwunv	13021	23073	10946	2
9	tuzhuwunv	13021	22449	11121	2
9	tuzhuwunv	13021	21847	11055	2
9	tuzhuwunv	13021	21190	11077	2
9	tuzhuwunv	13021	20599	11099	2
9	tuzhuwunv	13021	19931	11121	2
9	tuzhuwunv	13021	19362	11164	2
9	tuzhuwunv	13021	18942	11077	2
9	tuzhuwunv	13021	18519	11077	2
9	tuzhuwunv	13021	18059	11143	2
10	miaolingshoujun	13033	17667	11159	2
10	miaolingshoujun	13033	17263	11736	2
10	miaolingshoujun	13033	16917	12429	2
10	miaolingshoujun	13033	16541	13064	2
10	miaolingshoujun	13033	16137	13727	2
10	miaolingshoujun	13033	15805	14593	2
10	miaolingshoujun	13033	15575	15373	2
10	miaolingshoujun	13033	15576	16247	2
10	miaolingshoujun	13033	15952	17088	2
10	miaolingshoujun	13033	16285	17580	2
10	miaolingshoujun	13033	16537	18127	2
10	miaolingshoujun	13033	16866	18741	2
10	miaolingshoujun	13033	17183	19354	2
10	miaolingshoujun	13033	17610	20054	2
10	miaolingshoujun	13033	17960	20733	2
10	miaolingshoujun	13033	18387	21302	2
10	miaolingshoujun	13033	19022	21478	2
10	miaolingshoujun	13033	19581	21543	2
10	miaolingshoujun	13033	20172	21456	2
10	miaolingshoujun	13033	20719	21368	2
10	miaolingshoujun	13033	21278	21499	2
10	miaolingshoujun	13033	21847	21434	2
10	miaolingshoujun	13033	22405	21434	2
10	miaolingshoujun	13033	22909	21368	2
10	miaolingshoujun	13033	23412	20886	2
10	miaolingshoujun	13033	23741	20536	2
10	miaolingshoujun	13033	24091	20054	2
10	miaolingshoujun	13033	24376	19616	2
10	miaolingshoujun	13033	24628	19025	2
10	miaolingshoujun	13033	24814	18368	2
10	miaolingshoujun	13033	25142	17930	2
10	miaolingshoujun	13033	25482	17471	2
10	miaolingshoujun	13033	25777	17055	2
10	miaolingshoujun	13033	26051	16529	2
10	miaolingshoujun	13033	26379	16179	2
10	miaolingshoujun	13033	26500	15588	2
10	miaolingshoujun	13033	26149	15040	2
10	miaolingshoujun	13033	25865	14515	2
10	miaolingshoujun	13033	25525	13989	2
10	miaolingshoujun	13033	25208	13398	2
10	miaolingshoujun	13033	24890	12785	2
10	miaolingshoujun	13033	24606	12347	2
10	miaolingshoujun	13033	24310	11843	2
10	miaolingshoujun	13033	23993	11318	2
10	miaolingshoujun	13033	23642	10880	2
10	miaolingshoujun	13033	23073	10946	2
10	miaolingshoujun	13033	22449	11121	2
10	miaolingshoujun	13033	21847	11055	2
10	miaolingshoujun	13033	21190	11077	2
10	miaolingshoujun	13033	20599	11099	2
10	miaolingshoujun	13033	19931	11121	2
10	miaolingshoujun	13033	19362	11164	2
10	miaolingshoujun	13033	18942	11077	2
10	miaolingshoujun	13033	18519	11077	2
10	miaolingshoujun	13033	18059	11143	2
11	tuzhuwunv	13021	17667	11159	2
11	tuzhuwunv	13021	17263	11736	2
11	tuzhuwunv	13021	16917	12429	2
11	tuzhuwunv	13021	16541	13064	2
11	tuzhuwunv	13021	16137	13727	2
11	tuzhuwunv	13021	15805	14593	2
11	tuzhuwunv	13021	15575	15373	2
11	tuzhuwunv	13021	15576	16247	2
11	tuzhuwunv	13021	15952	17088	2
11	tuzhuwunv	13021	16285	17580	2
11	tuzhuwunv	13021	16537	18127	2
11	tuzhuwunv	13021	16866	18741	2
11	tuzhuwunv	13021	17183	19354	2
11	tuzhuwunv	13021	17610	20054	2
11	tuzhuwunv	13021	17960	20733	2
11	tuzhuwunv	13021	18387	21302	2
11	tuzhuwunv	13021	19022	21478	2
11	tuzhuwunv	13021	19581	21543	2
11	tuzhuwunv	13021	20172	21456	2
11	tuzhuwunv	13021	20719	21368	2
11	tuzhuwunv	13021	21278	21499	2
11	tuzhuwunv	13021	21847	21434	2
11	tuzhuwunv	13021	22405	21434	2
11	tuzhuwunv	13021	22909	21368	2
11	tuzhuwunv	13021	23412	20886	2
11	tuzhuwunv	13021	23741	20536	2
11	tuzhuwunv	13021	24091	20054	2
11	tuzhuwunv	13021	24376	19616	2
11	tuzhuwunv	13021	24628	19025	2
11	tuzhuwunv	13021	24814	18368	2
11	tuzhuwunv	13021	25142	17930	2
11	tuzhuwunv	13021	25482	17471	2
11	tuzhuwunv	13021	25777	17055	2
11	tuzhuwunv	13021	26051	16529	2
11	tuzhuwunv	13021	26379	16179	2
11	tuzhuwunv	13021	26500	15588	2
11	tuzhuwunv	13021	26149	15040	2
11	tuzhuwunv	13021	25865	14515	2
11	tuzhuwunv	13021	25525	13989	2
11	tuzhuwunv	13021	25208	13398	2
11	tuzhuwunv	13021	24890	12785	2
11	tuzhuwunv	13021	24606	12347	2
11	tuzhuwunv	13021	24310	11843	2
11	tuzhuwunv	13021	23993	11318	2
11	tuzhuwunv	13021	23642	10880	2
11	tuzhuwunv	13021	23073	10946	2
11	tuzhuwunv	13021	22449	11121	2
11	tuzhuwunv	13021	21847	11055	2
11	tuzhuwunv	13021	21190	11077	2
11	tuzhuwunv	13021	20599	11099	2
11	tuzhuwunv	13021	19931	11121	2
11	tuzhuwunv	13021	19362	11164	2
11	tuzhuwunv	13021	18942	11077	2
11	tuzhuwunv	13021	18519	11077	2
11	tuzhuwunv	13021	18059	11143	2
12	miaolingshoujun	13033	17667	11159	2
12	miaolingshoujun	13033	17263	11736	2
12	miaolingshoujun	13033	16917	12429	2
12	miaolingshoujun	13033	16541	13064	2
12	miaolingshoujun	13033	16137	13727	2
12	miaolingshoujun	13033	15805	14593	2
12	miaolingshoujun	13033	15575	15373	2
12	miaolingshoujun	13033	15576	16247	2
12	miaolingshoujun	13033	15952	17088	2
12	miaolingshoujun	13033	16285	17580	2
12	miaolingshoujun	13033	16537	18127	2
12	miaolingshoujun	13033	16866	18741	2
12	miaolingshoujun	13033	17183	19354	2
12	miaolingshoujun	13033	17610	20054	2
12	miaolingshoujun	13033	17960	20733	2
12	miaolingshoujun	13033	18387	21302	2
12	miaolingshoujun	13033	19022	21478	2
12	miaolingshoujun	13033	19581	21543	2
12	miaolingshoujun	13033	20172	21456	2
12	miaolingshoujun	13033	20719	21368	2
12	miaolingshoujun	13033	21278	21499	2
12	miaolingshoujun	13033	21847	21434	2
12	miaolingshoujun	13033	22405	21434	2
12	miaolingshoujun	13033	22909	21368	2
12	miaolingshoujun	13033	23412	20886	2
12	miaolingshoujun	13033	23741	20536	2
12	miaolingshoujun	13033	24091	20054	2
12	miaolingshoujun	13033	24376	19616	2
12	miaolingshoujun	13033	24628	19025	2
12	miaolingshoujun	13033	24814	18368	2
12	miaolingshoujun	13033	25142	17930	2
12	miaolingshoujun	13033	25482	17471	2
12	miaolingshoujun	13033	25777	17055	2
