Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
14	1	Item	1163	1	1	60000				1			1
15	1	Item	1149	1	1	40000				1			1
15	1	Item	1150	1	1	240000				1			1
15	1	Item	1154	1	1	75000				1			1
15	1	Item	1155	1	1	75000				1			1
15	1	Item	1156	1	1	75000				1			1
15	1	Item	1157	1	1	75000				1			1
15	1	Item	1158	1	1	75000				1			1
15	1	Item	1159	1	1	75000				1			1
15	1	Item	1160	1	1	75000				1			1
15	1	Item	1161	1	1	75000				1			1
15	1	Item	1162	1	1	60000				1			1
15	1	Item	1163	1	1	60000				1			1
16	1	Item	1148	1	1	40000				1			1
16	1	Item	1153	1	1	240000				1			1
16	1	Item	1154	1	1	75000				1			1
16	1	Item	1155	1	1	75000				1			1
16	1	Item	1156	1	1	75000				1			1
16	1	Item	1157	1	1	75000				1			1
16	1	Item	1158	1	1	75000				1			1
16	1	Item	1159	1	1	75000				1			1
16	1	Item	1160	1	1	75000				1			1
16	1	Item	1161	1	1	75000				1			1
16	1	Item	1162	1	1	60000				1			1
16	1	Item	1163	1	1	60000				1			1
17	1	Item	1149	1	1	40000				1			1
17	1	Item	1152	1	1	240000				1			1
17	1	Item	1154	1	1	75000				1			1
17	1	Item	1155	1	1	75000				1			1
17	1	Item	1156	1	1	75000				1			1
17	1	Item	1157	1	1	75000				1			1
17	1	Item	1158	1	1	75000				1			1
17	1	Item	1159	1	1	75000				1			1
17	1	Item	1160	1	1	75000				1			1
17	1	Item	1161	1	1	75000				1			1
17	1	Item	1162	1	1	60000				1			1
17	1	Item	1163	1	1	60000				1			1
18	1	Item	1149	1	1	40000				1			1
18	1	Item	1151	1	1	240000				1			1
18	1	Item	1154	1	1	75000				1			1
18	1	Item	1155	1	1	75000				1			1
18	1	Item	1156	1	1	75000				1			1
18	1	Item	1157	1	1	75000				1			1
18	1	Item	1158	1	1	75000				1			1
18	1	Item	1159	1	1	75000				1			1
18	1	Item	1160	1	1	75000				1			1
18	1	Item	1161	1	1	75000				1			1
18	1	Item	1162	1	1	60000				1			1
18	1	Item	1163	1	1	60000				1			1
19	1	Item	1148	1	1	40000				1			1
19	1	Item	1150	1	1	240000				1			1
19	1	Item	1154	1	1	75000				1			1
19	1	Item	1155	1	1	75000				1			1
19	1	Item	1156	1	1	75000				1			1
19	1	Item	1157	1	1	75000				1			1
19	1	Item	1158	1	1	75000				1			1
19	1	Item	1159	1	1	75000				1			1
19	1	Item	1160	1	1	75000				1			1
19	1	Item	1161	1	1	75000				1			1
19	1	Item	1162	1	1	60000				1			1
19	1	Item	1163	1	1	60000				1			1
20	1	Item	1170	500	500	1000000				1			1
21	1	Item	1170	200	200	1000000				1			1
22	1	Item	1170	100	100	1000000				1			1
23	1	Coin		2000	2000	1000000				1			1
24	1	Coin		1000	1000	1000000				1			1
25	1	Coin		500	500	1000000				1			1
26	1	Item	324	30	30	1000000				1			1
26	2	Item	211	5	5	1000000				1			1
26	3	Item	650202	1	1	1000000				1			1
27	1	Item	324	20	20	1000000				1			1
27	2	Item	211	4	4	1000000				1			1
27	3	Item	650171	1	1	1000000				1			1
28	1	Item	324	15	15	1000000				1			1
28	2	Item	211	3	3	1000000				1			1
28	3	Item	650171	1	1	1000000				1			1
29	1	Item	324	10	10	1000000				1			1
29	2	Item	211	2	2	1000000				1			1
30	1	Item	324	8	8	1000000				1			1
30	2	Item	211	1	1	1000000				1			1
31	1	Item	324	5	5	1000000				1			1
31	2	Item	209	10	10	1000000				1			1
32	1	Item	324	5	5	1000000				1			1
32	2	Item	209	5	5	1000000				1			1
33	1	Item	209	20	20	1000000				1			1
34	1	Item	901	300	300	1000000				1			1
35	1	Item	412	20	20	1000000				1			1
36	1	Item	550001	1	1	1000000				1			1
37	1	Item	1169	1	1	1000000				1			1
38	1	Item	213	1	1	1000000				1	1		1
39	1	Item	1166	1	1	1000000				1			1		2023-08-02 23:59:59
40	1	Item	1167	1	1	1000000				1			1		2023-08-02 23:59:59
41	1	Item	1145	1	1	1000000				1			1
42	1	Item	1144	1	1	1000000				1			1
43	1	Item	650202	1	1	1000000
43	2	Item	1145	1	1	1000000
43	3	Item	1144	1	1	1000000
43	4	Item	211	1	1	1000000
43	5	Item	324	1	1	1000000
44	1	Item	550001	1	1	1000000
44	2	Item	1169	1	1	1000000
44	3	Item	213	1	1	1000000
44	4	Item	412	1	1	1000000
45	1	Item	1186	1	1	1000000				1			1
