Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
2	1	Item	301714	1	1	1591
2	1	Item	301814	1	1	1591
2	1	Item	301914	1	1	1591
2	1	Item	302014	1	1	1591
2	1	Item	302114	1	1	1591
2	1	Item	302214	1	1	1591
2	1	Item	302314	1	1	1591
2	1	Item	302414	1	1	1591
2	1	Item	302514	1	1	1591
2	1	Item	302614	1	1	1591
2	1	Item	302714	1	1	1591
2	1	Item	302814	1	1	1591
2	1	Item	302914	1	1	1591
2	1	Item	303014	1	1	1591
2	1	Item	303114	1	1	1591
2	1	Item	303214	1	1	1591
2	1	Item	303314	1	1	1591
2	1	Item	303414	1	1	1591
2	1	Item	303514	1	1	1591
2	1	Item	303614	1	1	1591
2	1	Item	303714	1	1	1591
2	1	Item	303814	1	1	1591
2	1	Item	303914	1	1	1591
2	1	Item	304014	1	1	1591
2	1	Item	304114	1	1	1591
2	1	Item	304214	1	1	1591
2	1	Item	304314	1	1	1591
2	1	Item	304414	1	1	1591
2	1	Item	304514	1	1	1591
2	1	Item	304614	1	1	1591
2	1	Item	304714	1	1	1591
2	1	Item	304814	1	1	1591
2	1	Item	304914	1	1	1591
2	1	Item	305014	1	1	1590
2	1	Item	305114	1	1	1590
2	1	Item	305214	1	1	1590
2	1	Item	305314	1	1	1590
2	1	JingHuo		100	100	40000
2	1	JingHuo		200	200	30000
3	1	Item	209	1	1	260000
3	1	Item	211	1	1	100000
3	1	Item	901	20	20	150000
3	1	Item	901	50	50	100000
3	1	Coin		3000	3000	150000
3	1	Coin		5000	5000	100000
3	1	Item	301014	1	1	1591
3	1	Item	301114	1	1	1591
3	1	Item	301214	1	1	1591
3	1	Item	301314	1	1	1591
3	1	Item	301414	1	1	1591
3	1	Item	301514	1	1	1591
3	1	Item	301614	1	1	1591
3	1	Item	301714	1	1	1591
3	1	Item	301814	1	1	1591
3	1	Item	301914	1	1	1591
3	1	Item	302014	1	1	1591
3	1	Item	302114	1	1	1591
3	1	Item	302214	1	1	1591
3	1	Item	302314	1	1	1591
3	1	Item	302414	1	1	1591
3	1	Item	302514	1	1	1591
3	1	Item	302614	1	1	1591
3	1	Item	302714	1	1	1591
3	1	Item	302814	1	1	1591
3	1	Item	302914	1	1	1591
3	1	Item	303014	1	1	1591
3	1	Item	303114	1	1	1591
3	1	Item	303214	1	1	1591
3	1	Item	303314	1	1	1591
3	1	Item	303414	1	1	1591
3	1	Item	303514	1	1	1591
3	1	Item	303614	1	1	1591
3	1	Item	303714	1	1	1591
3	1	Item	303814	1	1	1591
3	1	Item	303914	1	1	1591
3	1	Item	304014	1	1	1591
3	1	Item	304114	1	1	1591
3	1	Item	304214	1	1	1591
3	1	Item	304314	1	1	1591
3	1	Item	304414	1	1	1591
3	1	Item	304514	1	1	1591
3	1	Item	304614	1	1	1591
3	1	Item	304714	1	1	1591
3	1	Item	304814	1	1	1591
3	1	Item	304914	1	1	1591
3	1	Item	305014	1	1	1590
3	1	Item	305114	1	1	1590
3	1	Item	305214	1	1	1590
3	1	Item	305314	1	1	1590
3	1	JingHuo		100	100	40000
3	1	JingHuo		200	200	30000
4	1	Item	209	1	1	260000
4	1	Item	211	1	1	100000
4	1	Item	901	20	20	150000
4	1	Item	901	50	50	50000
4	1	Item	201	4	4	100000
4	1	Item	201	8	8	50000
4	1	Coin		4000	4000	100000
4	1	Coin		6666	6666	50000
4	1	Item	301014	1	1	1591
4	1	Item	301114	1	1	1591
4	1	Item	301214	1	1	1591
4	1	Item	301314	1	1	1591
4	1	Item	301414	1	1	1591
4	1	Item	301514	1	1	1591
4	1	Item	301614	1	1	1591
4	1	Item	301714	1	1	1591
4	1	Item	301814	1	1	1591
4	1	Item	301914	1	1	1591
4	1	Item	302014	1	1	1591
4	1	Item	302114	1	1	1591
4	1	Item	302214	1	1	1591
4	1	Item	302314	1	1	1591
4	1	Item	302414	1	1	1591
4	1	Item	302514	1	1	1591
4	1	Item	302614	1	1	1591
4	1	Item	302714	1	1	1591
4	1	Item	302814	1	1	1591
4	1	Item	302914	1	1	1591
4	1	Item	303014	1	1	1591
4	1	Item	303114	1	1	1591
4	1	Item	303214	1	1	1591
4	1	Item	303314	1	1	1591
4	1	Item	303414	1	1	1591
4	1	Item	303514	1	1	1591
4	1	Item	303614	1	1	1591
4	1	Item	303714	1	1	1591
4	1	Item	303814	1	1	1591
4	1	Item	303914	1	1	1591
4	1	Item	304014	1	1	1591
4	1	Item	304114	1	1	1591
4	1	Item	304214	1	1	1591
4	1	Item	304314	1	1	1591
4	1	Item	304414	1	1	1591
4	1	Item	304514	1	1	1591
4	1	Item	304614	1	1	1591
4	1	Item	304714	1	1	1591
4	1	Item	304814	1	1	1591
4	1	Item	304914	1	1	1591
4	1	Item	305014	1	1	1590
4	1	Item	305114	1	1	1590
4	1	Item	305214	1	1	1590
4	1	Item	305314	1	1	1590
4	1	JingHuo		100	100	40000
4	1	JingHuo		200	200	30000
5	1	Item	209	1	1	260000
5	1	Item	211	1	1	100000
5	1	Item	901	20	20	150000
5	1	Item	901	50	50	50000
5	1	Item	201	4	4	100000
5	1	Item	201	8	8	50000
5	1	Coin		4000	4000	100000
5	1	Coin		6666	6666	50000
5	1	Item	301014	1	1	1591
5	1	Item	301114	1	1	1591
5	1	Item	301214	1	1	1591
5	1	Item	301314	1	1	1591
5	1	Item	301414	1	1	1591
5	1	Item	301514	1	1	1591
5	1	Item	301614	1	1	1591
5	1	Item	301714	1	1	1591
5	1	Item	301814	1	1	1591
5	1	Item	301914	1	1	1591
5	1	Item	302014	1	1	1591
5	1	Item	302114	1	1	1591
5	1	Item	302214	1	1	1591
5	1	Item	302314	1	1	1591
5	1	Item	302414	1	1	1591
5	1	Item	302514	1	1	1591
5	1	Item	302614	1	1	1591
5	1	Item	302714	1	1	1591
5	1	Item	302814	1	1	1591
5	1	Item	302914	1	1	1591
5	1	Item	303014	1	1	1591
5	1	Item	303114	1	1	1591
5	1	Item	303214	1	1	1591
5	1	Item	303314	1	1	1591
5	1	Item	303414	1	1	1591
5	1	Item	303514	1	1	1591
5	1	Item	303614	1	1	1591
5	1	Item	303714	1	1	1591
5	1	Item	303814	1	1	1591
5	1	Item	303914	1	1	1591
5	1	Item	304014	1	1	1591
5	1	Item	304114	1	1	1591
5	1	Item	304214	1	1	1591
5	1	Item	304314	1	1	1591
5	1	Item	304414	1	1	1591
5	1	Item	304514	1	1	1591
5	1	Item	304614	1	1	1591
5	1	Item	304714	1	1	1591
5	1	Item	304814	1	1	1591
5	1	Item	304914	1	1	1591
5	1	Item	305014	1	1	1590
5	1	Item	305114	1	1	1590
5	1	Item	305214	1	1	1590
5	1	Item	305314	1	1	1590
5	1	JingHuo		100	100	40000
5	1	JingHuo		200	200	30000
6	1	Item	209	1	1	270000
6	1	Item	211	1	1	100000
6	1	Item	901	20	20	140000
6	1	Item	901	50	50	50000
6	1	Item	201	4	4	100000
6	1	Item	201	8	8	50000
6	1	Coin		4000	4000	100000
6	1	Coin		6666	6666	50000
6	1	Item	301017	1	1	1136
6	1	Item	301117	1	1	1136
6	1	Item	301217	1	1	1136
6	1	Item	301317	1	1	1136
6	1	Item	301417	1	1	1136
6	1	Item	301517	1	1	1136
6	1	Item	301617	1	1	1136
6	1	Item	301717	1	1	1136
6	1	Item	301817	1	1	1136
6	1	Item	301917	1	1	1136
6	1	Item	302017	1	1	1136
6	1	Item	302117	1	1	1136
6	1	Item	302217	1	1	1136
6	1	Item	302317	1	1	1136
6	1	Item	302417	1	1	1136
6	1	Item	302517	1	1	1136
6	1	Item	302617	1	1	1136
6	1	Item	302717	1	1	1136
6	1	Item	302817	1	1	1136
6	1	Item	302917	1	1	1136
6	1	Item	303017	1	1	1136
6	1	Item	303117	1	1	1136
6	1	Item	303217	1	1	1136
6	1	Item	303317	1	1	1136
6	1	Item	303417	1	1	1136
6	1	Item	303517	1	1	1136
6	1	Item	303617	1	1	1136
6	1	Item	303717	1	1	1136
6	1	Item	303817	1	1	1137
6	1	Item	303917	1	1	1137
6	1	Item	304017	1	1	1137
6	1	Item	304117	1	1	1137
6	1	Item	304217	1	1	1137
6	1	Item	304317	1	1	1137
6	1	Item	304417	1	1	1137
6	1	Item	304517	1	1	1137
6	1	Item	304617	1	1	1137
6	1	Item	304717	1	1	1137
6	1	Item	304817	1	1	1137
6	1	Item	304917	1	1	1137
6	1	Item	305017	1	1	1137
6	1	Item	305117	1	1	1137
6	1	Item	305217	1	1	1137
6	1	Item	305317	1	1	1137
6	1	Item	301014	1	1	454
6	1	Item	301114	1	1	454
6	1	Item	301214	1	1	454
6	1	Item	301314	1	1	454
6	1	Item	301414	1	1	454
6	1	Item	301514	1	1	454
6	1	Item	301614	1	1	454
6	1	Item	301714	1	1	454
6	1	Item	301814	1	1	454
6	1	Item	301914	1	1	454
6	1	Item	302014	1	1	454
6	1	Item	302114	1	1	454
6	1	Item	302214	1	1	454
6	1	Item	302314	1	1	454
6	1	Item	302414	1	1	454
6	1	Item	302514	1	1	454
6	1	Item	302614	1	1	454
6	1	Item	302714	1	1	454
6	1	Item	302814	1	1	454
6	1	Item	302914	1	1	454
6	1	Item	303014	1	1	455
6	1	Item	303114	1	1	455
6	1	Item	303214	1	1	455
6	1	Item	303314	1	1	455
6	1	Item	303414	1	1	455
6	1	Item	303514	1	1	455
6	1	Item	303614	1	1	455
6	1	Item	303714	1	1	455
6	1	Item	303814	1	1	455
6	1	Item	303914	1	1	455
6	1	Item	304014	1	1	455
6	1	Item	304114	1	1	455
6	1	Item	304214	1	1	455
6	1	Item	304314	1	1	455
6	1	Item	304414	1	1	455
6	1	Item	304514	1	1	455
6	1	Item	304614	1	1	455
6	1	Item	304714	1	1	455
6	1	Item	304814	1	1	455
6	1	Item	304914	1	1	455
6	1	Item	305014	1	1	455
6	1	Item	305114	1	1	455
6	1	Item	305214	1	1	455
6	1	Item	305314	1	1	455
6	1	JingHuo		100	100	40000
6	1	JingHuo		200	200	30000
7	1	Item	209	1	1	270000
7	1	Item	211	1	1	100000
7	1	Item	901	20	20	120000
7	1	Item	901	50	50	50000
7	1	Item	201	4	4	100000
7	1	Item	201	8	8	50000
7	1	Coin		4000	4000	100000
7	1	Coin		6666	6666	50000
7	1	Item	601	1	1	384
7	1	Item	604	1	1	384
7	1	Item	607	1	1	384
7	1	Item	610	1	1	384
7	1	Item	613	1	1	384
7	1	Item	616	1	1	384
7	1	Item	619	1	1	384
7	1	Item	622	1	1	384
7	1	Item	625	1	1	384
7	1	Item	628	1	1	384
7	1	Item	631	1	1	384
7	1	Item	634	1	1	384
7	1	Item	637	1	1	384
7	1	Item	640	1	1	384
7	1	Item	643	1	1	384
7	1	Item	646	1	1	384
7	1	Item	649	1	1	384
7	1	Item	652	1	1	384
7	1	Item	655	1	1	384
7	1	Item	658	1	1	384
7	1	Item	661	1	1	385
7	1	Item	664	1	1	385
7	1	Item	667	1	1	385
7	1	Item	670	1	1	385
7	1	Item	673	1	1	385
7	1	Item	676	1	1	385
7	1	Item	679	1	1	385
7	1	Item	682	1	1	385
7	1	Item	685	1	1	385
7	1	Item	688	1	1	385
7	1	Item	691	1	1	385
7	1	Item	694	1	1	385
7	1	Item	697	1	1	385
7	1	Item	700	1	1	385
7	1	Item	703	1	1	385
7	1	Item	706	1	1	385
7	1	Item	709	1	1	385
7	1	Item	712	1	1	385
7	1	Item	715	1	1	385
7	1	Item	718	1	1	385
7	1	Item	721	1	1	385
7	1	Item	724	1	1	385
7	1	Item	727	1	1	385
7	1	Item	730	1	1	385
7	1	Item	733	1	1	385
7	1	Item	736	1	1	385
7	1	Item	739	1	1	385
7	1	Item	742	1	1	385
7	1	Item	745	1	1	385
7	1	Item	748	1	1	385
7	1	Item	751	1	1	385
7	1	Item	754	1	1	385
7	1	Item	301017	1	1	1250
7	1	Item	301117	1	1	1250
7	1	Item	301217	1	1	1250
7	1	Item	301317	1	1	1250
7	1	Item	301417	1	1	1250
7	1	Item	301517	1	1	1250
7	1	Item	301617	1	1	1250
7	1	Item	301717	1	1	1250
7	1	Item	301817	1	1	1250
7	1	Item	301917	1	1	1250
7	1	Item	302017	1	1	1250
7	1	Item	302117	1	1	1250
7	1	Item	302217	1	1	1250
7	1	Item	302317	1	1	1250
7	1	Item	302417	1	1	1250
7	1	Item	302517	1	1	1250
7	1	Item	302617	1	1	1250
7	1	Item	302717	1	1	1250
7	1	Item	302817	1	1	1250
7	1	Item	302917	1	1	1250
7	1	Item	303017	1	1	1250
7	1	Item	303117	1	1	1250
7	1	Item	303217	1	1	1250
7	1	Item	303317	1	1	1250
7	1	Item	303417	1	1	1250
7	1	Item	303517	1	1	1250
7	1	Item	303617	1	1	1250
7	1	Item	303717	1	1	1250
7	1	Item	303817	1	1	1250
7	1	Item	303917	1	1	1250
7	1	Item	304017	1	1	1250
7	1	Item	304117	1	1	1250
7	1	Item	304217	1	1	1250
7	1	Item	304317	1	1	1250
7	1	Item	304417	1	1	1250
7	1	Item	304517	1	1	1250
7	1	Item	304617	1	1	1250
7	1	Item	304717	1	1	1250
7	1	Item	304817	1	1	1250
7	1	Item	304917	1	1	1250
7	1	Item	305017	1	1	1250
7	1	Item	305117	1	1	1250
7	1	Item	305217	1	1	1250
7	1	Item	305317	1	1	1250
7	1	Item	301014	1	1	341
7	1	Item	301114	1	1	341
7	1	Item	301214	1	1	341
7	1	Item	301314	1	1	341
7	1	Item	301414	1	1	341
7	1	Item	301514	1	1	341
7	1	Item	301614	1	1	341
7	1	Item	301714	1	1	341
7	1	Item	301814	1	1	341
7	1	Item	301914	1	1	341
7	1	Item	302014	1	1	341
7	1	Item	302114	1	1	341
7	1	Item	302214	1	1	341
7	1	Item	302314	1	1	341
7	1	Item	302414	1	1	341
7	1	Item	302514	1	1	341
7	1	Item	302614	1	1	341
7	1	Item	302714	1	1	341
7	1	Item	302814	1	1	341
7	1	Item	302914	1	1	341
7	1	Item	303014	1	1	341
7	1	Item	303114	1	1	341
7	1	Item	303214	1	1	341
7	1	Item	303314	1	1	341
7	1	Item	303414	1	1	341
7	1	Item	303514	1	1	341
7	1	Item	303614	1	1	341
7	1	Item	303714	1	1	341
7	1	Item	303814	1	1	341
7	1	Item	303914	1	1	341
7	1	Item	304014	1	1	341
7	1	Item	304114	1	1	341
7	1	Item	304214	1	1	341
7	1	Item	304314	1	1	341
7	1	Item	304414	1	1	341
7	1	Item	304514	1	1	341
7	1	Item	304614	1	1	341
7	1	Item	304714	1	1	341
7	1	Item	304814	1	1	341
7	1	Item	304914	1	1	341
7	1	Item	305014	1	1	340
7	1	Item	305114	1	1	340
7	1	Item	305214	1	1	340
7	1	Item	305314	1	1	340
7	1	JingHuo		100	100	40000
7	1	JingHuo		200	200	30000
8	1	Item	209	1	1	270000
8	1	Item	211	1	1	100000
8	1	Item	901	20	20	120000
8	1	Item	901	50	50	50000
8	1	Item	201	4	4	100000
8	1	Item	201	8	8	50000
8	1	Coin		4000	4000	100000
8	1	Coin		6666	6666	50000
8	1	Item	601	1	1	384
8	1	Item	604	1	1	384
8	1	Item	607	1	1	384
8	1	Item	610	1	1	384
8	1	Item	613	1	1	384
8	1	Item	616	1	1	384
8	1	Item	619	1	1	384
8	1	Item	622	1	1	384
8	1	Item	625	1	1	384
8	1	Item	628	1	1	384
8	1	Item	631	1	1	384
8	1	Item	634	1	1	384
8	1	Item	637	1	1	384
8	1	Item	640	1	1	384
8	1	Item	643	1	1	384
8	1	Item	646	1	1	384
8	1	Item	649	1	1	384
8	1	Item	652	1	1	384
8	1	Item	655	1	1	384
8	1	Item	658	1	1	384
8	1	Item	661	1	1	385
8	1	Item	664	1	1	385
8	1	Item	667	1	1	385
8	1	Item	670	1	1	385
8	1	Item	673	1	1	385
8	1	Item	676	1	1	385
8	1	Item	679	1	1	385
8	1	Item	682	1	1	385
8	1	Item	685	1	1	385
8	1	Item	688	1	1	385
8	1	Item	691	1	1	385
8	1	Item	694	1	1	385
8	1	Item	697	1	1	385
8	1	Item	700	1	1	385
8	1	Item	703	1	1	385
8	1	Item	706	1	1	385
8	1	Item	709	1	1	385
8	1	Item	712	1	1	385
8	1	Item	715	1	1	385
8	1	Item	718	1	1	385
8	1	Item	721	1	1	385
8	1	Item	724	1	1	385
8	1	Item	727	1	1	385
8	1	Item	730	1	1	385
8	1	Item	733	1	1	385
8	1	Item	736	1	1	385
8	1	Item	739	1	1	385
8	1	Item	742	1	1	385
8	1	Item	745	1	1	385
8	1	Item	748	1	1	385
8	1	Item	751	1	1	385
8	1	Item	754	1	1	385
8	1	Item	301017	1	1	1250
8	1	Item	301117	1	1	1250
8	1	Item	301217	1	1	1250
8	1	Item	301317	1	1	1250
8	1	Item	301417	1	1	1250
8	1	Item	301517	1	1	1250
8	1	Item	301617	1	1	1250
8	1	Item	301717	1	1	1250
8	1	Item	301817	1	1	1250
8	1	Item	301917	1	1	1250
8	1	Item	302017	1	1	1250
8	1	Item	302117	1	1	1250
8	1	Item	302217	1	1	1250
8	1	Item	302317	1	1	1250
8	1	Item	302417	1	1	1250
8	1	Item	302517	1	1	1250
8	1	Item	302617	1	1	1250
8	1	Item	302717	1	1	1250
8	1	Item	302817	1	1	1250
8	1	Item	302917	1	1	1250
8	1	Item	303017	1	1	1250
8	1	Item	303117	1	1	1250
8	1	Item	303217	1	1	1250
8	1	Item	303317	1	1	1250
8	1	Item	303417	1	1	1250
8	1	Item	303517	1	1	1250
8	1	Item	303617	1	1	1250
8	1	Item	303717	1	1	1250
8	1	Item	303817	1	1	1250
8	1	Item	303917	1	1	1250
8	1	Item	304017	1	1	1250
8	1	Item	304117	1	1	1250
8	1	Item	304217	1	1	1250
8	1	Item	304317	1	1	1250
8	1	Item	304417	1	1	1250
8	1	Item	304517	1	1	1250
8	1	Item	304617	1	1	1250
8	1	Item	304717	1	1	1250
8	1	Item	304817	1	1	1250
8	1	Item	304917	1	1	1250
8	1	Item	305017	1	1	1250
8	1	Item	305117	1	1	1250
8	1	Item	305217	1	1	1250
8	1	Item	305317	1	1	1250
8	1	Item	301014	1	1	341
8	1	Item	301114	1	1	341
8	1	Item	301214	1	1	341
8	1	Item	301314	1	1	341
8	1	Item	301414	1	1	341
8	1	Item	301514	1	1	341
8	1	Item	301614	1	1	341
8	1	Item	301714	1	1	341
8	1	Item	301814	1	1	341
8	1	Item	301914	1	1	341
8	1	Item	302014	1	1	341
8	1	Item	302114	1	1	341
8	1	Item	302214	1	1	341
8	1	Item	302314	1	1	341
8	1	Item	302414	1	1	341
8	1	Item	302514	1	1	341
8	1	Item	302614	1	1	341
8	1	Item	302714	1	1	341
8	1	Item	302814	1	1	341
8	1	Item	302914	1	1	341
8	1	Item	303014	1	1	341
8	1	Item	303114	1	1	341
8	1	Item	303214	1	1	341
8	1	Item	303314	1	1	341
8	1	Item	303414	1	1	341
8	1	Item	303514	1	1	341
8	1	Item	303614	1	1	341
8	1	Item	303714	1	1	341
8	1	Item	303814	1	1	341
8	1	Item	303914	1	1	341
8	1	Item	304014	1	1	341
8	1	Item	304114	1	1	341
8	1	Item	304214	1	1	341
8	1	Item	304314	1	1	341
8	1	Item	304414	1	1	341
8	1	Item	304514	1	1	341
8	1	Item	304614	1	1	341
8	1	Item	304714	1	1	341
8	1	Item	304814	1	1	341
8	1	Item	304914	1	1	341
8	1	Item	305014	1	1	340
8	1	Item	305114	1	1	340
8	1	Item	305214	1	1	340
8	1	Item	305314	1	1	340
8	1	JingHuo		100	100	40000
8	1	JingHuo		200	200	30000
9	1	Item	209	1	1	270000
9	1	Item	211	1	1	100000
9	1	Item	901	20	20	140000
9	1	Item	901	50	50	50000
9	1	Item	201	4	4	100000
9	1	Item	201	8	8	50000
9	1	Coin		4000	4000	100000
9	1	Coin		6666	6666	50000
9	1	Item	601	1	1	288
9	1	Item	604	1	1	288
9	1	Item	607	1	1	288
9	1	Item	610	1	1	288
9	1	Item	613	1	1	288
9	1	Item	616	1	1	288
9	1	Item	619	1	1	288
9	1	Item	622	1	1	288
9	1	Item	625	1	1	288
9	1	Item	628	1	1	288
9	1	Item	631	1	1	288
9	1	Item	634	1	1	288
9	1	Item	637	1	1	288
9	1	Item	640	1	1	288
9	1	Item	643	1	1	288
9	1	Item	646	1	1	288
9	1	Item	649	1	1	288
9	1	Item	652	1	1	288
9	1	Item	655	1	1	288
9	1	Item	658	1	1	288
9	1	Item	661	1	1	288
9	1	Item	664	1	1	288
9	1	Item	667	1	1	288
9	1	Item	670	1	1	288
9	1	Item	673	1	1	288
9	1	Item	676	1	1	288
9	1	Item	679	1	1	288
9	1	Item	682	1	1	288
9	1	Item	685	1	1	289
9	1	Item	688	1	1	289
9	1	Item	691	1	1	289
9	1	Item	694	1	1	289
9	1	Item	697	1	1	289
9	1	Item	700	1	1	289
9	1	Item	703	1	1	289
9	1	Item	706	1	1	289
9	1	Item	709	1	1	289
9	1	Item	712	1	1	289
9	1	Item	715	1	1	289
9	1	Item	718	1	1	289
9	1	Item	721	1	1	289
9	1	Item	724	1	1	289
9	1	Item	727	1	1	289
9	1	Item	730	1	1	289
9	1	Item	733	1	1	289
9	1	Item	736	1	1	289
9	1	Item	739	1	1	289
9	1	Item	742	1	1	289
9	1	Item	745	1	1	289
9	1	Item	748	1	1	289
9	1	Item	751	1	1	289
9	1	Item	754	1	1	289
9	1	Item	301020	1	1	909
9	1	Item	301120	1	1	909
9	1	Item	301220	1	1	909
9	1	Item	301320	1	1	909
9	1	Item	301420	1	1	909
9	1	Item	301520	1	1	909
9	1	Item	301620	1	1	909
9	1	Item	301720	1	1	909
9	1	Item	301820	1	1	909
9	1	Item	301920	1	1	909
9	1	Item	302020	1	1	909
9	1	Item	302120	1	1	909
9	1	Item	302220	1	1	909
9	1	Item	302320	1	1	909
9	1	Item	302420	1	1	909
9	1	Item	302520	1	1	909
9	1	Item	302620	1	1	909
9	1	Item	302720	1	1	909
9	1	Item	302820	1	1	909
9	1	Item	302920	1	1	909
9	1	Item	303020	1	1	909
9	1	Item	303120	1	1	909
9	1	Item	303220	1	1	909
9	1	Item	303320	1	1	909
9	1	Item	303420	1	1	909
9	1	Item	303520	1	1	909
9	1	Item	303620	1	1	909
9	1	Item	303720	1	1	909
9	1	Item	303820	1	1	909
9	1	Item	303920	1	1	909
9	1	Item	304020	1	1	909
9	1	Item	304120	1	1	909
9	1	Item	304220	1	1	909
9	1	Item	304320	1	1	909
9	1	Item	304420	1	1	909
9	1	Item	304520	1	1	909
9	1	Item	304620	1	1	909
9	1	Item	304720	1	1	909
9	1	Item	304820	1	1	909
9	1	Item	304920	1	1	909
9	1	Item	305020	1	1	910
9	1	Item	305120	1	1	910
9	1	Item	305220	1	1	910
9	1	Item	305320	1	1	910
9	1	Item	301017	1	1	341
9	1	Item	301117	1	1	341
9	1	Item	301217	1	1	341
9	1	Item	301317	1	1	341
9	1	Item	301417	1	1	341
9	1	Item	301517	1	1	341
9	1	Item	301617	1	1	341
9	1	Item	301717	1	1	341
9	1	Item	301817	1	1	341
9	1	Item	301917	1	1	341
9	1	Item	302017	1	1	341
9	1	Item	302117	1	1	341
9	1	Item	302217	1	1	341
9	1	Item	302317	1	1	341
9	1	Item	302417	1	1	341
9	1	Item	302517	1	1	341
9	1	Item	302617	1	1	341
9	1	Item	302717	1	1	341
9	1	Item	302817	1	1	341
9	1	Item	302917	1	1	341
9	1	Item	303017	1	1	341
9	1	Item	303117	1	1	341
9	1	Item	303217	1	1	341
9	1	Item	303317	1	1	341
9	1	Item	303417	1	1	341
9	1	Item	303517	1	1	341
9	1	Item	303617	1	1	341
9	1	Item	303717	1	1	341
9	1	Item	303817	1	1	341
9	1	Item	303917	1	1	341
9	1	Item	304017	1	1	341
9	1	Item	304117	1	1	341
9	1	Item	304217	1	1	341
9	1	Item	304317	1	1	341
9	1	Item	304417	1	1	341
9	1	Item	304517	1	1	341
9	1	Item	304617	1	1	341
9	1	Item	304717	1	1	341
9	1	Item	304817	1	1	341
9	1	Item	304917	1	1	341
9	1	Item	305017	1	1	340
9	1	Item	305117	1	1	340
9	1	Item	305217	1	1	340
9	1	Item	305317	1	1	340
9	1	JingHuo		100	100	40000
9	1	JingHuo		200	200	30000
10	1	Item	209	1	1	280000
10	1	Item	211	1	1	100000
10	1	Item	901	20	20	140000
10	1	Item	901	50	50	50000
10	1	Item	201	4	4	100000
10	1	Item	201	8	8	50000
10	1	Coin		4000	4000	100000
10	1	Coin		6666	6666	40000
10	1	Item	602	1	1	192
10	1	Item	605	1	1	192
10	1	Item	608	1	1	192
10	1	Item	611	1	1	192
10	1	Item	614	1	1	192
10	1	Item	617	1	1	192
10	1	Item	620	1	1	192
10	1	Item	623	1	1	192
10	1	Item	626	1	1	192
10	1	Item	629	1	1	192
10	1	Item	632	1	1	192
10	1	Item	635	1	1	192
10	1	Item	638	1	1	192
10	1	Item	641	1	1	192
10	1	Item	644	1	1	192
10	1	Item	647	1	1	192
10	1	Item	650	1	1	192
10	1	Item	653	1	1	192
10	1	Item	656	1	1	192
10	1	Item	659	1	1	192
10	1	Item	662	1	1	192
10	1	Item	665	1	1	192
10	1	Item	668	1	1	192
10	1	Item	671	1	1	192
10	1	Item	674	1	1	192
10	1	Item	677	1	1	192
10	1	Item	680	1	1	192
10	1	Item	683	1	1	192
10	1	Item	686	1	1	192
