Key	AwardType	AwardSubType	Count	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
2066	KinContrib		200				1			1
2067	Item	901	40				1			1
2068	Item	209	4				1			1
2069	Coin		800				1			1
2070	Item	3001	8				1			1
2071	Item	3002	2				1			1
2072	Item	901	40				1			1
2073	Item	3003	4				1			1
2074	Item	209	4				1			1
2075	KinContrib		200				1			1
2076	Coin		800				1			1
2077	Item	31001	4				1			1
2078	Item	3001	8				1			1
2079	Item	3002	2				1			1
2080	Item	3006	4				1			1
2081	Item	201	4				1			1
2082	Coin		800				1			1
2083	KinContrib		200				1			1
2084	Item	3001	8				1			1
2085	Item	3002	2				1			1
2086	KinContrib		200				1			1
2087	Item	901	80				1			1
2088	Item	209	4				1			1
2089	Coin		800				1			1
2090	Item	3001	8				1			1
2091	Item	3002	2				1			1
2092	Item	901	80				1			1
2093	Item	31001	4				1			1
2094	Item	209	4				1			1
2095	KinContrib		200				1			1
2096	Coin		800				1			1
2097	Item	3003	4				1			1
2098	Item	3001	8				1			1
2099	Item	3002	2				1			1
2100	Item	3006	4				1			1
3001	Item	207	8				1			1
3002	Coin		1600				1			1
3003	KinContrib		400				1			1
3004	Item	3001	16				1			1
3005	Item	3002	5				1			1
3006	KinContrib		400				1			1
3007	Item	901	80				1			1
3008	Item	209	8				1			1
3009	Coin		1600				1			1
3010	Item	3001	16				1			1
3011	Item	3002	5				1			1
3012	Item	901	80				1			1
3013	Item	3003	8				1			1
3014	Item	209	8				1			1
3015	KinContrib		400				1			1
3016	Coin		1600				1			1
3017	Item	3003	8				1			1
3018	Item	3001	16				1			1
3019	Item	3002	5				1			1
3020	KinContrib		800				1			1
3021	Item	207	8				1			1
3022	Coin		1600				1			1
3023	KinContrib		400				1			1
3024	Item	3001	16				1			1
3025	Item	3002	5				1			1
3026	KinContrib		400				1			1
3027	Item	901	80				1			1
3028	Item	209	8				1			1
3029	Coin		1600				1			1
3030	Item	3001	16				1			1
3031	Item	3002	5				1			1
3032	Item	901	80				1			1
3033	Item	3003	8				1			1
3034	Item	209	8				1			1
3035	KinContrib		400				1			1
3036	Coin		1600				1			1
3037	Item	3003	8				1			1
3038	Item	3001	16				1			1
3039	Item	3002	5				1			1
3040	KinContrib		800				1			1
3041	Item	207	8				1			1
3042	Coin		1600				1			1
3043	KinContrib		400				1			1
3044	Item	3001	16				1			1
3045	Item	3002	5				1			1
3046	KinContrib		400				1			1
3047	Item	901	80				1			1
3048	Item	209	8				1			1
3049	Coin		1600				1			1
3050	Item	3001	16				1			1
3051	Item	3002	5				1			1
3052	Item	901	80				1			1
3053	Item	3003	8				1			1
3054	Item	209	8				1			1
3055	KinContrib		400				1			1
3056	Coin		1600				1			1
3057	Item	3003	8				1			1
3058	Item	3001	16				1			1
3059	Item	3002	5				1			1
3060	KinContrib		800				1			1
3061	Item	201	8				1			1
3062	Coin		1600				1			1
3063	KinContrib		400				1			1
3064	Item	3001	16				1			1
3065	Item	3002	5				1			1
3066	KinContrib		400				1			1
3067	Item	901	80				1			1
3068	Item	209	8				1			1
3069	Coin		1600				1			1
3070	Item	650031	1				1			1
3071	Item	3002	5				1			1
3072	Item	901	80				1			1
3073	Item	3003	8				1			1
3074	Item	209	8				1			1
3075	KinContrib		400				1			1
3076	Coin		1600				1			1
3077	Item	31001	8				1			1
3078	Item	3001	16				1			1
3079	Item	3002	5				1			1
3080	Item	3006	5				1			1
3081	Item	201	8				1			1
3082	Coin		1600				1			1
3083	KinContrib		400				1			1
3084	Item	3001	16				1			1
3085	Item	3002	5				1			1
3086	KinContrib		400				1			1
3087	Item	901	160				1			1
3088	Item	209	8				1			1
3089	Coin		1600				1			1
3090	Item	3001	16				1			1
3091	Item	3002	5				1			1
3092	Item	901	160				1			1
3093	Item	31001	8				1			1
3094	Item	209	8				1			1
3095	KinContrib		400				1			1
3096	Coin		1600				1			1
3097	Item	3003	8				1			1
3098	Item	3001	16				1			1
3099	Item	3002	5				1			1
3100	Item	3006	5				1			1
