NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=6881>	1001	10		18478	102098	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		17423	100404	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		16131	99840	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		14147	100311	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		13390	102617	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		13388	105053	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		14242	106738	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		17087	105235	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		15068	101740	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		14650	105042	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		16990	101954	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		22136	111458	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		25915	117318	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		25327	115503	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		21716	115885	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		24373	117797	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		21730	113906	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26461	114891	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26663	112768	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		26368	111296	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		23254	112362	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		24837	110472	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		22902	117427	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		23554	110655	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		23277	115400	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		24972	112239	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		35708	110018	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		35863	108412	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		36780	110136	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37986	110379	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38852	109113	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		34595	108886	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		35591	106016	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37512	108245	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37580	105928	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38569	105694	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		38906	107340	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		34116	106842	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		35056	104805	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		36471	104240	0	0	191	-1	0	0			1		
<i18n=6881>	1001	10		37737	104532	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		72958	104104	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		74144	103655	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		74369	98150	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71733	103310	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71632	98868	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		70466	102660	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		69781	101158	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71245	101940	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		70394	99049	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		71462	97476	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73396	101812	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		74987	99861	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73229	96867	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		73359	98645	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		74589	102078	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89777	94020	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		88654	95317	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		90172	92387	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89958	88124	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		88348	87603	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86585	88175	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85501	92308	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89022	92847	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		89203	89802	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86961	89851	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85614	90237	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		85715	94679	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86997	95613	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		90548	90045	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		86686	93002	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		95509	79892	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96980	79401	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		93702	80053	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		97616	77547	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		97700	75088	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		97381	72737	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		95865	72228	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		94630	71908	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		93390	73170	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		92393	75426	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		92348	77761	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		94145	77509	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96084	77636	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		94379	73582	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		96336	73922	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		55987	97100	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		54794	98630	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		52267	100632	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		51280	97513	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		53705	101491	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		52663	95305	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		52630	98608	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		56149	99064	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		54392	93941	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		52900	93320	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		51528	99276	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		55132	101076	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		55922	94876	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		51355	95017	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		54932	95350	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		29208	41974	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		32470	42154	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		29137	40138	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28099	45288	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		30527	39791	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		27899	43329	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28690	46808	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		32194	44772	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		31071	41766	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		29304	45043	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		28149	41406	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		31855	40638	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		31344	46265	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		30060	46763	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		30908	44882	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		22344	53484	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25093	57340	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23366	57421	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23273	58909	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		22092	57509	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25789	58460	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24339	55919	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26753	53831	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		26916	56466	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24549	59546	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		23426	54484	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		24041	52661	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25321	54516	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		25716	52838	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		22058	55640	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		17508	39889	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		18422	39601	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		20114	41095	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		17095	38048	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		18543	41356	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		19950	39540	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		17128	36232	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		18329	36347	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		19253	34750	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		18111	34952	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		20098	36317	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		21546	35781	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		20801	39793	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		21398	37704	0	0	191	-1	0	0			1		
<i18n=8596>	1003	10		20318	34726	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		50624	56617	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		49259	51954	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		49288	56116	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		52452	54535	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		51885	50338	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		48949	54008	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		50214	54711	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		50576	51975	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		50373	50313	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		54031	52466	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		53824	54133	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		51964	56449	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		53580	50840	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		52514	51896	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		53317	55856	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		44343	28061	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		47325	30782	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		45715	28268	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		42846	28712	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		45244	35261	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		43788	29785	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		45866	33141	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		47086	32971	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		46727	28969	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		43713	35183	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		43799	33062	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		42452	34267	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		42246	31083	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		46446	34535	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		45629	29937	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		36535	19602	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		39047	15691	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		37707	22715	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		39077	22581	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		40408	22179	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		37741	20726	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		36838	17562	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		41131	20371	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		40951	17764	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		39889	20699	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		37612	16076	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		39825	17379	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		40161	15978	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		36530	21197	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		38101	17361	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		23792	22872	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		26912	26303	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		28696	23263	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		25444	23837	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		25623	21061	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		27503	23507	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		27395	20629	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		27260	18355	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		24137	20778	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		25610	19157	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		28283	19337	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		24544	25159	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		28805	20916	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		27945	25537	0	0	191	-1	0	0			1		
<i18n=4811>	1002	10		25638	25777	0	0	191	-1	0	0			1		
<i18n=4577>	7035	10		70971	67228	0	0	160	-1	0	0			1		
<i18n=4602>	7027	10		56854	69426	0	0	191	-1	0	0			1		
<i18n=9393>	7028	10		54357	70089	0	0	220	-1	0	0			1		
<i18n=12270>	7023	10		37418	89974	0	0	191	-1	0	0			1		
<i18n=11053>	7034	10		30216	86861	0	0	191	-1	0	0			1		
<i18n=11053>	7034	10		31910	87523	0	0	191	-1	0	0			1		
<i18n=4634>	7033	10		34499	77835	0	0	191	-1	0	0			1		
<i18n=4634>	7033	10		33758	80148	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81303	98073	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79776	98175	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78335	97984	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77598	95902	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		77888	93482	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79115	91060	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		80940	90694	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82604	90874	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82920	93084	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82718	95976	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		82201	97341	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		78997	96140	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81416	96049	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		79021	93510	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		81518	92849	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61404	127597	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59961	127864	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58797	127306	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58196	125583	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58272	123530	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		58941	121722	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		60585	120772	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61764	123036	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		62266	121224	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63240	122867	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63149	125510	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		63044	127279	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59893	125936	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		61564	126036	0	0	191	-1	0	0			1		
<i18n=11027>	1000	10		59826	122713	0	0	191	-1	0	0			1		
<i18n=11239>	11031	1		46860	82748	0	0	191	-1	0	0			1		
<i18n=11239>	11031	1		48180	80971	0	0	191	-1	0	0			1		
<i18n=11239>	11031	1		48860	78046	0	0	191	-1	0	0			1		
<i18n=11671>	11036	1		46840	81345	0	0	191	-1	0	0			1		
<i18n=11671>	11036	1		47946	79787	0	0	191	-1	0	0			1		
<i18n=11671>	11036	1		48298	77461	0	0	191	-1	0	0			1		
<i18n=20240>	11042	1	38	13470	79301	0	1	220	-1	0	0				<i18n=20251>	
<i18n=6201>	7025	10		71778	51910	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		73818	50203	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		76615	51200	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		77454	53815	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		77200	56739	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		71988	49902	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		73625	52509	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		75213	50902	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		75155	53430	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		76380	54636	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		78446	53001	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		78756	55567	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		70732	49522	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		68487	86197	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		67363	87662	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		65485	88214	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		66898	86438	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		65148	89866	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		65862	91065	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		66259	89521	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		64339	89026	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		68050	85259	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		83213	71371	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		82942	69812	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		85241	70745	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		84127	69138	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		84274	70762	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		85228	69271	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		85243	68038	0	0	191	-1	0	0			1		
<i18n=6201>	7025	10		79934	54494	0	0	191	-1	0	0			1		
	11043	1		13226	77440	0	0	191	-1	0	0					
<i18n=42307>	13131	1		45719	22393	0	0	191	-1	0	0					
<i18n=42307>	13131	1		45529	19423	0	0	191	-1	0	0					
<i18n=42357>	13130	1		21420	25510	0	0	191	-1	0	0					
<i18n=42357>	13130	1		21290	23311	0	0	191	-1	0	0					
