NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=11615>	9023	70		85433	128294	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		84261	128718	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		85096	123532	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		85845	122394	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		84721	121652	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		83907	124979	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		81859	122207	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		82026	128366	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		82313	126580	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		86708	125448	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		82477	123261	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		80942	124042	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112168	66833	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		109840	69588	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112267	68808	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112136	65387	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		113465	63630	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		111362	61516	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		113663	65385	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		109940	61199	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		109132	63319	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		110554	66981	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		108053	67730	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		110536	65135	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		110554	63243	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112783	61936	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112033	63198	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84415	43896	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		88359	42721	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		87175	43559	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		88919	37198	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		87847	35583	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		86685	35860	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83540	36657	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84804	41782	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		85773	44459	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		89007	41256	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		87348	37374	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		85199	35752	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84906	37583	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		76556	54755	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		77085	62808	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		80250	58507	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		77948	54621	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		80181	60950	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		75349	55747	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		74747	58531	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		77474	58940	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		75583	62265	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		79497	62535	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		78922	55581	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		78869	56988	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		79004	60604	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		82497	80397	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84639	80834	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		86768	79529	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		85557	80228	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83597	80921	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		82131	75057	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		81216	77245	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83078	78920	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84180	77311	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		87428	77630	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83464	73770	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		85422	75244	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		86118	74094	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		54659	37082	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		57242	30163	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		56314	29365	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		53235	29906	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		52491	32061	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		53738	35003	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		53911	31336	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		57836	35758	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		52485	34568	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		54911	29514	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		56561	31394	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21426	123918	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		20248	125831	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22493	123685	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21478	122341	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		17603	120194	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		18438	118196	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19197	121674	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21664	119482	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19273	119415	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		20036	117828	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		48485	61442	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		49634	61497	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		51333	55984	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		50417	55388	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		48179	53775	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		46278	57334	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		49559	53892	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		47673	58858	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		51522	59374	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		51031	60906	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		47693	55738	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		49209	57330	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19777	96155	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21527	96036	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		23821	91142	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		23238	89694	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22311	90571	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		18515	95316	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		20270	89023	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19791	90707	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		18369	91057	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		23907	92982	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21007	92482	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22123	88905	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		32584	86149	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		36337	91070	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		37225	89394	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		37043	85690	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		36104	84469	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		34742	84316	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		33762	86019	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		33570	89193	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		32880	90752	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		35190	91378	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		34771	87755	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		32445	89447	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		36242	85841	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		10395	108139	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		13616	108255	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		13397	111301	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		11711	111065	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		10849	106376	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		12589	104614	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		14937	111482	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		17087	109660	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		16024	106420	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		14516	104532	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		16379	107752	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		14911	106367	0	0	191	-1	0	0			1		maplevel170
<i18n=10449>	7267	70		50407	64744	0	0	191	-1	0	0			1		
<i18n=8812>	7268	70		38332	138761	0	0	191	-1	0	0			1		
<i18n=8314>	7269	70		94800	117322	0	0	191	-1	0	0			1		
<i18n=4403>	7270	70		104634	93529	0	0	191	-1	0	0			1		
<i18n=10996>	10000	1		62455	46657	0	0	191	-1	0	0			1		
<i18n=9930>	7274	1		54356	163080	0	0	191	-1	0	0			1		
<i18n=9645>	9024	70		18913	125019	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21593	118024	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		21554	125531	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22735	121540	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22631	119196	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		18149	124051	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		17563	122166	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19266	123526	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		16166	111056	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		12314	109708	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		14851	109588	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		12433	106606	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		10639	109652	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		15971	104686	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19766	94110	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22977	95763	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		18279	93653	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		22263	94143	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		23709	94692	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		19053	89267	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		32140	87794	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		33562	84492	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		33723	91133	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		35899	89295	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		37264	87747	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		46771	59304	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		47498	60644	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		50384	59215	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		51723	57403	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		51106	54347	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		46767	55006	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		37668	130624	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		43155	128117	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		40194	127617	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		38895	131761	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		43145	130099	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		37516	129191	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		45410	145199	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		47217	143350	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		46033	141605	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		48579	139561	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		45020	138282	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		57637	149533	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		59296	152551	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		58397	145457	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		58676	147597	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		55849	146938	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		67876	137682	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		70523	139604	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		72811	135563	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		71097	137379	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		71493	133255	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		69190	112392	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		71296	109243	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		68755	110629	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		73647	111799	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		74312	108358	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		70050	107494	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		81033	126770	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		83117	128768	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		86545	127176	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		86552	123503	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		83249	121693	0	0	191	-1	0	0			1		maplevel170
<i18n=11615>	9023	70		84930	126487	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		109130	67298	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		111005	69335	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		107543	65239	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		108864	69228	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		112997	67362	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		107546	63295	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		108504	61781	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		109100	65327	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		103636	120307	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		102322	113209	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		104985	114564	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		105286	118156	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		102711	121013	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		99868	120757	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		101079	120924	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		100739	118620	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		100507	114938	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		103276	118815	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		105200	116104	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		102144	116608	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		104643	119380	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		103548	114944	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		103723	113321	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		100783	113221	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		99023	115982	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		99096	118547	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		99540	114110	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		81579	79337	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		85356	78491	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		86741	75510	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		84634	73829	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83295	75661	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		78274	62944	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		76368	56893	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		74632	60637	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		76355	60752	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		79912	56519	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		87198	41344	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		88979	39079	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83501	41891	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		83182	39072	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		86165	39833	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		57031	37292	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		55934	36800	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		58334	33524	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		58175	31672	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		56579	34630	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		52970	36594	0	0	191	-1	0	0			1		maplevel170
<i18n=14930>	9022	70		55153	33064	0	0	191	-1	0	0			1		maplevel170
<i18n=8878>	3204	75	5	13432	84245	0	0	191	-1	0	0					
<i18n=15975>	3205	75	5	88848	127129	0	0	191	-1	0	0					
<i18n=6525>	3206	75	5	44969	48911	0	0	191	-1	0	0					
<i18n=5852>	3207	75	5	71307	25619	0	0	191	-1	0	0					
<i18n=12739>	3208	75	5	92575	63701	0	0	191	-1	0	0					
<i18n=16356>	3209	75	5	87068	108247	0	0	191	-1	0	0					
<i18n=4201>	3210	75	5	55891	137852	0	0	191	-1	0	0					
<i18n=1994>	3211	75	5	65038	116361	0	0	191	-1	0	0					
<i18n=15843>	3212	75	5	41326	99322	0	0	191	-1	0	0					
<i18n=3956>	3213	75	5	36649	114459	0	0	191	-1	0	0					
<i18n=10768>	3214	75	5	71597	36477	0	0	191	-1	0	0					
<i18n=12438>	3215	75	5	11633	120577	0	0	191	-1	0	0					
<i18n=9645>	9024	70		23432	74929	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		25398	76742	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		27725	76235	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		28388	74806	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		28345	70645	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		27570	69037	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		28317	72673	0	0	191	-1	0	0			1		maplevel170
<i18n=9645>	9024	70		26942	70962	0	0	191	-1	0	0			1		maplevel170
