Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
19	3	Item	232	1	1	1000000			1	1					
19	4	Item	795	1	1	1000000			1	1					
20	1	Coin		12000	12000	50000			1	1					
20	1	Coin		4200	4200	300000			1	1					
20	1	Coin		1800	1800	650000			1	1					
20	2	Contrib		900	900	20000			1	1					
20	2	Contrib		225	225	330000			1	1					
20	2	Contrib		90	90	650000			1	1					
20	3	Item	232	1	1	1000000			1	1					
20	4	Item	795	1	1	1000000			1	1					
