Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	101	1	1	106			1	1
1	1	Item	101	1	1	106			1	1
1	1	Item	101	1	1	106			1	1
1	1	Item	101	1	1	106			1	1
1	1	Item	101	1	1	106			1	1
1	1	Item	101	1	1	117			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	122			1	1
2	1	Item	101	1	1	132			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	135			1	1
3	1	Item	101	1	1	128			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	149			1	1
4	1	Item	101	1	1	147			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	167			1	1
5	1	Item	101	1	1	157			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1418			1	1
1	1	Item	101	1	1	1425			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1135			1	1
2	1	Item	101	1	1	1131			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1135			1	1
3	1	Item	101	1	1	1131			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1135			1	1
4	1	Item	101	1	1	1131			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1135			1	1
5	1	Item	101	1	1	1131			1	1
1	1	Item	101	2	2	8865			1	1
2	1	Item	101	2	2	9043			1	1
3	1	Item	101	2	2	8862			1	1
4	1	Item	101	2	2	8862			1	1
5	1	Item	101	2	2	8862			1	1
1	1	Item	101	2	2	8865			1	1
2	1	Item	101	2	2	9043			1	1
3	1	Item	101	2	2	8862			1	1
4	1	Item	101	2	2	8862			1	1
5	1	Item	101	2	2	8862			1	1
1	1	Item	101	1	1	177			1	1
2	1	Item	101	1	1	319			1	1
3	1	Item	101	1	1	489			1	1
4	1	Item	101	1	1	1064			1	1
5	1	Item	101	1	1	1596			1	1
1	1	Item	101	1	1	2128			1	1
2	1	Item	101	1	1	2340			1	1
3	1	Item	101	1	1	2553			1	1
4	1	Item	101	1	1	2660			1	1
5	1	Item	101	1	1	2660			1	1
1	1	Item	101	1	1	150000			1	1
2	1	Item	101	1	1	150000			1	1
3	1	Item	101	1	1	150000			1	1
4	1	Item	101	1	1	150000			1	1
5	1	Item	101	1	1	150000			1	1
1	1	Item	101	2	2	100000			1	1
2	1	Item	101	2	2	100000			1	1
3	1	Item	101	2	2	100000			1	1
4	1	Item	101	2	2	100000			1	1
5	1	Item	101	2	2	100000			1	1
1	1	Item	101	1	1	50000			1	1
2	1	Item	101	1	1	50000			1	1
3	1	Item	101	1	1	50000			1	1
4	1	Item	101	1	1	50000			1	1
5	1	Item	101	1	1	50000			1	1
1	1	Item	101	1	1	100000			1	1
2	1	Item	101	1	1	100000			1	1
3	1	Item	101	1	1	100000			1	1
4	1	Item	101	1	1	100000			1	1
5	1	Item	101	1	1	100000			1	1
1	1	Item	101	1	1	50000			1	1
2	1	Item	101	1	1	50000			1	1
3	1	Item	101	1	1	50000			1	1
4	1	Item	101	1	1	50000			1	1
5	1	Item	101	1	1	50000			1	1
1	1	Coin		2000	2000	215935			1	1
2	1	Coin		2000	2000	163823			1	1
3	1	Coin		2000	2000	159855			1	1
4	1	Coin		2000	2000	157638			1	1
5	1	Coin		2000	2000	159106			1	1
1	1	Coin		5000	5000	110000			1	1
2	1	Coin		5000	5000	110000			1	1
3	1	Coin		5000	5000	110000			1	1
4	1	Coin		5000	5000	110000			1	1
5	1	Coin		5000	5000	110000			1	1
1	1	Coin		10000	10000	30000			1	1
2	1	Coin		10000	10000	30000			1	1
3	1	Coin		10000	10000	40000			1	1
4	1	Coin		10000	10000	40000			1	1
5	1	Coin		10000	10000	40000			1	1
1	1	Item	102	1	1	25000			1	1
2	1	Item	102	1	1	50000			1	1
3	1	Item	102	1	1	50000			1	1
4	1	Item	102	1	1	50000			1	1
5	1	Item	102	1	1	50000			1	1
1	1	Item	102	1	1	25000			1	1
2	1	Item	102	1	1	50000			1	1
3	1	Item	102	1	1	50000			1	1
4	1	Item	102	1	1	50000			1	1
5	1	Item	102	1	1	50000			1	1
