Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
4	1	Item	327041	1	1	58824			1	1					
4	1	Item	329041	1	1	58824			1	1					
5	1	Item	301051	1	1	96176			1	1					
5	1	Item	302051	1	1	96172			1	1					
5	1	Item	305051	1	1	96172			1	1					
5	1	Item	312051	1	1	96172			1	1					
5	1	Item	314051	1	1	96172			1	1					
5	1	Item	316051	1	1	96172			1	1					
5	1	Item	317051	1	1	96172			1	1					
5	1	Item	323051	1	1	96172			1	1					
5	1	Item	324051	1	1	96172			1	1					
5	1	Item	325051	1	1	19042			1	1					
5	1	Item	326051	1	1	57703			1	1					
5	1	Item	328051	1	1	57703			1	1					
6	1	Item	303061	1	1	49020			1	1					
6	1	Item	304061	1	1	49020			1	1					
6	1	Item	306061	1	1	98039			1	1					
6	1	Item	307061	1	1	19608			1	1					
6	1	Item	308061	1	1	19608			1	1					
6	1	Item	309061	1	1	19608			1	1					
6	1	Item	310061	1	1	19608			1	1					
6	1	Item	311061	1	1	19608			1	1					
6	1	Item	313061	1	1	98039			1	1					
6	1	Item	315061	1	1	98039			1	1					
6	1	Item	318061	1	1	78431			1	1					
6	1	Item	319061	1	1	78431			1	1					
6	1	Item	320061	1	1	78431			1	1					
6	1	Item	321061	1	1	78431			1	1					
6	1	Item	322061	1	1	78431			1	1					
6	1	Item	327061	1	1	58824			1	1					
6	1	Item	329061	1	1	58824			1	1					
7	1	Item	301071	1	1	96176			1	1					
7	1	Item	302071	1	1	96172			1	1					
7	1	Item	305071	1	1	96172			1	1					
7	1	Item	312071	1	1	96172			1	1					
7	1	Item	314071	1	1	96172			1	1					
7	1	Item	316071	1	1	96172			1	1					
7	1	Item	317071	1	1	96172			1	1					
7	1	Item	323071	1	1	96172			1	1					
7	1	Item	324071	1	1	96172			1	1					
7	1	Item	325071	1	1	19042			1	1					
7	1	Item	326071	1	1	57703			1	1					
7	1	Item	328071	1	1	57703			1	1					
8	1	Item	303081	1	1	49020			1	1					
8	1	Item	304081	1	1	49020			1	1					
8	1	Item	306081	1	1	98039			1	1					
8	1	Item	307081	1	1	19608			1	1					
8	1	Item	308081	1	1	19608			1	1					
8	1	Item	309081	1	1	19608			1	1					
8	1	Item	310081	1	1	19608			1	1					
8	1	Item	311081	1	1	19608			1	1					
8	1	Item	313081	1	1	98039			1	1					
8	1	Item	315081	1	1	98039			1	1					
8	1	Item	318081	1	1	78431			1	1					
8	1	Item	319081	1	1	78431			1	1					
8	1	Item	320081	1	1	78431			1	1					
8	1	Item	321081	1	1	78431			1	1					
8	1	Item	322081	1	1	78431			1	1					
8	1	Item	327081	1	1	58824			1	1					
8	1	Item	329081	1	1	58824			1	1					
9	1	Item	301091	1	1	96176			1	1					
9	1	Item	302091	1	1	96172			1	1					
9	1	Item	305091	1	1	96172			1	1					
9	1	Item	312091	1	1	96172			1	1					
9	1	Item	314091	1	1	96172			1	1					
9	1	Item	316091	1	1	96172			1	1					
9	1	Item	317091	1	1	96172			1	1					
9	1	Item	323091	1	1	96172			1	1					
9	1	Item	324091	1	1	96172			1	1					
9	1	Item	325091	1	1	19042			1	1					
9	1	Item	326091	1	1	57703			1	1					
9	1	Item	328091	1	1	57703			1	1					
10	1	Item	303101	1	1	49020			1	1					
10	1	Item	304101	1	1	49020			1	1					
10	1	Item	306101	1	1	98039			1	1					
10	1	Item	307101	1	1	19608			1	1					
10	1	Item	308101	1	1	19608			1	1					
10	1	Item	309101	1	1	19608			1	1					
10	1	Item	310101	1	1	19608			1	1					
10	1	Item	311101	1	1	19608			1	1					
10	1	Item	313101	1	1	98039			1	1					
10	1	Item	315101	1	1	98039			1	1					
10	1	Item	318101	1	1	78431			1	1					
10	1	Item	319101	1	1	78431			1	1					
10	1	Item	320101	1	1	78431			1	1					
10	1	Item	321101	1	1	78431			1	1					
10	1	Item	322101	1	1	78431			1	1					
10	1	Item	327101	1	1	58824			1	1					
10	1	Item	329101	1	1	58824			1	1					
11	1	Item	301111	1	1	96176			1	1					
11	1	Item	302111	1	1	96172			1	1					
11	1	Item	305111	1	1	96172			1	1					
11	1	Item	312111	1	1	96172			1	1					
11	1	Item	314111	1	1	96172			1	1					
11	1	Item	316111	1	1	96172			1	1					
11	1	Item	317111	1	1	96172			1	1					
11	1	Item	323111	1	1	96172			1	1					
11	1	Item	324111	1	1	96172			1	1					
11	1	Item	325111	1	1	19042			1	1					
11	1	Item	326111	1	1	57703			1	1					
11	1	Item	328111	1	1	57703			1	1					
12	1	Item	303121	1	1	49020			1	1					
12	1	Item	304121	1	1	49020			1	1					
12	1	Item	306121	1	1	98039			1	1					
12	1	Item	307121	1	1	19608			1	1					
12	1	Item	308121	1	1	19608			1	1					
12	1	Item	309121	1	1	19608			1	1					
12	1	Item	310121	1	1	19608			1	1					
12	1	Item	311121	1	1	19608			1	1					
12	1	Item	313121	1	1	98039			1	1					
12	1	Item	315121	1	1	98039			1	1					
12	1	Item	318121	1	1	78431			1	1					
12	1	Item	319121	1	1	78431			1	1					
12	1	Item	320121	1	1	78431			1	1					
12	1	Item	321121	1	1	78431			1	1					
12	1	Item	322121	1	1	78431			1	1					
12	1	Item	327121	1	1	58824			1	1					
12	1	Item	329121	1	1	58824			1	1					
13	1	Item	301131	1	1	96176			1	1					
13	1	Item	302131	1	1	96172			1	1					
13	1	Item	305131	1	1	96172			1	1					
13	1	Item	312131	1	1	96172			1	1					
13	1	Item	314131	1	1	96172			1	1					
13	1	Item	316131	1	1	96172			1	1					
13	1	Item	317131	1	1	96172			1	1					
13	1	Item	323131	1	1	96172			1	1					
13	1	Item	324131	1	1	96172			1	1					
13	1	Item	325131	1	1	19042			1	1					
13	1	Item	326131	1	1	57703			1	1					
13	1	Item	328131	1	1	57703			1	1					
14	1	Item	303141	1	1	49020			1	1					
14	1	Item	304141	1	1	49020			1	1					
14	1	Item	306141	1	1	98039			1	1					
14	1	Item	307141	1	1	19608			1	1					
14	1	Item	308141	1	1	19608			1	1					
14	1	Item	309141	1	1	19608			1	1					
14	1	Item	310141	1	1	19608			1	1					
14	1	Item	311141	1	1	19608			1	1					
14	1	Item	313141	1	1	98039			1	1					
14	1	Item	315141	1	1	98039			1	1					
14	1	Item	318141	1	1	78431			1	1					
14	1	Item	319141	1	1	78431			1	1					
14	1	Item	320141	1	1	78431			1	1					
14	1	Item	321141	1	1	78431			1	1					
14	1	Item	322141	1	1	78431			1	1					
14	1	Item	327141	1	1	58824			1	1					
14	1	Item	329141	1	1	58824			1	1					
15	1	Item	301151	1	1	96176			1	1					
15	1	Item	302151	1	1	96172			1	1					
15	1	Item	305151	1	1	96172			1	1					
15	1	Item	312151	1	1	96172			1	1					
15	1	Item	314151	1	1	96172			1	1					
15	1	Item	316151	1	1	96172			1	1					
15	1	Item	317151	1	1	96172			1	1					
15	1	Item	323151	1	1	96172			1	1					
15	1	Item	324151	1	1	96172			1	1					
15	1	Item	325151	1	1	19042			1	1					
15	1	Item	326151	1	1	57703			1	1					
15	1	Item	328151	1	1	57703			1	1					
16	1	Item	303161	1	1	49020			1	1					
16	1	Item	304161	1	1	49020			1	1					
16	1	Item	306161	1	1	98039			1	1					
16	1	Item	307161	1	1	19608			1	1					
16	1	Item	308161	1	1	19608			1	1					
16	1	Item	309161	1	1	19608			1	1					
16	1	Item	310161	1	1	19608			1	1					
16	1	Item	311161	1	1	19608			1	1					
16	1	Item	313161	1	1	98039			1	1					
16	1	Item	315161	1	1	98039			1	1					
16	1	Item	318161	1	1	78431			1	1					
16	1	Item	319161	1	1	78431			1	1					
16	1	Item	320161	1	1	78431			1	1					
16	1	Item	321161	1	1	78431			1	1					
16	1	Item	322161	1	1	78431			1	1					
16	1	Item	327161	1	1	58824			1	1					
16	1	Item	329161	1	1	58824			1	1					
17	1	Item	301171	1	1	96176			1	1					
17	1	Item	302171	1	1	96172			1	1					
17	1	Item	305171	1	1	96172			1	1					
17	1	Item	312171	1	1	96172			1	1					
17	1	Item	314171	1	1	96172			1	1					
17	1	Item	316171	1	1	96172			1	1					
17	1	Item	317171	1	1	96172			1	1					
17	1	Item	323171	1	1	96172			1	1					
17	1	Item	324171	1	1	96172			1	1					
17	1	Item	325171	1	1	19042			1	1					
17	1	Item	326171	1	1	57703			1	1					
17	1	Item	328171	1	1	57703			1	1					
18	1	Item	303181	1	1	49020			1	1					
18	1	Item	304181	1	1	49020			1	1					
18	1	Item	306181	1	1	98039			1	1					
18	1	Item	307181	1	1	19608			1	1					
18	1	Item	308181	1	1	19608			1	1					
18	1	Item	309181	1	1	19608			1	1					
18	1	Item	310181	1	1	19608			1	1					
18	1	Item	311181	1	1	19608			1	1					
18	1	Item	313181	1	1	98039			1	1					
18	1	Item	315181	1	1	98039			1	1					
18	1	Item	318181	1	1	78431			1	1					
18	1	Item	319181	1	1	78431			1	1					
18	1	Item	320181	1	1	78431			1	1					
18	1	Item	321181	1	1	78431			1	1					
18	1	Item	322181	1	1	78431			1	1					
18	1	Item	327181	1	1	58824			1	1					
18	1	Item	329181	1	1	58824			1	1					
19	1	Item	301191	1	1	96176			1	1					
19	1	Item	302191	1	1	96172			1	1					
19	1	Item	305191	1	1	96172			1	1					
19	1	Item	312191	1	1	96172			1	1					
19	1	Item	314191	1	1	96172			1	1					
19	1	Item	316191	1	1	96172			1	1					
19	1	Item	317191	1	1	96172			1	1					
19	1	Item	323191	1	1	96172			1	1					
19	1	Item	324191	1	1	96172			1	1					
19	1	Item	325191	1	1	19042			1	1					
19	1	Item	326191	1	1	57703			1	1					
19	1	Item	328191	1	1	57703			1	1					
20	1	Item	303201	1	1	49020			1	1					
20	1	Item	304201	1	1	49020			1	1					
20	1	Item	306201	1	1	98039			1	1					
20	1	Item	307201	1	1	19608			1	1					
20	1	Item	308201	1	1	19608			1	1					
20	1	Item	309201	1	1	19608			1	1					
20	1	Item	310201	1	1	19608			1	1					
20	1	Item	311201	1	1	19608			1	1					
20	1	Item	313201	1	1	98039			1	1					
20	1	Item	315201	1	1	98039			1	1					
20	1	Item	318201	1	1	78431			1	1					
20	1	Item	319201	1	1	78431			1	1					
20	1	Item	320201	1	1	78431			1	1					
20	1	Item	321201	1	1	78431			1	1					
20	1	Item	322201	1	1	78431			1	1					
20	1	Item	327201	1	1	58824			1	1					
20	1	Item	329201	1	1	58824			1	1					
